# Time (days)	Flux	Error
0.000000	0.987707	0.002262
0.020417	0.959851	0.001032
0.040833	0.971194	0.001032
0.061250	0.985077	0.002757
0.081667	0.966620	0.002909
0.102083	0.974583	0.002840
0.122500	0.974092	0.001261
0.142917	0.985215	0.002645
0.163333	0.999174	0.002105
0.183750	0.982975	0.002464
0.204167	0.999798	0.001211
0.224583	0.991759	0.002185
0.245000	0.967628	0.001246
0.265417	0.991517	0.002384
0.285833	0.982263	0.001377
0.306250	0.962837	0.001833
0.326667	0.974588	0.002856
0.347083	1.003341	0.001586
0.367500	1.001389	0.002495
0.387917	0.974824	0.002153
0.408333	0.981343	0.002171
0.428750	0.998417	0.001125
0.449167	0.980934	0.002225
0.469583	0.969972	0.002264
0.490000	0.978488	0.002004
0.510417	0.976924	0.002993
0.530833	0.993099	0.002115
0.551250	0.998437	0.001455
0.571667	0.977236	0.001278
0.592083	0.970316	0.001523
0.612500	0.981472	0.002708
0.632917	0.981384	0.002363
0.653333	0.987449	0.001131
0.673750	0.978445	0.001463
0.694167	0.959456	0.002874
0.714583	0.984349	0.001292
0.735000	0.974004	0.001656
0.755417	1.002400	0.001169
0.775833	0.998842	0.001322
0.796250	0.992355	0.002416
0.816667	1.007848	0.002827
0.837083	0.975297	0.002468
0.857500	1.007359	0.002672
0.877917	0.992336	0.002447
0.898333	0.995231	0.001052
0.918750	0.988735	0.002890
0.939167	0.989026	0.002645
0.959583	0.998116	0.001028
0.980000	0.996337	0.001296
1.000417	0.988194	0.001092
1.020833	0.977404	0.001948
1.041250	0.986245	0.001529
1.061667	0.971053	0.001259
1.082083	0.954690	0.001022
1.102500	0.959044	0.002738
1.122917	0.964923	0.001581
1.143333	0.985477	0.001403
1.163750	0.965424	0.002286
1.184167	0.978305	0.002321
1.204583	0.996274	0.001933
1.225000	0.970772	0.001885
1.245417	0.990833	0.001085
1.265833	0.963856	0.002141
1.286250	0.973560	0.002433
1.306667	0.973014	0.002841
1.327083	0.987019	0.002326
1.347500	1.018809	0.001079
1.367917	1.001084	0.002026
1.388333	0.996382	0.001674
1.408750	0.998696	0.001323
1.429167	1.000911	0.001542
1.449583	0.990211	0.001139
1.470000	0.986128	0.001274
1.490417	0.983346	0.001214
1.510833	0.978449	0.002350
1.531250	0.982083	0.001985
1.551667	0.993722	0.001288
1.572083	1.000185	0.001745
1.592500	0.981005	0.002495
1.612917	0.996627	0.001734
1.633333	0.988690	0.001234
1.653750	0.987861	0.002610
1.674167	0.986944	0.002856
1.694583	0.978018	0.001032
1.715000	0.995655	0.002294
