# Time (days)	Flux	Error
0.000000	0.997499	0.002831
0.083333	0.999466	0.002332
0.166667	0.999324	0.001354
0.250000	0.993032	0.002653
0.333333	0.988571	0.001041
0.416667	0.989028	0.002111
0.500000	0.975214	0.002263
0.583333	0.978562	0.002700
0.666667	0.977185	0.002475
0.750000	0.998892	0.002380
0.833333	0.996252	0.001810
0.916667	0.991549	0.001459
1.000000	0.996175	0.001918
1.083333	0.990393	0.001555
1.166667	0.997638	0.001228
1.250000	0.990981	0.001083
1.333333	0.978642	0.001923
1.416667	0.981930	0.001658
1.500000	0.978327	0.001303
1.583333	0.977854	0.002299
1.666667	0.976712	0.002315
1.750000	0.978006	0.002708
1.833333	0.973807	0.002478
1.916667	0.978772	0.002313
2.000000	0.983601	0.002226
2.083333	0.996158	0.001676
2.166667	0.975130	0.002146
2.250000	0.990326	0.002646
2.333333	0.990287	0.002388
2.416667	1.001261	0.001371
2.500000	0.991465	0.002446
2.583333	0.986878	0.002695
2.666667	0.989432	0.001010
2.750000	0.985255	0.002928
2.833333	0.978748	0.002615
2.916667	0.981293	0.001251
3.000000	0.969401	0.002596
3.083333	0.977034	0.001969
3.166667	0.988002	0.001417
3.250000	0.983710	0.002801
3.333333	0.995853	0.002726
3.416667	0.997140	0.002936
3.500000	0.991611	0.002875
3.583333	0.991212	0.002144
3.666667	0.991568	0.002374
3.750000	0.978587	0.001503
3.833333	0.990654	0.002207
3.916667	0.987954	0.002232
4.000000	0.984169	0.001143
4.083333	0.980942	0.002645
4.166667	0.984699	0.002053
4.250000	0.989116	0.001641
4.333333	0.979423	0.002751
4.416667	0.994834	0.001024
4.500000	0.988767	0.001179
4.583333	1.000653	0.002850
4.666667	0.998292	0.001169
4.750000	0.981147	0.001450
4.833333	0.983336	0.002487
4.916667	0.990847	0.002521
5.000000	0.980005	0.001521
5.083333	0.976788	0.002409
5.166667	0.982757	0.001394
5.250000	0.981059	0.002033
5.333333	0.983391	0.002091
5.416667	0.980858	0.001611
5.500000	0.986305	0.001149
5.583333	0.997560	0.002682
5.666667	0.991224	0.002563
5.750000	0.984094	0.001537
5.833333	0.997525	0.001870
5.916667	0.999306	0.001746
6.000000	0.988206	0.002132
6.083333	0.985143	0.001442
6.166667	0.987867	0.002669
6.250000	0.977710	0.002822
