# Time (days)	Flux	Error
0.000000	0.995700	0.001219
0.020417	0.994193	0.001416
0.040833	1.000123	0.001491
0.061250	1.016500	0.002241
0.081667	1.003509	0.001862
0.102083	1.000482	0.002787
0.122500	1.008733	0.002555
0.142917	0.995438	0.001148
0.163333	1.001417	0.001258
0.183750	1.001275	0.002100
0.204167	0.998986	0.001547
0.224583	1.000235	0.001214
0.245000	1.010493	0.002054
0.265417	1.003176	0.002778
0.285833	1.005816	0.001500
0.306250	0.987826	0.001232
0.326667	0.986110	0.002030
0.347083	0.986200	0.002098
0.367500	1.004093	0.001745
0.387917	1.004008	0.001066
0.408333	1.002541	0.001600
0.428750	1.009291	0.001352
0.449167	0.995452	0.002583
0.469583	0.997515	0.001997
0.490000	0.987973	0.002816
0.510417	0.995649	0.002551
0.530833	1.005082	0.001926
0.551250	0.987418	0.001768
0.571667	0.993845	0.001760
0.592083	1.008351	0.002418
0.612500	0.998785	0.001884
0.632917	0.994750	0.002621
0.653333	1.011635	0.001632
0.673750	1.001425	0.001094
0.694167	1.003896	0.001107
0.714583	0.995914	0.002309
0.735000	1.015598	0.001953
0.755417	1.019890	0.001439
0.775833	0.990653	0.001447
0.796250	0.992309	0.001470
0.816667	1.011276	0.001433
0.837083	1.007977	0.001306
0.857500	0.993027	0.001481
0.877917	0.994861	0.002710
0.898333	0.994013	0.001719
0.918750	0.998710	0.002211
0.939167	1.000563	0.001285
0.959583	1.012244	0.001552
0.980000	0.989313	0.002281
1.000417	1.014581	0.001668
1.020833	1.001177	0.001501
1.041250	0.988948	0.002792
1.061667	1.011875	0.002918
1.082083	1.013791	0.001206
1.102500	0.991960	0.002627
1.122917	1.017636	0.001785
1.143333	1.011335	0.002340
1.163750	1.009829	0.001212
1.184167	1.009747	0.002133
1.204583	0.986293	0.002706
1.225000	1.005960	0.002351
1.245417	1.018440	0.001351
1.265833	0.995096	0.002503
1.286250	1.016462	0.001938
1.306667	0.997548	0.001838
1.327083	1.011308	0.002688
1.347500	1.003337	0.001448
1.367917	0.992331	0.002211
1.388333	1.014528	0.002357
1.408750	0.990185	0.002925
1.429167	0.997192	0.002758
1.449583	1.009290	0.001486
1.470000	1.004296	0.001154
1.490417	1.007636	0.001129
1.510833	1.005838	0.001021
1.531250	0.995328	0.001339
1.551667	1.002325	0.002799
1.572083	0.991736	0.001847
1.592500	1.003350	0.002559
1.612917	1.007199	0.001169
1.633333	1.008081	0.001300
1.653750	0.987473	0.002644
1.674167	1.012920	0.002244
1.694583	1.011814	0.001011
1.715000	1.016198	0.002651
1.735417	1.011737	0.002860
1.755833	1.003268	0.002143
1.776250	0.995575	0.002515
1.796667	0.993484	0.002278
1.817083	1.005968	0.001533
1.837500	0.996632	0.001879
1.857917	1.013133	0.001815
1.878333	1.007201	0.002466
1.898750	1.022459	0.002660
1.919167	0.995861	0.001541
1.939583	1.015316	0.001196
1.960000	1.023455	0.002899
1.980417	1.002270	0.002133
2.000833	1.010264	0.002775
2.021250	1.013875	0.002839
2.041667	1.012995	0.001696
2.062083	0.995287	0.002799
2.082500	0.996494	0.001297
2.102917	1.007803	0.002676
2.123333	1.014140	0.002378
2.143750	1.008310	0.002779
2.164167	1.013138	0.002439
2.184583	0.995098	0.002190
2.205000	1.004548	0.001235
2.225417	0.998411	0.001094
2.245833	1.008771	0.002398
2.266250	1.005120	0.001550
2.286667	1.015107	0.002020
2.307083	1.015140	0.001692
2.327500	1.010381	0.002725
2.347917	1.008826	0.001228
2.368333	1.002158	0.001877
2.388750	1.015771	0.001305
2.409167	1.008376	0.001760
2.429583	1.021083	0.001147
2.450000	0.999201	0.002597
2.470417	1.003354	0.001164
2.490833	1.019863	0.002724
2.511250	1.008283	0.001358
2.531667	1.006784	0.001338
2.552083	0.993141	0.002310
2.572500	1.012781	0.001330
2.592917	1.006471	0.001858
2.613333	1.003258	0.002472
2.633750	1.021039	0.001317
2.654167	1.014248	0.002148
2.674583	1.012405	0.002182
2.695000	1.007002	0.001279
2.715417	1.013817	0.001423
2.735833	1.010691	0.001499
2.756250	1.006102	0.001053
2.776667	1.004642	0.001383
2.797083	1.016551	0.002891
2.817500	1.011477	0.001843
2.837917	1.007708	0.001422
2.858333	1.005383	0.001578
2.878750	0.997866	0.002359
2.899167	1.006036	0.002859
2.919583	1.007909	0.002554
2.940000	1.014334	0.002204
2.960417	1.008814	0.001465
2.980833	1.005016	0.002842
3.001250	1.017120	0.002049
3.021667	1.019030	0.002527
3.042083	1.018964	0.002403
3.062500	0.998623	0.001727
3.082917	1.010966	0.001826
3.103333	1.010524	0.002571
3.123750	1.022062	0.001870
3.144167	1.026369	0.001174
3.164583	0.987876	0.002741
3.185000	1.021384	0.002613
3.205417	1.016362	0.001591
3.225833	1.005238	0.002977
3.246250	1.015852	0.001392
3.266667	1.011896	0.001321
3.287083	1.003770	0.001325
3.307500	1.013718	0.001096
3.327917	1.003023	0.001633
3.348333	1.013094	0.001048
3.368750	1.018173	0.001638
3.389167	1.000070	0.002984
3.409583	1.032613	0.002009
3.430000	1.003959	0.001419
3.450417	1.006646	0.001444
3.470833	1.014148	0.002780
3.491250	1.007495	0.001433
3.511667	1.001065	0.002247
3.532083	1.014150	0.001201
3.552500	0.995525	0.001720
3.572917	1.013918	0.001264
3.593333	1.012863	0.001587
3.613750	1.021771	0.001425
3.634167	1.019743	0.002451
3.654583	1.010695	0.002866
3.675000	1.022444	0.002449
3.695417	1.015632	0.001465
3.715833	1.010755	0.002079
3.736250	1.005069	0.002606
3.756667	1.008274	0.002254
3.777083	1.002249	0.001634
