# Time (days)	Flux	Error
0.000000	0.997868	0.002681
0.020417	0.996784	0.002096
0.040833	0.994536	0.002614
0.061250	0.997666	0.001798
0.081667	1.020253	0.002502
0.102083	1.012427	0.001607
0.122500	1.010203	0.001215
0.142917	1.016429	0.002711
0.163333	1.027097	0.002604
0.183750	1.021693	0.001068
0.204167	1.024998	0.001502
0.224583	1.026473	0.002753
0.245000	1.030492	0.002456
0.265417	1.033243	0.002244
0.285833	1.023847	0.002895
0.306250	1.029458	0.002347
0.326667	1.030153	0.001305
0.347083	1.033013	0.001598
0.367500	1.035940	0.001563
0.387917	1.030677	0.002855
0.408333	1.041478	0.002594
0.428750	1.039461	0.001704
0.449167	1.024333	0.002436
0.469583	1.033334	0.002869
0.490000	1.025731	0.002175
0.510417	1.021614	0.002607
0.530833	1.030359	0.001259
0.551250	1.032652	0.001156
0.571667	1.028972	0.002193
0.592083	1.021012	0.002249
0.612500	1.026186	0.002885
0.632917	1.017681	0.002235
0.653333	1.025678	0.001816
0.673750	1.017931	0.001484
0.694167	1.010081	0.001211
0.714583	1.011488	0.002264
0.735000	1.015313	0.002548
0.755417	1.007020	0.002840
0.775833	0.999160	0.001887
0.796250	0.999158	0.002286
0.816667	0.997576	0.002127
0.837083	0.991457	0.002740
0.857500	0.988578	0.002755
0.877917	0.980648	0.002605
0.898333	0.977774	0.002103
0.918750	0.984154	0.001887
0.939167	0.984678	0.001024
0.959583	0.969512	0.002626
0.980000	0.975721	0.002903
1.000417	0.973502	0.002090
1.020833	0.973926	0.002588
1.041250	0.974455	0.001623
1.061667	0.970324	0.002645
1.082083	0.970246	0.002298
1.102500	0.969526	0.002165
1.122917	0.965658	0.002155
1.143333	0.960384	0.002853
1.163750	0.968685	0.002017
1.184167	0.965193	0.002550
1.204583	0.972539	0.001974
1.225000	0.968805	0.001897
1.245417	0.966675	0.002391
1.265833	0.969838	0.002949
1.286250	0.966196	0.001036
1.306667	0.972720	0.001983
1.327083	0.970935	0.001127
1.347500	0.979015	0.001463
1.367917	0.974134	0.002598
1.388333	0.974031	0.001222
1.408750	0.983675	0.002902
1.429167	0.975476	0.002139
1.449583	0.988734	0.002187
1.470000	0.984497	0.001983
1.490417	0.987367	0.002322
1.510833	1.000781	0.001559
1.531250	0.987522	0.001092
1.551667	0.989297	0.002472
1.572083	0.997723	0.002144
1.592500	1.000119	0.001386
1.612917	0.999881	0.001085
1.633333	1.013107	0.001020
1.653750	1.003524	0.002740
1.674167	1.007854	0.001951
1.694583	1.014222	0.001453
1.715000	1.012828	0.001089
1.735417	1.012740	0.001731
1.755833	1.020259	0.002772
1.776250	1.027057	0.001238
1.796667	1.030711	0.001566
1.817083	1.023246	0.001117
1.837500	1.019317	0.002792
1.857917	1.030326	0.001648
1.878333	1.029177	0.001266
1.898750	1.029946	0.002018
1.919167	1.026815	0.001267
1.939583	1.029258	0.001468
1.960000	1.028659	0.002320
1.980417	1.027427	0.002121
2.000833	1.037496	0.002956
2.021250	1.035665	0.002509
2.041667	1.028397	0.001395
2.062083	1.031029	0.002613
2.082500	1.029470	0.002321
2.102917	1.033229	0.002179
2.123333	1.016535	0.001874
2.143750	1.021928	0.002945
2.164167	1.022811	0.001624
2.184583	1.027279	0.002326
2.205000	1.019953	0.001929
2.225417	1.024359	0.002533
2.245833	1.003469	0.001446
2.266250	1.019207	0.002042
2.286667	1.010151	0.001120
2.307083	1.000405	0.002885
2.327500	1.003317	0.001115
2.347917	1.005237	0.001449
2.368333	0.999507	0.002536
2.388750	0.998457	0.002137
2.409167	1.002649	0.002444
2.429583	0.982785	0.001453
2.450000	0.987311	0.002396
2.470417	0.993952	0.002830
2.490833	0.983498	0.002536
2.511250	0.990850	0.001252
2.531667	0.981395	0.002793
2.552083	0.976841	0.002101
2.572500	0.970763	0.001583
2.592917	0.975571	0.001837
2.613333	0.975101	0.002964
2.633750	0.977701	0.001756
2.654167	0.973161	0.002830
2.674583	0.975748	0.001545
2.695000	0.976178	0.001623
2.715417	0.977281	0.001493
2.735833	0.968774	0.001646
2.756250	0.984770	0.002467
2.776667	0.979418	0.002623
2.797083	0.976585	0.002748
2.817500	0.969412	0.002855
2.837917	0.975841	0.001220
2.858333	0.968953	0.002986
2.878750	0.971494	0.002469
2.899167	0.986372	0.001023
2.919583	0.982504	0.001037
2.940000	0.978112	0.001665
2.960417	0.979670	0.001358
2.980833	0.980654	0.002395
3.001250	0.982958	0.002439
3.021667	0.985141	0.001483
3.042083	0.992880	0.001610
3.062500	0.983155	0.001710
3.082917	0.987728	0.002452
3.103333	0.999223	0.001953
3.123750	0.991982	0.001338
3.144167	1.004250	0.002077
3.164583	0.998100	0.002631
3.185000	1.008666	0.002479
3.205417	1.007191	0.001353
3.225833	0.997450	0.001832
3.246250	1.010671	0.001101
3.266667	1.015364	0.002622
3.287083	1.002451	0.001374
3.307500	1.006889	0.001246
3.327917	1.017198	0.002797
3.348333	1.020007	0.002093
3.368750	1.025895	0.001621
3.389167	1.027260	0.001192
3.409583	1.011911	0.001432
3.430000	1.023088	0.001298
3.450417	1.018104	0.002959
3.470833	1.027126	0.002132
3.491250	1.022394	0.001374
3.511667	1.025106	0.002881
3.532083	1.019458	0.001865
3.552500	1.024257	0.002010
3.572917	1.020517	0.001051
3.593333	1.016027	0.002239
3.613750	1.027866	0.001064
3.634167	1.029832	0.002785
3.654583	1.026166	0.002138
3.675000	1.013739	0.002661
3.695417	1.002877	0.001673
3.715833	1.010361	0.001754
3.736250	1.016210	0.002305
3.756667	1.010888	0.002168
3.777083	1.015010	0.002446
3.797500	1.019207	0.001080
3.817917	1.010305	0.002238
3.838333	1.011731	0.002498
3.858750	1.007929	0.002460
3.879167	1.000949	0.001181
3.899583	0.999964	0.001983
3.920000	1.002885	0.001989
3.940417	1.002090	0.001904
3.960833	1.005763	0.001993
3.981250	0.999014	0.002294
4.001667	0.991881	0.002542
4.022083	0.987158	0.001900
4.042500	0.996222	0.002176
4.062917	0.981078	0.002722
4.083333	0.992034	0.001835
4.103750	0.987611	0.001701
4.124167	0.985150	0.001447
4.144583	0.992988	0.001216
4.165000	0.988226	0.002628
4.185417	0.985140	0.001658
4.205833	0.978075	0.002833
4.226250	0.987900	0.001852
4.246667	0.979930	0.001646
4.267083	0.981225	0.001502
4.287500	0.982551	0.002042
4.307917	0.979817	0.001590
4.328333	0.985211	0.002102
4.348750	0.979112	0.001741
4.369167	0.988049	0.001856
4.389583	0.988690	0.002305
4.410000	0.986359	0.001633
4.430417	0.986563	0.001129
4.450833	0.989677	0.001504
4.471250	0.974547	0.001819
4.491667	0.993208	0.002179
4.512083	0.987235	0.002657
4.532500	0.984397	0.002174
4.552917	0.987174	0.002418
4.573333	0.995387	0.002671
4.593750	0.996235	0.002217
4.614167	0.999087	0.001981
4.634583	0.996894	0.001021
4.655000	0.998226	0.002547
4.675417	1.001909	0.001989
4.695833	0.990611	0.002831
4.716250	0.999479	0.002964
4.736667	1.004165	0.002497
4.757083	1.005388	0.002830
4.777500	1.011399	0.002745
4.797917	1.008105	0.002312
4.818333	1.008297	0.001176
4.838750	1.001717	0.002920
4.859167	1.010172	0.001704
4.879583	1.006967	0.001858
4.900000	1.007591	0.001758
4.920417	1.010665	0.002719
4.940833	1.006393	0.002387
