# Time (days)	Flux	Error
0.000000	1.017304	0.002230
0.031250	0.995590	0.001382
0.062500	0.983813	0.002864
0.093750	0.996167	0.001531
0.125000	0.998695	0.002344
0.156250	0.989582	0.002963
0.187500	1.000071	0.002093
0.218750	0.988343	0.001587
0.250000	0.997589	0.001320
0.281250	0.990614	0.002691
0.312500	1.001115	0.001084
0.343750	0.985081	0.002466
0.375000	0.988974	0.001855
0.406250	1.003248	0.002440
0.437500	0.979227	0.002190
0.468750	0.990189	0.002760
0.500000	0.989114	0.001200
0.531250	0.991335	0.001775
0.562500	1.002313	0.002083
0.593750	0.997045	0.001298
0.625000	0.991626	0.001039
0.656250	0.986887	0.001849
0.687500	0.980475	0.001414
0.718750	0.988565	0.002886
0.750000	0.992675	0.002672
0.781250	0.988915	0.002594
0.812500	0.993098	0.002570
0.843750	0.983724	0.002975
0.875000	0.990909	0.001884
0.906250	0.977618	0.001896
0.937500	0.981531	0.002203
0.968750	0.976422	0.001946
1.000000	0.977910	0.002175
1.031250	0.979223	0.002590
1.062500	0.983524	0.001994
1.093750	0.971233	0.001148
1.125000	0.970010	0.002470
1.156250	0.973763	0.001624
1.187500	0.976048	0.002011
1.218750	0.967123	0.001831
1.250000	0.975438	0.001510
1.281250	0.970351	0.001136
1.312500	0.976362	0.002013
1.343750	0.978437	0.001788
1.375000	0.970035	0.001584
1.406250	0.970960	0.001309
1.437500	0.983171	0.002716
1.468750	0.972622	0.002714
1.500000	0.964519	0.001957
1.531250	0.979473	0.001692
1.562500	0.965340	0.001979
1.593750	0.965223	0.002323
1.625000	0.973157	0.001600
1.656250	0.964609	0.001279
1.687500	0.974340	0.002609
1.718750	0.977152	0.001330
1.750000	0.958826	0.002883
1.781250	0.949145	0.002053
1.812500	0.956906	0.001366
1.843750	0.954737	0.002377
1.875000	0.956200	0.001846
1.906250	0.982462	0.001491
1.937500	0.950789	0.002815
1.968750	0.952546	0.001806
2.000000	0.953676	0.001050
2.031250	0.968328	0.001682
2.062500	0.960401	0.002411
2.093750	0.960213	0.001984
2.125000	0.958177	0.001902
2.156250	0.968459	0.001524
2.187500	0.950252	0.001619
2.218750	0.941566	0.001903
