# Time (days)	Flux	Error
0.000000	1.001908	0.001492
0.031250	1.009265	0.001376
0.062500	1.002309	0.002896
0.093750	1.008192	0.001997
0.125000	1.001756	0.001701
0.156250	1.007374	0.001870
0.187500	1.005154	0.002682
0.218750	1.001995	0.002377
0.250000	1.017987	0.002766
0.281250	1.005609	0.002991
0.312500	1.014773	0.001477
0.343750	1.020168	0.002801
0.375000	1.011469	0.001703
0.406250	1.015184	0.002616
0.437500	1.033446	0.002172
0.468750	1.015400	0.001629
0.500000	1.019118	0.001674
0.531250	1.022484	0.001033
0.562500	1.023852	0.001503
0.593750	1.018853	0.001735
0.625000	1.009144	0.002847
0.656250	1.010280	0.001193
0.687500	1.022612	0.002364
0.718750	1.018066	0.002638
0.750000	1.020210	0.001358
0.781250	1.021044	0.002424
0.812500	1.009824	0.002376
0.843750	1.014915	0.002291
0.875000	1.022737	0.001037
0.906250	1.008792	0.002762
0.937500	1.012081	0.002814
0.968750	1.009964	0.001391
1.000000	1.021917	0.002503
1.031250	1.017867	0.001607
1.062500	1.021305	0.001757
1.093750	1.016202	0.002199
1.125000	1.004911	0.001387
1.156250	1.002127	0.002277
1.187500	0.996086	0.001158
1.218750	0.998537	0.001908
1.250000	0.994936	0.002276
1.281250	0.999537	0.002567
1.312500	0.989593	0.002903
1.343750	0.995220	0.001424
1.375000	0.997388	0.002829
1.406250	0.982243	0.001745
1.437500	0.983282	0.002242
1.468750	0.986418	0.001480
1.500000	0.993132	0.001282
1.531250	0.984342	0.001022
1.562500	0.993598	0.001721
1.593750	0.985320	0.002903
1.625000	0.973921	0.001708
1.656250	0.977753	0.002835
1.687500	0.984233	0.002060
1.718750	0.984542	0.001461
1.750000	0.980464	0.002264
1.781250	0.983696	0.002668
1.812500	0.979945	0.001504
1.843750	0.978540	0.001063
1.875000	0.977443	0.001117
1.906250	0.988230	0.001069
1.937500	0.974668	0.002069
1.968750	0.983254	0.001127
2.000000	0.982012	0.001544
2.031250	0.974661	0.001124
2.062500	0.981492	0.001816
2.093750	0.984594	0.001844
2.125000	0.983471	0.001017
2.156250	0.980933	0.001713
2.187500	0.990482	0.001513
2.218750	0.992623	0.002585
2.250000	0.986199	0.002916
2.281250	0.984333	0.001803
2.312500	0.990665	0.001670
2.343750	0.991398	0.001218
2.375000	0.992120	0.002599
2.406250	0.995731	0.002970
2.437500	0.996398	0.002279
2.468750	0.999086	0.001514
2.500000	0.997382	0.001611
2.531250	1.013214	0.001701
2.562500	1.001133	0.001487
2.593750	0.999970	0.001895
2.625000	1.015030	0.002247
2.656250	1.011134	0.002613
2.687500	1.014459	0.001533
2.718750	1.010486	0.002055
2.750000	1.017276	0.002144
2.781250	1.015979	0.002687
2.812500	1.013893	0.002790
2.843750	1.018108	0.002673
2.875000	1.022137	0.001389
2.906250	1.013050	0.001900
2.937500	1.016536	0.002990
2.968750	1.020842	0.002481
3.000000	1.025087	0.002825
3.031250	1.017830	0.002536
3.062500	1.016287	0.002631
3.093750	1.017946	0.001015
3.125000	1.029593	0.002592
3.156250	1.021597	0.001077
3.187500	1.018949	0.001341
3.218750	1.013392	0.001634
3.250000	1.013170	0.002259
3.281250	1.020265	0.001072
3.312500	1.023140	0.001840
3.343750	1.022790	0.002092
3.375000	1.012036	0.001296
3.406250	1.015169	0.001497
3.437500	1.011355	0.001381
3.468750	1.008982	0.001500
3.500000	1.017228	0.001919
3.531250	1.011342	0.002440
3.562500	1.013737	0.001214
3.593750	1.003254	0.001987
3.625000	1.012855	0.002615
3.656250	0.995814	0.001418
3.687500	0.999166	0.001897
3.718750	0.996432	0.002025
3.750000	0.999095	0.002803
3.781250	0.999481	0.001703
3.812500	0.989249	0.001799
3.843750	1.002482	0.001967
3.875000	1.000421	0.001765
3.906250	0.985836	0.001960
3.937500	0.985688	0.001002
3.968750	0.992189	0.002380
4.000000	0.989840	0.002321
4.031250	0.988995	0.001725
4.062500	0.980105	0.002189
4.093750	0.983080	0.002548
4.125000	0.989408	0.001021
4.156250	0.977333	0.002641
4.187500	0.978364	0.001651
4.218750	0.976709	0.002801
4.250000	0.986811	0.002909
4.281250	0.977929	0.001002
4.312500	0.973363	0.002926
4.343750	0.978501	0.002735
4.375000	0.971898	0.002780
4.406250	0.986926	0.002831
4.437500	0.983040	0.001760
4.468750	0.985617	0.001985
4.500000	0.972128	0.001297
4.531250	0.979131	0.002122
4.562500	0.978557	0.001849
4.593750	0.983685	0.001088
4.625000	0.991684	0.001897
4.656250	0.972857	0.002180
4.687500	0.983997	0.002653
4.718750	0.988822	0.002382
4.750000	0.987978	0.001143
4.781250	0.988691	0.001849
4.812500	0.997167	0.001742
4.843750	0.999724	0.001895
4.875000	0.989467	0.002545
4.906250	0.994553	0.001132
4.937500	1.009836	0.001484
4.968750	0.989555	0.001774
5.000000	0.996124	0.002693
5.031250	0.997240	0.001741
5.062500	1.005052	0.001863
5.093750	1.010059	0.001586
5.125000	1.007744	0.001339
5.156250	1.014637	0.002475
5.187500	1.019488	0.001919
5.218750	1.005893	0.001947
5.250000	1.011003	0.001608
5.281250	1.011102	0.001068
5.312500	1.014125	0.001839
5.343750	1.016214	0.001198
5.375000	1.019620	0.001983
5.406250	1.012415	0.002384
5.437500	1.012067	0.002933
5.468750	1.018168	0.002122
5.500000	1.020234	0.002463
5.531250	1.018076	0.002595
5.562500	1.015644	0.001650
5.593750	1.015325	0.002361
5.625000	1.031237	0.001314
5.656250	1.018780	0.001315
5.687500	1.013127	0.001887
5.718750	1.020827	0.002292
5.750000	1.017651	0.001675
5.781250	1.020272	0.001098
5.812500	1.018946	0.002246
5.843750	1.007780	0.001176
5.875000	1.014451	0.002757
5.906250	1.016230	0.002883
5.937500	1.011957	0.002417
5.968750	1.006245	0.001140
6.000000	1.014991	0.001831
6.031250	1.004200	0.002796
6.062500	1.006778	0.001689
6.093750	0.995715	0.001756
6.125000	1.014742	0.002442
6.156250	0.997014	0.002876
6.187500	0.999405	0.002917
6.218750	0.997331	0.002822
6.250000	0.996364	0.002570
6.281250	1.000285	0.001721
6.312500	0.995242	0.002195
6.343750	0.985412	0.001830
6.375000	1.000840	0.001138
6.406250	0.984797	0.001300
6.437500	0.989171	0.001038
6.468750	0.987366	0.002432
6.500000	0.996241	0.002368
6.531250	0.989644	0.001340
6.562500	0.984405	0.002726
6.593750	0.985976	0.002072
6.625000	0.984340	0.001899
6.656250	0.987072	0.002975
6.687500	0.980410	0.002500
6.718750	0.979183	0.001211
6.750000	0.985846	0.002213
6.781250	0.973441	0.002795
6.812500	0.985933	0.002909
6.843750	0.979026	0.001954
6.875000	0.981039	0.001601
6.906250	0.971272	0.001453
6.937500	0.982552	0.001333
6.968750	0.982773	0.002755
7.000000	0.991354	0.001011
7.031250	0.984541	0.001776
7.062500	0.982275	0.002507
7.093750	0.988123	0.002511
7.125000	0.973814	0.002859
7.156250	0.983642	0.002688
7.187500	0.992242	0.002927
7.218750	0.979701	0.002345
7.250000	0.988690	0.002960
7.281250	0.988034	0.002796
7.312500	0.994359	0.001484
7.343750	0.985409	0.001553
7.375000	0.996599	0.001767
7.406250	1.004352	0.001167
7.437500	0.995168	0.001464
7.468750	0.993745	0.001486
7.500000	1.001729	0.002714
7.531250	1.003243	0.002740
7.562500	0.998891	0.002556
7.593750	0.998720	0.002202
7.625000	1.006066	0.002821
7.656250	1.013804	0.002789
7.687500	1.011194	0.001266
7.718750	1.002441	0.001288
7.750000	1.007704	0.001699
7.781250	1.021660	0.002323
7.812500	1.000231	0.001705
7.843750	1.010280	0.001860
7.875000	1.016655	0.002447
7.906250	1.012896	0.001145
7.937500	1.027097	0.001345
7.968750	1.018752	0.002253
8.000000	1.011805	0.001671
8.031250	1.018388	0.002413
8.062500	1.019094	0.001340
8.093750	1.019928	0.002426
8.125000	1.021729	0.001517
8.156250	1.020029	0.001363
8.187500	1.014174	0.002922
8.218750	1.018863	0.002610
8.250000	1.010509	0.002686
8.281250	1.022874	0.001599
8.312500	1.021513	0.002332
8.343750	1.017772	0.002399
8.375000	1.015617	0.002772
8.406250	1.020464	0.001966
8.437500	1.015545	0.001886
8.468750	1.015859	0.002603
8.500000	1.014181	0.002789
8.531250	1.015770	0.001761
8.562500	0.999506	0.001886
8.593750	1.006252	0.001201
8.625000	1.008517	0.001374
8.656250	0.998553	0.002066
8.687500	1.008287	0.001506
8.718750	0.999880	0.001865
8.750000	0.999400	0.002465
8.781250	0.994886	0.002791
8.812500	0.992141	0.002007
8.843750	0.993120	0.002624
8.875000	0.995987	0.002708
8.906250	0.993438	0.002284
8.937500	0.992342	0.002889
8.968750	0.990080	0.002201
9.000000	0.996005	0.002189
9.031250	0.991076	0.002930
9.062500	0.995777	0.002443
9.093750	0.984770	0.002397
9.125000	0.985321	0.002272
9.156250	0.985347	0.001842
9.187500	0.984696	0.001879
9.218750	0.975869	0.001898
9.250000	0.986385	0.002435
9.281250	0.978036	0.001234
9.312500	0.987786	0.002243
9.343750	0.972659	0.001204
9.375000	0.982489	0.002783
9.406250	0.980470	0.002719
9.437500	0.981081	0.002423
9.468750	0.986192	0.001368
9.500000	0.979864	0.001654
9.531250	0.982831	0.001943
9.562500	0.994411	0.002358
9.593750	0.987070	0.001943
9.625000	0.985928	0.001716
9.656250	0.985080	0.002615
9.687500	0.986730	0.001787
9.718750	0.987232	0.001847
9.750000	0.985753	0.002802
9.781250	0.987216	0.002526
9.812500	0.991710	0.001542
9.843750	0.992174	0.001454
9.875000	0.986360	0.002491
9.906250	0.997760	0.002521
9.937500	0.994156	0.001933
9.968750	1.004639	0.002719
10.000000	0.999379	0.002548
10.031250	0.999657	0.001065
10.062500	1.003854	0.002718
10.093750	1.013792	0.002306
10.125000	1.009027	0.002698
10.156250	0.996257	0.002621
10.187500	1.005513	0.001755
10.218750	1.006462	0.001813
10.250000	1.020387	0.001942
10.281250	1.016148	0.001046
10.312500	1.008492	0.001283
10.343750	0.997795	0.001467
10.375000	1.024666	0.002156
10.406250	1.018213	0.002562
10.437500	1.014230	0.001348
10.468750	1.014324	0.002799
10.500000	1.030182	0.002583
10.531250	1.021505	0.001207
10.562500	1.019005	0.002352
10.593750	1.018992	0.001007
10.625000	1.018872	0.001498
10.656250	1.013888	0.002361
10.687500	1.014010	0.001359
10.718750	1.016378	0.001318
10.750000	1.013282	0.002080
10.781250	1.019632	0.002260
10.812500	1.021725	0.001239
10.843750	1.022843	0.001881
10.875000	1.019876	0.001932
10.906250	1.016968	0.001821
10.937500	1.008922	0.001904
10.968750	1.016998	0.001105
11.000000	1.013669	0.002275
11.031250	1.015862	0.002412
11.062500	1.010374	0.001979
11.093750	1.002186	0.001356
11.125000	1.015593	0.001250
11.156250	0.999384	0.001635
11.187500	1.002022	0.001042
11.218750	0.997879	0.001402
11.250000	1.004377	0.002086
11.281250	0.994082	0.002836
11.312500	1.004811	0.002021
11.343750	1.000958	0.001203
11.375000	0.993604	0.002223
11.406250	0.994697	0.002363
11.437500	0.994652	0.001430
11.468750	0.995500	0.002154
11.500000	0.987468	0.001841
11.531250	0.990836	0.002337
11.562500	0.992551	0.002720
11.593750	0.980716	0.002663
11.625000	0.986004	0.002071
11.656250	0.982434	0.001239
11.687500	0.973060	0.001139
11.718750	0.978358	0.001161
11.750000	0.980864	0.001968
11.781250	0.975911	0.002163
11.812500	0.984746	0.001882
11.843750	0.982227	0.002255
11.875000	0.979733	0.002455
11.906250	0.975128	0.002649
11.937500	0.986377	0.001376
11.968750	0.975520	0.002913
12.000000	0.981459	0.002531
12.031250	0.973345	0.002324
12.062500	0.980547	0.001941
12.093750	0.979298	0.002374
12.125000	0.992701	0.001348
12.156250	0.987144	0.001122
12.187500	0.981380	0.001354
12.218750	0.987523	0.002237
12.250000	0.999783	0.001404
12.281250	0.998571	0.002120
12.312500	0.993952	0.002271
12.343750	0.991656	0.002553
12.375000	0.990309	0.002207
12.406250	0.997809	0.001597
12.437500	1.000499	0.002054
12.468750	1.007583	0.001715
12.500000	1.004190	0.001433
12.531250	0.998033	0.002158
12.562500	1.003649	0.001151
12.593750	1.009929	0.002932
12.625000	1.005338	0.001990
12.656250	1.001808	0.002521
12.687500	1.017593	0.002395
12.718750	1.006416	0.001764
12.750000	1.019569	0.001133
12.781250	1.021678	0.002541
12.812500	1.006963	0.001280
12.843750	1.013089	0.001525
12.875000	1.010300	0.002619
12.906250	1.016552	0.002879
12.937500	1.029666	0.002278
12.968750	1.015012	0.001706
13.000000	1.025959	0.002786
13.031250	1.020144	0.001435
13.062500	1.024201	0.001642
13.093750	1.020560	0.001260
13.125000	1.015951	0.001031
13.156250	1.015185	0.001399
13.187500	1.019286	0.001755
13.218750	1.014868	0.002429
13.250000	1.013085	0.002674
13.281250	1.021193	0.002920
13.312500	1.017989	0.001833
13.343750	1.018266	0.002593
13.375000	1.022193	0.002995
13.406250	1.017079	0.001608
13.437500	1.010441	0.002590
13.468750	1.011434	0.002112
13.500000	1.013185	0.002071
13.531250	1.014844	0.002241
13.562500	1.010114	0.001236
13.593750	1.009800	0.002672
13.625000	1.006963	0.002021
13.656250	0.991500	0.002981
13.687500	1.004125	0.002658
13.718750	1.001621	0.001709
13.750000	0.998459	0.001740
13.781250	1.004622	0.002101
13.812500	0.993131	0.001478
13.843750	0.994991	0.002418
13.875000	1.005719	0.001979
13.906250	0.998071	0.001914
13.937500	0.988361	0.002784
13.968750	0.989998	0.001544
14.000000	0.996517	0.002865
14.031250	0.994290	0.002818
14.062500	0.995341	0.002074
14.093750	0.994595	0.002748
14.125000	0.971969	0.002292
14.156250	0.980830	0.001319
14.187500	0.986430	0.001691
14.218750	0.983553	0.001119
14.250000	0.982307	0.002038
14.281250	0.980779	0.002795
14.312500	0.982788	0.001742
14.343750	0.974935	0.002252
14.375000	0.985502	0.002917
14.406250	0.981195	0.002327
14.437500	0.978138	0.001242
14.468750	0.973196	0.002811
14.500000	0.983588	0.002659
14.531250	0.984004	0.002086
14.562500	0.984327	0.001378
14.593750	0.974961	0.002876
14.625000	0.987670	0.002751
14.656250	0.986513	0.002238
14.687500	0.985300	0.002449
14.718750	0.989645	0.001650
14.750000	0.988897	0.002528
14.781250	0.989873	0.001466
14.812500	0.981165	0.002487
14.843750	0.993564	0.001540
14.875000	0.983866	0.002690
14.906250	0.988612	0.001224
14.937500	0.996523	0.002448
14.968750	0.995799	0.002217
15.000000	0.998837	0.002612
15.031250	1.001896	0.001753
15.062500	0.995273	0.001696
15.093750	1.003666	0.001005
15.125000	0.992575	0.002122
15.156250	1.006173	0.001406
15.187500	1.011117	0.002053
15.218750	1.016620	0.001315
15.250000	1.006671	0.002455
15.281250	1.008211	0.002834
15.312500	1.012637	0.001108
15.343750	1.015593	0.002728
15.375000	1.021169	0.001612
15.406250	1.018116	0.001821
15.437500	1.011312	0.001505
15.468750	1.018369	0.001719
15.500000	1.022288	0.002036
15.531250	1.024253	0.001172
15.562500	1.021853	0.001084
15.593750	1.016859	0.001329
15.625000	1.019550	0.001876
15.656250	1.016146	0.002453
15.687500	1.026868	0.002279
15.718750	1.020489	0.001841
15.750000	1.015006	0.002332
15.781250	1.026394	0.002217
15.812500	1.016318	0.002699
15.843750	1.024279	0.001505
15.875000	1.016743	0.002664
15.906250	1.016989	0.001397
15.937500	1.009449	0.002348
15.968750	1.013504	0.002099
16.000000	1.023009	0.001735
16.031250	1.008024	0.001495
16.062500	1.003192	0.002990
16.093750	1.001883	0.001243
16.125000	1.001089	0.002080
16.156250	1.010824	0.002505
16.187500	1.004704	0.002191
16.218750	1.004403	0.002889
16.250000	1.000103	0.001635
16.281250	1.006536	0.002592
16.312500	0.993969	0.001866
16.343750	0.994563	0.001840
16.375000	0.996479	0.001811
16.406250	0.989157	0.002253
16.437500	0.994194	0.001286
16.468750	0.981632	0.001627
16.500000	0.989890	0.001795
16.531250	0.989612	0.002441
16.562500	0.985552	0.001098
16.593750	0.993540	0.002336
16.625000	0.984590	0.002357
16.656250	0.982667	0.001194
16.687500	0.982309	0.002328
16.718750	0.985161	0.002737
16.750000	0.978504	0.002748
16.781250	0.977872	0.002375
16.812500	0.979395	0.001562
16.843750	0.967277	0.002314
16.875000	0.980703	0.002657
16.906250	0.987969	0.001197
16.937500	0.972943	0.002100
16.968750	0.982073	0.001189
17.000000	0.984838	0.001274
17.031250	0.972476	0.001512
17.062500	0.969861	0.001559
17.093750	0.990074	0.001728
17.125000	0.979611	0.001672
17.156250	0.992594	0.002710
17.187500	0.992417	0.002758
17.218750	0.988449	0.001741
17.250000	0.979409	0.002328
17.281250	0.982728	0.002938
17.312500	0.985746	0.001657
17.343750	0.987297	0.002529
17.375000	0.988028	0.002683
17.406250	0.990448	0.001277
17.437500	1.003473	0.001628
17.468750	0.994798	0.002716
17.500000	1.000672	0.001372
17.531250	1.001723	0.002240
17.562500	1.008299	0.001389
17.593750	0.996364	0.002852
17.625000	1.005319	0.001532
17.656250	1.006086	0.002253
17.687500	1.012942	0.001288
17.718750	1.018431	0.001227
17.750000	1.011654	0.002941
17.781250	1.014294	0.001227
17.812500	1.005600	0.002949
17.843750	1.015127	0.001342
17.875000	1.008640	0.001914
17.906250	1.021981	0.002546
17.937500	1.023653	0.002968
17.968750	1.017261	0.002218
18.000000	1.019574	0.001094
18.031250	1.014270	0.001332
18.062500	1.013245	0.001601
18.093750	1.019445	0.001567
18.125000	1.014989	0.001618
18.156250	1.023100	0.002326
18.187500	1.018116	0.002295
18.218750	1.017207	0.001199
18.250000	1.028085	0.001055
18.281250	1.018349	0.002043
18.312500	1.013892	0.002323
18.343750	1.019879	0.001148
18.375000	1.011876	0.001078
18.406250	1.019410	0.001242
18.437500	1.010453	0.001839
18.468750	1.025798	0.001417
18.500000	1.021392	0.002297
18.531250	1.000046	0.001786
18.562500	1.000226	0.001054
18.593750	1.011966	0.002791
18.625000	1.004605	0.002562
18.656250	1.000429	0.002501
18.687500	1.005713	0.002025
18.718750	1.008173	0.002892
18.750000	1.002265	0.001569
18.781250	0.998341	0.001629
18.812500	0.992696	0.001441
18.843750	0.998020	0.001470
18.875000	0.994531	0.002930
18.906250	0.991886	0.002134
18.937500	0.985831	0.002103
18.968750	0.986080	0.001402
19.000000	0.986985	0.002397
19.031250	0.988783	0.001467
19.062500	0.982402	0.002926
19.093750	0.984826	0.002320
19.125000	0.980923	0.002824
19.156250	0.981535	0.001680
19.187500	0.985817	0.001155
19.218750	0.982954	0.002429
19.250000	0.975902	0.001418
19.281250	0.974014	0.002663
19.312500	0.982356	0.002667
19.343750	0.979261	0.001263
19.375000	0.984005	0.001568
19.406250	0.973085	0.001378
19.437500	0.983066	0.001949
19.468750	0.984993	0.002196
19.500000	0.984750	0.001156
19.531250	0.980754	0.002080
19.562500	0.985317	0.002153
19.593750	0.979545	0.001899
19.625000	0.986457	0.002059
19.656250	0.982150	0.002384
19.687500	0.977178	0.002453
19.718750	0.986635	0.002741
19.750000	0.994181	0.002195
19.781250	0.988852	0.002415
19.812500	0.991945	0.001994
19.843750	0.979362	0.002063
19.875000	0.985164	0.001817
19.906250	1.003340	0.002116
19.937500	0.996931	0.002549
19.968750	1.000233	0.001135
20.000000	0.998155	0.001073
20.031250	1.004515	0.002274
20.062500	1.007616	0.002685
20.093750	1.001346	0.001677
20.125000	1.006057	0.001675
20.156250	1.010454	0.001151
20.187500	1.008968	0.002104
20.218750	1.009377	0.002560
20.250000	1.017480	0.002801
20.281250	1.010059	0.002263
20.312500	1.020812	0.001916
20.343750	1.014069	0.002898
20.375000	1.023594	0.001111
20.406250	1.014628	0.001646
20.437500	1.021743	0.002775
20.468750	1.023695	0.002189
20.500000	1.017497	0.002032
20.531250	1.015967	0.002635
20.562500	1.014552	0.001116
20.593750	1.027418	0.002312
20.625000	1.017887	0.002119
20.656250	1.019618	0.001467
20.687500	1.013390	0.001456
20.718750	1.012192	0.002013
20.750000	1.022146	0.002539
20.781250	1.013993	0.001988
20.812500	1.020263	0.001428
20.843750	1.018515	0.002432
20.875000	1.018814	0.002664
20.906250	1.017611	0.002737
20.937500	1.011506	0.002604
20.968750	1.009324	0.002547
21.000000	1.007211	0.001659
21.031250	1.016092	0.002626
21.062500	1.010079	0.001079
21.093750	1.010230	0.002190
21.125000	1.003621	0.002939
21.156250	1.011143	0.001406
21.187500	1.002468	0.001624
21.218750	0.994458	0.001023
21.250000	0.999599	0.002809
21.281250	0.992210	0.002897
21.312500	1.000605	0.001250
21.343750	0.990333	0.002966
21.375000	0.991104	0.001178
21.406250	0.991872	0.001911
21.437500	0.986254	0.002096
21.468750	0.988290	0.002694
21.500000	0.985805	0.001172
21.531250	0.980875	0.001559
21.562500	0.991168	0.002637
21.593750	0.981377	0.002455
21.625000	0.979867	0.001283
21.656250	0.983554	0.001904
21.687500	0.991469	0.001401
21.718750	0.984004	0.001539
21.750000	0.984473	0.002142
