# Time (days)	Flux	Error
0.000000	0.964361	0.002515
0.083333	0.952948	0.002921
0.166667	0.958852	0.001476
0.250000	0.955569	0.002939
0.333333	0.948866	0.001742
0.416667	0.962193	0.002465
0.500000	0.945967	0.001759
0.583333	0.952066	0.002912
0.666667	0.939030	0.002274
0.750000	0.947690	0.001502
0.833333	0.947993	0.002601
0.916667	0.937326	0.002329
1.000000	0.931252	0.002548
1.083333	0.940008	0.001072
1.166667	0.927160	0.002785
1.250000	0.933983	0.001072
1.333333	0.938623	0.002664
1.416667	0.943242	0.002190
1.500000	0.930429	0.001515
1.583333	0.919011	0.002253
1.666667	0.935609	0.002934
1.750000	0.943392	0.002012
1.833333	0.939212	0.001294
1.916667	0.955822	0.001213
2.000000	0.938817	0.002309
2.083333	0.956869	0.001274
2.166667	0.970979	0.002400
2.250000	0.969997	0.002250
2.333333	0.976217	0.002947
2.416667	0.983002	0.002080
2.500000	0.979598	0.001108
2.583333	0.962946	0.002755
2.666667	0.979077	0.002734
2.750000	0.970509	0.001137
2.833333	0.967032	0.002800
2.916667	0.959570	0.002858
3.000000	0.977179	0.002587
3.083333	0.969585	0.002861
3.166667	0.977758	0.002244
3.250000	0.974361	0.002786
3.333333	0.967185	0.002874
3.416667	0.966930	0.001458
3.500000	0.968302	0.001935
3.583333	0.974736	0.002517
3.666667	0.981195	0.001492
3.750000	0.968403	0.001190
3.833333	0.973747	0.002159
3.916667	0.964171	0.001095
4.000000	0.971739	0.001230
4.083333	0.967068	0.001112
4.166667	0.965834	0.002982
4.250000	0.969002	0.002225
4.333333	0.957938	0.002240
4.416667	0.965217	0.001251
4.500000	0.955223	0.001314
4.583333	0.957363	0.002079
4.666667	0.972256	0.001882
4.750000	0.953730	0.001807
4.833333	0.963039	0.002845
4.916667	0.953710	0.001796
5.000000	0.962216	0.001041
5.083333	0.964576	0.001057
5.166667	0.958320	0.001183
5.250000	0.954718	0.002566
5.333333	0.952957	0.002279
5.416667	0.966851	0.001048
5.500000	0.952124	0.001438
5.583333	0.960103	0.002329
5.666667	0.963817	0.002627
5.750000	0.968018	0.002087
5.833333	0.955992	0.002060
5.916667	0.975918	0.002211
6.000000	0.968553	0.002148
6.083333	0.980388	0.002172
6.166667	0.965688	0.002310
6.250000	0.980064	0.002496
6.333333	0.970569	0.001193
6.416667	0.970368	0.001386
6.500000	0.979258	0.001725
6.583333	0.962749	0.001219
6.666667	0.976789	0.002928
6.750000	0.972596	0.002908
6.833333	0.995270	0.002302
6.916667	0.982439	0.001850
7.000000	0.982362	0.002102
7.083333	0.980141	0.002705
7.166667	0.978981	0.002907
7.250000	0.987778	0.002816
7.333333	0.979822	0.001607
7.416667	0.980178	0.002051
7.500000	0.994630	0.001285
7.583333	0.986548	0.002818
7.666667	0.994187	0.001281
7.750000	0.994314	0.001077
7.833333	0.989227	0.002288
7.916667	0.988156	0.002583
8.000000	0.990095	0.001557
8.083333	0.994788	0.002574
8.166667	1.008404	0.002192
8.250000	0.998358	0.001843
8.333333	1.002704	0.001965
8.416667	1.000278	0.002532
8.500000	1.007643	0.001589
8.583333	1.004189	0.001510
8.666667	0.996607	0.001696
8.750000	0.991666	0.001665
8.833333	0.996048	0.001220
8.916667	0.999028	0.001916
9.000000	1.004654	0.001943
9.083333	0.986597	0.001336
9.166667	0.995966	0.001236
9.250000	1.001675	0.001590
9.333333	0.987326	0.002853
9.416667	0.996513	0.002697
9.500000	0.998760	0.001852
9.583333	1.004260	0.002261
9.666667	1.009685	0.002406
9.750000	1.001308	0.001676
9.833333	1.005773	0.001375
9.916667	0.988518	0.002157
10.000000	0.986404	0.001060
10.083333	0.991214	0.001579
