# Time (days)	Flux	Error
0.000000	1.013753	0.001049
0.083333	1.000623	0.001612
0.166667	1.001903	0.001472
0.250000	0.991107	0.002234
0.333333	0.994206	0.001115
0.416667	1.070629	0.001794
0.500000	1.074384	0.002799
0.583333	1.048383	0.002462
0.666667	1.064731	0.002045
0.750000	1.034432	0.001244
0.833333	1.039982	0.002847
0.916667	1.028978	0.002000
1.000000	1.020259	0.002801
1.083333	1.022484	0.001688
1.166667	1.021937	0.001535
1.250000	1.017495	0.002257
1.333333	1.010856	0.002308
1.416667	1.005189	0.002284
1.500000	1.005994	0.001033
1.583333	1.016838	0.001127
1.666667	1.010273	0.001075
1.750000	1.013983	0.002358
1.833333	1.013418	0.001108
1.916667	1.010420	0.001164
2.000000	1.001394	0.002589
2.083333	0.993403	0.002978
2.166667	1.000715	0.002172
2.250000	1.002919	0.001478
2.333333	1.015170	0.002694
2.416667	1.002505	0.002905
2.500000	0.994360	0.002531
2.583333	1.012682	0.001353
2.666667	1.004793	0.002623
2.750000	0.998235	0.002209
2.833333	0.989264	0.002600
2.916667	1.009380	0.001505
3.000000	0.996029	0.001221
3.083333	0.998783	0.001736
3.166667	1.005517	0.001910
3.250000	1.009768	0.001620
3.333333	0.990605	0.001407
3.416667	1.002409	0.001027
3.500000	0.997746	0.001978
3.583333	1.004617	0.001781
3.666667	1.016136	0.001359
3.750000	0.999279	0.002205
3.833333	0.996136	0.002995
3.916667	1.013381	0.002314
4.000000	0.999529	0.001411
4.083333	0.996505	0.002426
4.166667	1.016371	0.001086
4.250000	0.994890	0.001381
4.333333	1.023593	0.002593
4.416667	0.992777	0.001884
4.500000	1.010967	0.001940
4.583333	1.006891	0.002224
4.666667	0.987323	0.001503
4.750000	0.991409	0.002717
4.833333	1.010207	0.001044
4.916667	0.994101	0.001557
5.000000	1.003587	0.002024
5.083333	1.001964	0.001557
5.166667	0.994496	0.002682
5.250000	1.004888	0.001446
5.333333	0.992308	0.002015
5.416667	1.002701	0.002468
5.500000	1.019493	0.001963
5.583333	0.999320	0.001314
5.666667	1.001129	0.002324
5.750000	1.012726	0.001358
5.833333	1.018543	0.002459
5.916667	0.992836	0.002934
6.000000	1.007578	0.002495
6.083333	1.001698	0.002881
6.166667	1.002977	0.002176
6.250000	0.996788	0.002688
6.333333	1.004713	0.002700
6.416667	0.996423	0.001854
6.500000	0.993859	0.001684
6.583333	0.996731	0.001398
6.666667	0.982142	0.002945
6.750000	1.007599	0.002154
