# Time (days)	Flux	Error
0.000000	1.033607	0.002168
0.031250	1.029176	0.002831
0.062500	1.021592	0.002092
0.093750	1.029955	0.001748
0.125000	1.025276	0.001591
0.156250	1.049216	0.001522
0.187500	1.040671	0.002624
0.218750	1.020773	0.002488
0.250000	1.029226	0.002686
0.281250	1.013376	0.001683
0.312500	1.022135	0.002691
0.343750	1.009338	0.002515
0.375000	1.008793	0.001650
0.406250	1.017794	0.001434
0.437500	1.009906	0.002625
0.468750	1.025274	0.001289
0.500000	1.008181	0.002460
0.531250	1.013175	0.001628
0.562500	1.025679	0.002013
0.593750	1.024182	0.002119
0.625000	0.985734	0.002410
0.656250	1.010826	0.002332
0.687500	1.011514	0.002494
0.718750	1.005852	0.001287
0.750000	1.014209	0.001649
0.781250	1.002093	0.001849
0.812500	1.025543	0.001305
0.843750	1.028208	0.002112
0.875000	1.007511	0.002315
0.906250	0.989819	0.001678
0.937500	0.996971	0.002547
0.968750	1.011462	0.002007
1.000000	1.015241	0.002544
1.031250	0.993682	0.002389
1.062500	1.013082	0.001761
1.093750	0.998522	0.001537
1.125000	0.999328	0.001536
1.156250	0.999057	0.001774
1.187500	0.981160	0.002054
1.218750	0.993327	0.002187
1.250000	0.985481	0.001758
1.281250	0.967369	0.002018
1.312500	0.982116	0.002582
1.343750	0.980667	0.001913
1.375000	0.986103	0.001049
1.406250	0.978240	0.002268
1.437500	0.971396	0.002511
1.468750	0.978310	0.002757
1.500000	0.978204	0.002638
1.531250	0.966911	0.001709
1.562500	0.969370	0.002725
1.593750	0.956641	0.002331
1.625000	0.970661	0.002900
1.656250	0.975442	0.002669
1.687500	0.978549	0.002050
1.718750	0.974611	0.002117
1.750000	0.976261	0.001469
1.781250	0.981875	0.002718
1.812500	0.959304	0.002433
1.843750	0.972190	0.002769
1.875000	0.982523	0.002889
1.906250	0.970220	0.001054
1.937500	0.968021	0.001239
1.968750	0.954313	0.001695
2.000000	0.945513	0.001644
2.031250	0.987988	0.001850
2.062500	0.977231	0.001366
2.093750	0.964570	0.001115
2.125000	0.985384	0.002778
2.156250	0.987570	0.002672
2.187500	0.980424	0.001456
2.218750	0.984140	0.002282
2.250000	0.982679	0.002139
2.281250	0.979661	0.001387
2.312500	0.987047	0.001292
2.343750	0.990944	0.002282
2.375000	0.968540	0.001606
2.406250	0.957206	0.002544
2.437500	0.964014	0.002833
2.468750	0.979162	0.002030
2.500000	0.962917	0.002457
2.531250	0.976544	0.001079
2.562500	0.969983	0.001350
2.593750	0.984033	0.002555
2.625000	0.972808	0.001255
2.656250	0.978192	0.002863
2.687500	0.975475	0.001172
2.718750	0.986862	0.001667
2.750000	0.980031	0.002517
2.781250	0.982769	0.002074
2.812500	0.997626	0.002752
2.843750	1.006223	0.001959
2.875000	1.006877	0.001764
2.906250	1.015787	0.001087
2.937500	0.986997	0.001679
2.968750	0.989314	0.001613
3.000000	0.998817	0.002997
3.031250	0.974264	0.002864
3.062500	1.000980	0.002278
3.093750	1.008221	0.001757
3.125000	0.967590	0.001998
3.156250	1.001374	0.001847
3.187500	0.961565	0.001798
3.218750	0.982819	0.001320
3.250000	0.997795	0.002764
3.281250	0.989890	0.001591
3.312500	0.974262	0.001599
3.343750	0.985548	0.002326
3.375000	0.966997	0.002072
3.406250	0.978612	0.001993
3.437500	0.970670	0.002697
3.468750	0.962886	0.002602
3.500000	1.003271	0.002642
3.531250	0.967298	0.001094
3.562500	0.971357	0.002203
3.593750	0.999888	0.001278
3.625000	0.991154	0.002129
3.656250	0.980213	0.002736
3.687500	0.980642	0.002050
3.718750	0.972728	0.001121
3.750000	0.974715	0.001268
3.781250	0.993789	0.002400
3.812500	0.981574	0.001679
3.843750	0.984858	0.002568
3.875000	0.984953	0.001698
3.906250	1.002891	0.001737
3.937500	0.973360	0.002827
3.968750	0.983684	0.002326
4.000000	0.966889	0.001269
4.031250	0.975185	0.001326
4.062500	0.973493	0.001714
4.093750	0.994582	0.002367
4.125000	1.011385	0.002756
4.156250	1.005062	0.001414
4.187500	1.001673	0.001251
4.218750	0.979205	0.001853
4.250000	0.995951	0.002501
4.281250	1.010402	0.001621
4.312500	0.984614	0.001883
4.343750	1.012977	0.002470
4.375000	0.997026	0.002690
4.406250	0.997240	0.001874
4.437500	1.015466	0.001162
4.468750	1.018054	0.001297
4.500000	0.991754	0.002995
4.531250	1.013559	0.001718
4.562500	1.017798	0.001901
4.593750	0.990550	0.001064
4.625000	1.005095	0.002362
4.656250	0.996407	0.001941
4.687500	1.028258	0.002207
4.718750	1.038631	0.002478
4.750000	1.020399	0.001670
4.781250	0.998822	0.002525
4.812500	0.986251	0.002442
4.843750	1.027345	0.001929
4.875000	0.994573	0.001406
4.906250	1.000370	0.002735
4.937500	1.031203	0.001481
4.968750	1.002464	0.002967
5.000000	1.008646	0.002724
5.031250	1.017895	0.001272
5.062500	1.030768	0.001528
5.093750	1.007136	0.002065
5.125000	0.998668	0.001190
5.156250	1.010182	0.001952
5.187500	1.024608	0.001257
5.218750	1.013486	0.002070
5.250000	0.987041	0.001941
5.281250	0.995498	0.002412
5.312500	1.018864	0.002827
5.343750	1.003892	0.001477
5.375000	0.988162	0.002381
5.406250	1.017975	0.002380
5.437500	0.971645	0.002590
5.468750	0.994049	0.002710
5.500000	1.021413	0.002114
5.531250	0.985757	0.001174
5.562500	0.978276	0.001314
5.593750	0.991672	0.002492
5.625000	0.993439	0.002568
5.656250	1.012360	0.002336
5.687500	0.986105	0.001726
5.718750	0.999867	0.001243
5.750000	1.020718	0.001218
5.781250	0.988100	0.002350
5.812500	1.010757	0.002003
5.843750	0.988950	0.001253
5.875000	1.001782	0.001873
5.906250	1.002681	0.001469
5.937500	1.007862	0.001102
5.968750	1.003236	0.002960
6.000000	1.019719	0.002281
6.031250	1.012593	0.001398
6.062500	1.004263	0.002730
6.093750	1.003513	0.002384
6.125000	1.018327	0.001915
6.156250	0.993437	0.002270
6.187500	0.989048	0.001268
6.218750	1.005008	0.002844
6.250000	0.999749	0.001263
6.281250	1.025219	0.002163
6.312500	1.002245	0.002677
6.343750	0.988857	0.002931
6.375000	0.995893	0.002938
6.406250	1.029971	0.002484
6.437500	1.008688	0.001466
6.468750	1.012777	0.001563
6.500000	1.015068	0.002211
6.531250	1.035686	0.001147
6.562500	1.017937	0.002277
6.593750	1.017847	0.001538
6.625000	1.013288	0.002322
6.656250	1.035908	0.002571
6.687500	1.017034	0.001000
6.718750	1.000464	0.002947
6.750000	0.990304	0.002616
6.781250	0.991485	0.001285
6.812500	0.994312	0.002499
6.843750	0.994504	0.001989
6.875000	0.978978	0.001178
6.906250	0.975777	0.001144
6.937500	0.997488	0.001473
6.968750	0.996798	0.002925
7.000000	0.989913	0.001532
7.031250	0.995291	0.002954
7.062500	0.976924	0.002070
7.093750	0.986737	0.002978
7.125000	0.996499	0.002673
7.156250	1.010107	0.002108
7.187500	1.006353	0.001783
7.218750	1.003066	0.002203
7.250000	1.000224	0.002508
7.281250	0.994246	0.001683
7.312500	0.996650	0.001921
7.343750	1.006283	0.001166
7.375000	0.999531	0.002761
7.406250	0.994388	0.001626
7.437500	0.982812	0.001965
7.468750	0.974236	0.001860
7.500000	1.008543	0.001657
7.531250	0.993628	0.002113
7.562500	0.999894	0.002024
7.593750	0.986849	0.002239
7.625000	0.988494	0.001297
7.656250	0.971920	0.002832
7.687500	1.002030	0.002267
7.718750	1.019469	0.002980
7.750000	0.993756	0.002324
7.781250	0.996967	0.001358
7.812500	1.005758	0.002788
7.843750	1.025386	0.002425
7.875000	0.987821	0.001235
7.906250	0.982639	0.001480
7.937500	1.009026	0.001378
7.968750	0.967889	0.001847
8.000000	0.981974	0.002391
8.031250	0.994959	0.001417
8.062500	0.969638	0.001522
8.093750	0.982174	0.002643
8.125000	0.974055	0.001715
8.156250	0.996914	0.001579
8.187500	0.979975	0.002166
8.218750	0.999948	0.002249
8.250000	0.996675	0.002487
8.281250	0.990736	0.001478
8.312500	1.005936	0.002799
