# Time (days)	Flux	Error
0.000000	1.004857	0.002891
0.020417	1.001236	0.001452
0.040833	1.006264	0.001870
0.061250	1.002793	0.002337
0.081667	1.007878	0.002341
0.102083	1.009753	0.001038
0.122500	1.017483	0.001838
0.142917	1.024225	0.002281
0.163333	1.026517	0.001413
0.183750	1.030990	0.002954
0.204167	1.022404	0.001983
0.224583	1.024989	0.002132
0.245000	1.029617	0.002303
0.265417	1.042972	0.001318
0.285833	1.038016	0.002018
0.306250	1.032770	0.002978
0.326667	1.026487	0.001109
0.347083	1.029518	0.001001
0.367500	1.039819	0.001287
0.387917	1.026413	0.002070
0.408333	1.038600	0.002857
0.428750	1.028948	0.002697
0.449167	1.032783	0.002795
0.469583	1.022903	0.002921
0.490000	1.028240	0.002681
0.510417	1.031172	0.001719
0.530833	1.020483	0.001638
0.551250	1.008886	0.001737
0.571667	1.018151	0.002371
0.592083	1.013174	0.002820
0.612500	1.003623	0.002434
0.632917	1.008780	0.002726
0.653333	1.007777	0.002913
0.673750	1.002233	0.001329
0.694167	0.998771	0.002364
0.714583	0.994009	0.002062
0.735000	1.001562	0.002840
0.755417	0.988412	0.001221
0.775833	0.997196	0.001152
0.796250	0.993274	0.002975
0.816667	0.993237	0.002597
0.837083	0.994852	0.001956
0.857500	0.991422	0.002633
0.877917	0.991643	0.001671
0.898333	0.989460	0.002710
0.918750	0.989190	0.001553
0.939167	0.988596	0.001856
0.959583	0.989374	0.001803
0.980000	0.995239	0.002773
1.000417	0.998438	0.002837
1.020833	0.997006	0.001378
1.041250	0.993700	0.001094
1.061667	1.001193	0.001848
1.082083	1.005322	0.001972
1.102500	1.014253	0.002011
1.122917	1.001599	0.001688
1.143333	1.016732	0.001094
1.163750	1.015082	0.002237
1.184167	1.019190	0.002477
1.204583	1.013135	0.001084
1.225000	1.027432	0.001507
1.245417	1.019541	0.001897
1.265833	1.021018	0.002839
1.286250	1.030976	0.001612
1.306667	1.038720	0.002357
1.327083	1.033669	0.002387
1.347500	1.032715	0.002404
1.367917	1.035450	0.001101
1.388333	1.033854	0.002563
1.408750	1.036896	0.001615
1.429167	1.037530	0.002879
1.449583	1.038656	0.001884
1.470000	1.043756	0.001355
1.490417	1.045825	0.002975
1.510833	1.043339	0.002279
1.531250	1.042132	0.002163
1.551667	1.039225	0.001907
1.572083	1.043885	0.002906
1.592500	1.052769	0.001552
1.612917	1.043054	0.001066
1.633333	1.028930	0.001380
1.653750	1.036227	0.002673
1.674167	1.034163	0.002632
1.694583	1.034558	0.002576
1.715000	1.025839	0.001304
1.735417	1.025615	0.002943
1.755833	1.024956	0.001681
1.776250	1.014908	0.002140
1.796667	1.007408	0.001628
1.817083	1.021171	0.001169
1.837500	1.003381	0.001581
1.857917	1.012436	0.002172
1.878333	1.003491	0.001273
1.898750	1.002216	0.002059
1.919167	0.999604	0.001189
1.939583	0.996850	0.001006
1.960000	0.994294	0.002876
1.980417	0.988953	0.002322
2.000833	0.990692	0.001070
2.021250	0.988906	0.001346
2.041667	0.999514	0.002548
2.062083	0.980798	0.002180
2.082500	0.987767	0.001185
2.102917	0.987822	0.001400
2.123333	0.982842	0.002183
2.143750	0.986571	0.001244
2.164167	0.997492	0.001748
2.184583	0.993061	0.002370
2.205000	1.002244	0.001297
2.225417	0.977463	0.002688
2.245833	0.990009	0.001985
2.266250	0.994215	0.002526
2.286667	0.998630	0.001961
2.307083	0.996272	0.002841
2.327500	1.007216	0.002542
2.347917	1.011663	0.002909
2.368333	1.000293	0.002450
2.388750	1.006466	0.002884
2.409167	1.009141	0.002901
2.429583	1.004473	0.001123
2.450000	1.009334	0.001187
2.470417	1.021520	0.002146
2.490833	1.020716	0.001655
2.511250	1.012661	0.001229
2.531667	1.022764	0.001621
2.552083	1.029145	0.001538
2.572500	1.028113	0.001711
2.592917	1.026206	0.002898
2.613333	1.027659	0.001092
2.633750	1.024392	0.002994
2.654167	1.023389	0.001453
2.674583	1.023758	0.001453
2.695000	1.030160	0.001531
2.715417	1.034576	0.001543
2.735833	1.033963	0.001446
2.756250	1.027428	0.001757
2.776667	1.022872	0.002637
2.797083	1.026214	0.001320
2.817500	1.026869	0.002504
2.837917	1.019505	0.002354
2.858333	1.015758	0.001947
2.878750	1.009227	0.001675
2.899167	1.007838	0.001322
2.919583	1.013967	0.002751
2.940000	1.002709	0.001685
2.960417	1.005171	0.001001
2.980833	0.990346	0.001411
3.001250	1.002491	0.001438
3.021667	0.992010	0.001550
3.042083	0.994885	0.001143
3.062500	0.994567	0.001969
3.082917	0.981151	0.002586
3.103333	0.980860	0.002883
3.123750	0.979313	0.002410
3.144167	0.974713	0.002873
3.164583	0.979261	0.001780
3.185000	0.985787	0.001265
3.205417	0.976884	0.001090
3.225833	0.969660	0.001769
3.246250	0.976277	0.002150
3.266667	0.970023	0.001125
3.287083	0.965636	0.001389
3.307500	0.970570	0.001213
3.327917	0.963580	0.002322
3.348333	0.964463	0.002616
3.368750	0.969520	0.001343
3.389167	0.971263	0.002125
3.409583	0.966014	0.001762
3.430000	0.970536	0.002973
3.450417	0.969295	0.001849
3.470833	0.973977	0.002375
3.491250	0.986655	0.002431
3.511667	0.985882	0.002021
3.532083	0.978455	0.002751
3.552500	0.980863	0.002356
3.572917	0.991065	0.001312
3.593333	0.984636	0.002283
3.613750	0.994503	0.001758
3.634167	0.982355	0.001819
3.654583	0.984762	0.002054
3.675000	0.999917	0.001307
3.695417	0.987339	0.001290
3.715833	1.004274	0.001011
3.736250	1.006727	0.002620
3.756667	1.001694	0.001789
3.777083	1.011556	0.002863
3.797500	1.007604	0.001358
3.817917	1.010369	0.001504
3.838333	1.011636	0.001927
3.858750	1.007124	0.001690
3.879167	1.011463	0.001091
3.899583	1.003103	0.001431
3.920000	1.007645	0.002722
3.940417	1.007556	0.001511
3.960833	1.007135	0.001614
3.981250	0.998102	0.001461
4.001667	0.994892	0.002118
4.022083	0.995301	0.001450
4.042500	1.004134	0.001546
4.062917	1.002118	0.002933
4.083333	0.995498	0.002047
4.103750	0.993876	0.001214
4.124167	0.986581	0.001380
4.144583	0.991539	0.001352
4.165000	0.983963	0.001224
4.185417	0.985883	0.002990
4.205833	0.983123	0.002105
4.226250	0.983719	0.002716
4.246667	0.979763	0.002628
4.267083	0.969673	0.001479
4.287500	0.969345	0.001292
4.307917	0.961639	0.001539
4.328333	0.966335	0.001447
4.348750	0.961029	0.001467
4.369167	0.955078	0.002421
4.389583	0.956644	0.002710
4.410000	0.956282	0.001936
4.430417	0.962560	0.002365
4.450833	0.958233	0.001513
4.471250	0.958921	0.002318
4.491667	0.962393	0.002961
4.512083	0.952712	0.002095
4.532500	0.965585	0.002389
4.552917	0.959782	0.002546
4.573333	0.959067	0.001658
4.593750	0.965294	0.002961
4.614167	0.963655	0.001206
4.634583	0.965923	0.001166
4.655000	0.966610	0.001262
4.675417	0.972340	0.002808
4.695833	0.969055	0.001919
4.716250	0.972125	0.002675
4.736667	0.977343	0.001204
4.757083	0.977253	0.002105
4.777500	0.984249	0.001118
4.797917	0.982025	0.001777
4.818333	0.987003	0.002392
4.838750	0.984779	0.001456
4.859167	0.986766	0.001968
4.879583	0.989126	0.002411
4.900000	0.993919	0.001180
