# Time (days)	Flux	Error
0.000000	0.998351	0.002809
0.020417	0.988808	0.001613
0.040833	1.002818	0.001650
0.061250	1.003075	0.002916
0.081667	0.998366	0.002763
0.102083	0.991331	0.001407
0.122500	0.987596	0.002717
0.142917	0.989758	0.001188
0.163333	0.978486	0.001112
0.183750	0.990935	0.001598
0.204167	0.978793	0.001055
0.224583	0.994944	0.002549
0.245000	1.001090	0.002500
0.265417	0.988779	0.002301
0.285833	0.990303	0.001133
0.306250	0.981449	0.001590
0.326667	0.985125	0.001908
0.347083	0.988301	0.001059
0.367500	0.983626	0.001107
0.387917	0.983887	0.002119
0.408333	0.978141	0.001721
0.428750	0.990038	0.002433
0.449167	0.974591	0.001925
0.469583	0.965216	0.002736
0.490000	0.982629	0.002302
0.510417	0.975356	0.002619
0.530833	0.975378	0.002451
0.551250	0.973626	0.002882
0.571667	0.963862	0.002429
0.592083	0.987859	0.001780
0.612500	0.984681	0.001060
0.632917	0.971181	0.001357
0.653333	0.973570	0.001905
0.673750	0.977312	0.001554
0.694167	0.978931	0.001511
0.714583	0.984269	0.002455
0.735000	0.984152	0.002930
0.755417	0.970422	0.001601
0.775833	0.985054	0.001694
0.796250	0.982942	0.002702
0.816667	0.980726	0.002710
0.837083	0.992661	0.002307
0.857500	0.984755	0.002762
0.877917	0.987107	0.002476
0.898333	0.972686	0.001148
0.918750	0.997616	0.002747
0.939167	0.995639	0.002420
0.959583	0.980789	0.001653
0.980000	0.995984	0.001837
1.000417	0.991271	0.002571
1.020833	0.976478	0.001546
1.041250	1.003010	0.001262
1.061667	0.991905	0.001426
1.082083	0.995639	0.001723
1.102500	0.992355	0.002518
1.122917	0.996143	0.002706
1.143333	0.988163	0.001255
1.163750	1.003267	0.001119
1.184167	0.993886	0.001479
1.204583	0.986164	0.001667
1.225000	0.996338	0.002355
1.245417	0.993031	0.001661
1.265833	0.990570	0.002148
1.286250	0.992974	0.001130
1.306667	0.983649	0.001813
1.327083	0.995711	0.001054
1.347500	0.983697	0.001936
1.367917	0.979460	0.002260
1.388333	0.987946	0.002778
1.408750	0.985021	0.001892
1.429167	0.989629	0.002690
1.449583	0.996638	0.002996
1.470000	0.981271	0.002309
1.490417	0.980348	0.001368
1.510833	0.984559	0.001028
1.531250	0.990783	0.002228
1.551667	0.990340	0.002187
1.572083	0.988166	0.002769
1.592500	0.990806	0.001525
1.612917	0.978443	0.002780
1.633333	0.982223	0.002786
1.653750	0.982874	0.002822
1.674167	0.976213	0.002946
1.694583	0.966101	0.002117
1.715000	0.982211	0.001020
1.735417	0.989647	0.002603
1.755833	0.969685	0.001652
1.776250	0.977100	0.001775
1.796667	0.974190	0.002523
1.817083	0.984791	0.001188
1.837500	0.972863	0.001103
1.857917	0.975835	0.001630
1.878333	0.979972	0.001657
1.898750	0.985688	0.001120
1.919167	0.969424	0.002968
1.939583	0.982253	0.001804
1.960000	0.983412	0.001535
1.980417	0.986701	0.002586
2.000833	0.979618	0.002216
2.021250	0.984350	0.001343
2.041667	0.987462	0.001241
2.062083	0.993617	0.001158
2.082500	0.982756	0.002482
2.102917	0.986860	0.002883
2.123333	0.977395	0.001364
2.143750	0.997558	0.001187
2.164167	0.990083	0.002421
2.184583	0.992489	0.001398
2.205000	0.989924	0.001082
2.225417	0.994682	0.001545
2.245833	0.987726	0.001165
2.266250	0.994242	0.002696
2.286667	1.000535	0.002971
2.307083	0.989186	0.001271
2.327500	0.988764	0.001520
2.347917	1.001459	0.001362
2.368333	0.990170	0.002411
2.388750	1.004877	0.002961
2.409167	0.994835	0.001009
2.429583	0.995336	0.001266
2.450000	0.987700	0.002457
2.470417	0.991882	0.001524
2.490833	0.998171	0.001616
2.511250	0.988457	0.001936
2.531667	0.992123	0.001018
2.552083	0.985327	0.001533
2.572500	0.992585	0.001043
2.592917	0.998018	0.002644
2.613333	0.994193	0.001112
2.633750	0.986140	0.001495
2.654167	0.988763	0.002450
2.674583	0.998147	0.001370
2.695000	0.984266	0.001680
2.715417	0.988787	0.002976
2.735833	0.979685	0.001438
2.756250	0.982820	0.002557
2.776667	0.986844	0.002453
2.797083	0.984042	0.001504
2.817500	0.980741	0.002471
2.837917	0.983812	0.001994
2.858333	0.987045	0.001196
2.878750	0.983049	0.001731
2.899167	0.974405	0.002518
2.919583	0.979110	0.002209
2.940000	0.986984	0.001652
2.960417	0.975201	0.001539
2.980833	0.980527	0.001736
3.001250	0.993466	0.002650
3.021667	0.986254	0.002588
3.042083	0.983056	0.002562
3.062500	0.987228	0.002241
3.082917	0.986764	0.002612
3.103333	0.980127	0.001106
3.123750	1.002819	0.002625
3.144167	0.991052	0.001519
3.164583	0.990065	0.001640
3.185000	0.998709	0.002297
3.205417	1.004727	0.002522
3.225833	0.980533	0.001252
3.246250	0.994392	0.001815
3.266667	0.994347	0.002962
3.287083	0.989300	0.001686
3.307500	0.990112	0.001470
3.327917	0.998936	0.002008
3.348333	0.991115	0.002959
3.368750	0.990701	0.001016
3.389167	1.004288	0.002413
3.409583	1.003529	0.002609
3.430000	0.995016	0.002065
3.450417	0.986680	0.001506
3.470833	0.996622	0.001490
3.491250	1.004065	0.001720
3.511667	0.990863	0.001706
3.532083	0.997302	0.001576
3.552500	0.992122	0.001955
3.572917	0.994166	0.002551
3.593333	0.997695	0.001733
3.613750	1.000003	0.001335
3.634167	0.991299	0.002181
3.654583	1.002118	0.002174
3.675000	0.986642	0.001133
3.695417	0.996717	0.002308
