# Time (days)	Flux	Error
0.000000	0.994927	0.002835
0.020417	1.004122	0.001422
0.040833	1.006589	0.002886
0.061250	1.006514	0.001925
0.081667	1.000632	0.001067
0.102083	0.998434	0.001305
0.122500	1.011793	0.001076
0.142917	1.020586	0.001456
0.163333	1.019626	0.002557
0.183750	1.022583	0.001401
0.204167	1.011462	0.002814
0.224583	1.006490	0.001982
0.245000	1.018324	0.002231
0.265417	1.019628	0.002925
0.285833	1.015023	0.001625
0.306250	1.023284	0.002018
0.326667	1.019675	0.001455
0.347083	1.009039	0.002224
0.367500	1.024970	0.002370
0.387917	1.019579	0.001620
0.408333	1.017910	0.002866
0.428750	1.023591	0.001853
0.449167	1.027905	0.002642
0.469583	1.025451	0.002622
0.490000	1.020328	0.001112
0.510417	1.022059	0.002664
0.530833	1.022302	0.001563
0.551250	1.032119	0.002730
0.571667	1.008666	0.002920
0.592083	1.015921	0.001084
0.612500	1.020515	0.002721
0.632917	1.026488	0.002791
0.653333	1.032841	0.001355
0.673750	1.017095	0.001848
0.694167	1.032997	0.001090
0.714583	1.015982	0.002255
0.735000	1.028639	0.002338
0.755417	1.023005	0.002055
0.775833	1.032901	0.001189
0.796250	1.027106	0.002226
0.816667	1.025019	0.002102
0.837083	1.034812	0.002371
0.857500	1.036878	0.001417
0.877917	1.019661	0.002379
0.898333	1.021507	0.001551
0.918750	1.018758	0.002547
0.939167	1.029317	0.001266
0.959583	1.020261	0.002040
0.980000	1.022913	0.002281
1.000417	1.008072	0.002542
1.020833	1.019550	0.002534
1.041250	1.026322	0.001757
1.061667	1.040255	0.001439
1.082083	1.011173	0.002559
1.102500	1.024213	0.002242
1.122917	1.022750	0.001508
1.143333	1.019504	0.002337
1.163750	1.024961	0.002517
1.184167	1.021284	0.001421
1.204583	1.007878	0.002086
1.225000	1.016602	0.001720
1.245417	1.014022	0.002691
1.265833	1.009151	0.002105
1.286250	1.025840	0.002947
1.306667	1.008200	0.001515
1.327083	1.020250	0.002945
1.347500	1.011610	0.002746
1.367917	1.015521	0.001086
1.388333	1.019512	0.001609
1.408750	1.011855	0.002007
1.429167	1.021194	0.001011
1.449583	1.001410	0.002063
1.470000	1.002766	0.002673
1.490417	1.009534	0.002968
1.510833	1.000875	0.001065
1.531250	0.993184	0.001526
1.551667	1.007336	0.001001
1.572083	1.004184	0.002039
1.592500	1.000250	0.002427
1.612917	1.000758	0.002179
1.633333	0.999330	0.002515
1.653750	0.993976	0.002169
1.674167	0.998883	0.001164
1.694583	0.998053	0.001436
1.715000	1.000923	0.001332
1.735417	0.995570	0.001347
1.755833	0.994821	0.001785
1.776250	0.991411	0.002283
1.796667	0.990663	0.002501
1.817083	0.984755	0.001548
1.837500	0.982731	0.002557
1.857917	0.976933	0.002856
1.878333	0.984869	0.002018
1.898750	0.999152	0.002114
1.919167	0.982446	0.001314
1.939583	0.982448	0.001696
1.960000	0.974571	0.002116
1.980417	0.986689	0.002470
2.000833	0.990884	0.002153
2.021250	0.977946	0.001368
2.041667	0.984946	0.002096
2.062083	0.983823	0.002772
2.082500	0.982728	0.001092
2.102917	0.973988	0.001703
2.123333	0.976085	0.001466
2.143750	0.974947	0.002305
2.164167	0.981594	0.002955
2.184583	0.969897	0.001600
2.205000	0.979961	0.002323
2.225417	0.982217	0.001554
2.245833	0.969496	0.001866
2.266250	0.965019	0.001509
2.286667	0.968536	0.001466
2.307083	0.974511	0.001242
2.327500	0.972790	0.002817
2.347917	0.962939	0.001540
2.368333	0.967486	0.001258
2.388750	0.954880	0.001366
2.409167	0.978073	0.002897
2.429583	0.958900	0.002128
2.450000	0.965406	0.002876
2.470417	0.972593	0.001887
2.490833	0.968964	0.002886
2.511250	0.972915	0.001249
2.531667	0.969583	0.001311
2.552083	0.970059	0.001360
2.572500	0.964502	0.001423
2.592917	0.971096	0.002560
2.613333	0.972098	0.002247
2.633750	0.964870	0.002361
2.654167	0.964865	0.002442
2.674583	0.977478	0.001528
2.695000	0.966877	0.001996
2.715417	0.966476	0.001025
2.735833	0.969265	0.002376
2.756250	0.974680	0.002931
2.776667	0.975933	0.002545
2.797083	0.961053	0.001885
2.817500	0.971390	0.001563
2.837917	0.990288	0.001477
2.858333	0.976483	0.002410
2.878750	0.973873	0.001058
2.899167	0.978025	0.001806
2.919583	0.979761	0.001704
2.940000	0.990147	0.001217
2.960417	0.977540	0.001787
2.980833	0.988245	0.001714
3.001250	0.980319	0.002336
3.021667	0.976705	0.001043
3.042083	0.988281	0.002389
3.062500	0.982882	0.001969
3.082917	0.986909	0.001052
3.103333	0.984481	0.002905
3.123750	0.996104	0.001727
3.144167	1.000309	0.001252
3.164583	0.991640	0.001829
3.185000	1.003167	0.002337
3.205417	0.995604	0.001672
3.225833	1.006758	0.001907
3.246250	1.000517	0.001257
3.266667	1.008394	0.001015
3.287083	1.014430	0.002566
3.307500	0.998196	0.002047
3.327917	1.018549	0.001689
3.348333	1.009046	0.002189
3.368750	1.017679	0.001594
3.389167	1.020558	0.001107
3.409583	1.018956	0.001149
3.430000	1.016226	0.002846
3.450417	1.015987	0.002721
3.470833	1.039717	0.001950
3.491250	1.033250	0.001840
3.511667	1.021761	0.002900
3.532083	1.032022	0.001717
3.552500	1.015744	0.002447
3.572917	1.034504	0.001931
3.593333	1.025238	0.002354
3.613750	1.023802	0.001607
3.634167	1.040149	0.001668
3.654583	1.042438	0.002259
3.675000	1.017311	0.001824
3.695417	1.047734	0.002795
3.715833	1.039118	0.001566
3.736250	1.019246	0.001997
3.756667	1.025335	0.001230
3.777083	1.038804	0.001459
3.797500	1.034876	0.001575
3.817917	1.024683	0.001392
3.838333	1.031466	0.002633
3.858750	1.029555	0.002650
3.879167	1.036114	0.001674
3.899583	1.034396	0.001400
3.920000	1.037817	0.001910
3.940417	1.032359	0.002084
3.960833	1.038281	0.001295
3.981250	1.041506	0.002025
4.001667	1.038194	0.001284
4.022083	1.028148	0.001154
4.042500	1.029236	0.001316
4.062917	1.022761	0.001667
4.083333	1.023055	0.001260
4.103750	1.025624	0.001336
4.124167	1.026116	0.002090
4.144583	1.027628	0.001089
4.165000	1.034332	0.002268
4.185417	1.028521	0.001819
4.205833	1.029025	0.002710
4.226250	1.025150	0.001878
4.246667	1.022023	0.001214
4.267083	1.025749	0.002189
4.287500	1.017863	0.002466
4.307917	1.018694	0.001924
4.328333	1.021344	0.002356
4.348750	1.028736	0.001092
4.369167	1.014407	0.001914
4.389583	1.023296	0.002737
4.410000	1.009848	0.002589
4.430417	1.018841	0.001044
4.450833	1.014048	0.001226
4.471250	1.011283	0.001880
4.491667	1.020783	0.002481
4.512083	1.013374	0.001136
4.532500	1.016592	0.001988
4.552917	1.010486	0.002472
4.573333	1.008266	0.001431
4.593750	1.002749	0.002004
4.614167	1.013977	0.002505
4.634583	1.007921	0.002687
4.655000	1.006780	0.001714
4.675417	1.012217	0.002223
4.695833	1.011896	0.002505
4.716250	1.001478	0.002754
4.736667	1.002924	0.002864
4.757083	0.999999	0.002471
4.777500	1.012754	0.001461
4.797917	0.989548	0.001097
4.818333	1.004327	0.001343
4.838750	0.997882	0.002067
4.859167	0.995437	0.001995
4.879583	0.999515	0.002428
4.900000	1.001981	0.001237
4.920417	0.992438	0.002203
4.940833	0.997305	0.001578
4.961250	0.990062	0.002778
4.981667	0.994750	0.001223
5.002083	0.988609	0.002182
5.022500	0.985971	0.001051
5.042917	0.987930	0.002835
5.063333	0.998242	0.001627
5.083750	0.991820	0.001110
5.104167	0.984259	0.001432
5.124583	0.981589	0.001302
5.145000	0.987395	0.002207
5.165417	0.983103	0.002703
5.185833	0.981279	0.001121
5.206250	0.983822	0.002093
5.226667	0.974671	0.001475
5.247083	0.980805	0.001911
5.267500	0.986000	0.002782
5.287917	0.986786	0.002507
5.308333	0.970649	0.002731
5.328750	0.970586	0.002591
5.349167	0.966481	0.002676
5.369583	0.979152	0.002524
5.390000	0.973812	0.002116
5.410417	0.969985	0.002451
5.430833	0.968800	0.001166
5.451250	0.976584	0.002374
5.471667	0.989890	0.002955
5.492083	0.969153	0.002027
5.512500	0.961690	0.002196
5.532917	0.965125	0.002417
5.553333	0.946552	0.002083
5.573750	0.959835	0.001283
5.594167	0.954891	0.002424
5.614583	0.970197	0.001522
5.635000	0.961845	0.001641
5.655417	0.967731	0.002174
5.675833	0.966177	0.002131
5.696250	0.961544	0.002999
5.716667	0.962157	0.001922
5.737083	0.953230	0.001927
5.757500	0.958164	0.002792
5.777917	0.955296	0.001719
5.798333	0.962742	0.001771
5.818750	0.963561	0.001978
5.839167	0.969436	0.002673
5.859583	0.958431	0.001300
5.880000	0.956924	0.002183
5.900417	0.962610	0.001844
5.920833	0.972126	0.001115
5.941250	0.970038	0.001643
5.961667	0.969417	0.001352
5.982083	0.974503	0.001068
6.002500	0.974110	0.002975
6.022917	0.961059	0.002985
6.043333	0.968508	0.002478
6.063750	0.958381	0.001439
6.084167	0.967149	0.002997
6.104583	0.969113	0.002592
6.125000	0.983535	0.002461
6.145417	0.969952	0.002660
6.165833	0.974300	0.001386
6.186250	0.968897	0.001457
6.206667	0.982163	0.002257
6.227083	0.985142	0.002023
6.247500	0.985696	0.002135
6.267917	0.973584	0.002796
6.288333	0.983547	0.001249
6.308750	0.993524	0.001256
6.329167	0.997138	0.002979
6.349583	0.983577	0.001514
6.370000	1.007764	0.001264
6.390417	1.000120	0.001949
6.410833	1.000660	0.001164
6.431250	1.007889	0.001989
6.451667	1.014738	0.002717
6.472083	1.013962	0.002042
6.492500	1.007764	0.002954
6.512917	1.008220	0.002310
6.533333	1.004318	0.001475
6.553750	1.017671	0.002113
6.574167	1.012286	0.001110
6.594583	1.027223	0.001422
6.615000	1.018070	0.002306
6.635417	1.022473	0.001875
6.655833	1.014316	0.002975
6.676250	1.028534	0.001177
6.696667	1.039844	0.002709
6.717083	1.023386	0.002198
6.737500	1.033107	0.001700
6.757917	1.044171	0.002128
6.778333	1.027776	0.002303
6.798750	1.033360	0.002936
6.819167	1.027601	0.001811
6.839583	1.038469	0.001501
6.860000	1.037621	0.001046
6.880417	1.035914	0.001387
6.900833	1.039880	0.002853
6.921250	1.034028	0.001109
6.941667	1.037012	0.001501
6.962083	1.042454	0.001503
6.982500	1.037354	0.001158
7.002917	1.047560	0.001270
7.023333	1.047860	0.002987
7.043750	1.044202	0.001805
7.064167	1.031943	0.002231
7.084583	1.036656	0.001469
