# Time (days) | Flux (normalized)
# Generated sample data for astronomical analysis
# Multiple campaigns with gaps
0.000000	0.758424
0.503145	0.738933
1.006289	0.758075
1.509434	0.725999
2.012579	0.727298
2.515723	0.744317
3.018868	0.743751
3.522013	0.746759
4.025157	0.747228
4.528302	0.738257
5.031447	0.740171
5.534591	0.757970
6.037736	0.746912
6.540881	0.723511
7.044025	0.750666
7.547170	0.748749
8.050314	0.736597
8.553459	0.758604
9.056604	0.725457
9.559748	0.746405
10.062893	0.731847
10.566038	0.828822
11.069182	0.744870
11.572327	0.741275
12.075472	0.763546
12.578616	0.751150
13.081761	0.742110
13.584906	0.752149
14.088050	0.740540
14.591195	0.750808
15.094340	0.740187
15.597484	0.676375
16.100629	0.717550
16.603774	0.744857
17.106918	0.757424
17.610063	0.745591
18.113208	0.727975
18.616352	0.732427
19.119497	0.729932
19.622642	0.753884
20.125786	0.745277
20.628931	0.738015
21.132075	0.739407
21.635220	0.750545
22.138365	0.751315
22.641509	0.733559
23.144654	0.740260
23.647799	0.739363
24.150943	0.772975
24.654088	0.742222
25.157233	0.742725
25.660377	0.755029
26.163522	0.752073
26.666667	0.745118
27.169811	0.738539
27.672956	0.740954
28.176101	0.702119
28.679245	0.738294
29.182390	0.741459
29.685535	0.739715
30.188679	0.746441
30.691824	0.738958
31.194969	0.767334
31.698113	0.756369
32.201258	0.746468
32.704403	0.725966
33.207547	0.714200
33.710692	0.759233
34.213836	0.743969
34.716981	0.717244
35.220126	0.720352
35.723270	0.741823
36.226415	0.754579
36.729560	0.727115
37.232704	0.732073
37.735849	0.729470
38.238994	0.744936
38.742138	0.756753
39.245283	0.748677
39.748428	0.709915
40.251572	0.734047
40.754717	0.687918
41.257862	0.740203
41.761006	0.744302
42.264151	0.746033
42.767296	0.726443
43.270440	0.761166
43.773585	0.745838
44.276730	0.734520
44.779874	0.722099
45.283019	0.752146
45.786164	0.758872
46.289308	0.732694
46.792453	0.736476
47.295597	0.726392
