# Time (days)	Flux	Error
0.000000	1.002678	0.002359
0.020417	1.010194	0.001243
0.040833	1.011541	0.001634
0.061250	1.000295	0.001704
0.081667	1.005296	0.002383
0.102083	1.006723	0.002111
0.122500	1.003176	0.001762
0.142917	0.998372	0.002518
0.163333	1.012293	0.002083
0.183750	1.012451	0.001813
0.204167	1.016391	0.001305
0.224583	1.015223	0.002812
0.245000	1.030898	0.002087
0.265417	1.021972	0.002749
0.285833	1.019617	0.001342
0.306250	1.014767	0.001460
0.326667	1.023745	0.001247
0.347083	1.029785	0.001432
0.367500	1.023546	0.002453
0.387917	1.026764	0.002027
0.408333	1.027305	0.001942
0.428750	1.025684	0.002468
0.449167	1.029732	0.001966
0.469583	1.018361	0.002833
0.490000	1.037043	0.001702
0.510417	1.033795	0.002570
0.530833	1.040534	0.001354
0.551250	1.021295	0.001221
0.571667	1.029197	0.001473
0.592083	1.022627	0.002720
0.612500	1.032500	0.001206
0.632917	1.028660	0.002652
0.653333	1.033212	0.002519
0.673750	1.019100	0.002777
0.694167	1.032316	0.001394
0.714583	1.031214	0.002477
0.735000	1.028833	0.001618
0.755417	1.021704	0.002006
0.775833	1.029145	0.002626
0.796250	1.028616	0.002507
0.816667	1.025514	0.001948
0.837083	1.003824	0.002687
0.857500	1.024798	0.002056
0.877917	1.008214	0.001172
0.898333	0.998386	0.001435
0.918750	1.023720	0.001580
0.939167	1.006182	0.002744
0.959583	1.018695	0.002577
0.980000	0.996818	0.001223
1.000417	1.004640	0.001097
1.020833	1.009359	0.001905
1.041250	1.004123	0.001915
1.061667	1.007866	0.001152
1.082083	1.006301	0.002412
1.102500	0.991493	0.001159
1.122917	0.999410	0.002449
1.143333	0.999853	0.001165
1.163750	1.000105	0.001861
1.184167	0.995246	0.002147
1.204583	0.996008	0.002456
1.225000	0.986583	0.001491
1.245417	0.985120	0.001247
1.265833	0.984846	0.002887
1.286250	0.984136	0.002368
1.306667	0.985162	0.001595
1.327083	0.991917	0.002966
1.347500	0.987507	0.002342
1.367917	0.966608	0.002511
1.388333	0.971049	0.001525
1.408750	0.967250	0.001400
1.429167	0.987624	0.002596
1.449583	0.972711	0.002250
1.470000	0.975850	0.001501
1.490417	0.972662	0.002949
1.510833	0.956784	0.001443
1.531250	0.970423	0.001737
1.551667	0.976729	0.001515
1.572083	0.972811	0.001261
1.592500	0.982170	0.001309
1.612917	0.976194	0.002690
1.633333	0.978711	0.001113
1.653750	0.970842	0.001239
1.674167	0.977082	0.001081
1.694583	0.966528	0.002639
1.715000	0.967969	0.001791
1.735417	0.969326	0.001328
1.755833	0.979116	0.001387
1.776250	0.975906	0.001442
1.796667	0.974532	0.001063
1.817083	0.972769	0.001451
1.837500	0.976156	0.001822
1.857917	0.965399	0.001211
1.878333	0.976399	0.002560
1.898750	0.974625	0.002692
1.919167	0.984535	0.002247
1.939583	0.984472	0.001750
1.960000	0.986105	0.002254
1.980417	0.968926	0.001368
2.000833	0.981183	0.002075
2.021250	0.987594	0.002586
2.041667	0.981980	0.001198
2.062083	0.998255	0.001736
2.082500	0.982290	0.001645
2.102917	0.990320	0.002168
2.123333	0.998917	0.002736
2.143750	0.989988	0.001601
2.164167	0.985602	0.002640
2.184583	0.996804	0.002443
2.205000	1.003694	0.001529
2.225417	1.002550	0.001737
2.245833	1.010594	0.001594
2.266250	1.003819	0.001466
2.286667	1.015660	0.001044
2.307083	0.999349	0.001215
2.327500	0.999186	0.001534
2.347917	1.012612	0.001553
2.368333	1.009619	0.001006
2.388750	1.017010	0.002633
2.409167	1.021977	0.001757
2.429583	1.016250	0.002428
2.450000	1.023654	0.001734
2.470417	1.015530	0.002602
2.490833	1.015113	0.002228
2.511250	1.027142	0.002206
2.531667	1.012246	0.001474
2.552083	1.021542	0.001861
2.572500	1.023004	0.001524
2.592917	1.025967	0.002397
2.613333	1.034878	0.001297
2.633750	1.030718	0.002246
2.654167	1.023150	0.001427
2.674583	1.030508	0.002405
2.695000	1.023973	0.001215
2.715417	1.023353	0.001994
2.735833	1.028111	0.001306
2.756250	1.029904	0.001664
2.776667	1.030967	0.002902
2.797083	1.023558	0.001905
2.817500	1.030574	0.002533
2.837917	1.031147	0.001233
2.858333	1.027297	0.001437
2.878750	1.023696	0.002570
2.899167	1.026568	0.001894
2.919583	1.024401	0.001527
2.940000	1.022566	0.001272
2.960417	1.021752	0.002908
2.980833	1.011089	0.001056
3.001250	1.031425	0.001710
3.021667	1.026200	0.002925
3.042083	1.016536	0.002864
3.062500	1.015926	0.001594
3.082917	1.020652	0.001210
3.103333	1.016175	0.002006
3.123750	1.005505	0.002416
3.144167	1.015260	0.002319
3.164583	1.010561	0.002420
3.185000	1.014327	0.002873
3.205417	1.007738	0.001198
3.225833	1.004105	0.001998
3.246250	1.011372	0.001495
3.266667	1.004796	0.001206
3.287083	0.992231	0.002134
3.307500	1.001799	0.002647
3.327917	1.000416	0.002780
3.348333	1.007291	0.001089
3.368750	0.996838	0.001077
3.389167	0.990363	0.002475
3.409583	0.988064	0.002267
3.430000	0.994734	0.002018
3.450417	0.979856	0.002595
3.470833	0.988889	0.001977
3.491250	0.989831	0.002006
3.511667	0.983589	0.001413
3.532083	0.984492	0.001068
3.552500	0.978610	0.002156
3.572917	0.982850	0.001237
3.593333	0.974575	0.001431
3.613750	0.985703	0.001957
3.634167	0.981149	0.001810
3.654583	0.978751	0.002064
3.675000	0.975951	0.001250
3.695417	0.976874	0.001102
3.715833	0.978950	0.001820
3.736250	0.966842	0.002857
3.756667	0.969810	0.002330
3.777083	0.979248	0.001711
3.797500	0.971084	0.001724
3.817917	0.974045	0.002986
3.838333	0.965084	0.002298
3.858750	0.975233	0.001500
3.879167	0.977618	0.001818
3.899583	0.977810	0.001724
3.920000	0.979340	0.002002
3.940417	0.971930	0.002653
3.960833	0.980925	0.001801
3.981250	0.985988	0.001634
4.001667	0.972950	0.002654
4.022083	0.973384	0.002356
4.042500	0.978592	0.001423
4.062917	0.983429	0.002308
4.083333	0.977908	0.001073
4.103750	0.972091	0.001724
4.124167	0.989282	0.001138
4.144583	0.982893	0.001273
4.165000	0.997162	0.001412
4.185417	1.008198	0.002869
4.205833	0.992910	0.002333
4.226250	0.990336	0.002693
4.246667	0.985791	0.001269
4.267083	0.984453	0.002353
4.287500	1.001408	0.001418
4.307917	0.994269	0.002218
4.328333	0.990495	0.002041
4.348750	0.992229	0.001282
4.369167	1.008190	0.002334
4.389583	1.002587	0.002730
4.410000	0.999911	0.002305
4.430417	0.995802	0.001408
4.450833	1.006536	0.002395
4.471250	1.017791	0.001036
4.491667	1.006294	0.001720
4.512083	1.003540	0.001013
4.532500	1.015314	0.002782
4.552917	1.008588	0.001347
4.573333	1.010560	0.002452
4.593750	1.022522	0.002835
4.614167	1.000321	0.001471
4.634583	1.019599	0.002938
4.655000	1.026893	0.002787
4.675417	1.016558	0.001036
4.695833	1.019793	0.002227
4.716250	1.016661	0.002722
4.736667	1.025329	0.002015
4.757083	1.029509	0.001917
4.777500	1.027677	0.001845
4.797917	1.021828	0.001398
4.818333	1.027189	0.001010
4.838750	1.020094	0.002638
4.859167	1.024516	0.001942
4.879583	1.023632	0.002706
4.900000	1.027361	0.002013
4.920417	1.029911	0.002776
4.940833	1.026269	0.001464
4.961250	1.030411	0.002679
4.981667	1.013123	0.002270
5.002083	1.023911	0.002404
5.022500	1.019563	0.002696
5.042917	1.030128	0.002697
5.063333	1.026162	0.002567
5.083750	1.022540	0.001143
5.104167	1.023338	0.002721
5.124583	1.015245	0.001231
5.145000	1.014962	0.002297
5.165417	1.020757	0.001015
5.185833	1.019741	0.002068
5.206250	1.016330	0.001543
5.226667	1.016071	0.002246
5.247083	1.011295	0.001998
5.267500	1.010583	0.002724
5.287917	1.009072	0.002458
5.308333	1.007868	0.001512
5.328750	1.015992	0.002631
5.349167	1.017959	0.002786
5.369583	1.008530	0.002178
5.390000	1.006528	0.001530
5.410417	0.993234	0.002991
5.430833	1.006974	0.001838
5.451250	0.998707	0.001279
5.471667	1.000046	0.001911
5.492083	0.994613	0.002997
5.512500	0.991351	0.001911
5.532917	0.999510	0.002484
5.553333	0.997780	0.002192
5.573750	0.988818	0.001382
5.594167	0.986053	0.002803
5.614583	0.988688	0.001012
5.635000	0.985374	0.001034
5.655417	0.987259	0.001201
5.675833	0.994462	0.002058
5.696250	0.989586	0.001621
5.716667	0.985874	0.001463
5.737083	0.981084	0.002726
5.757500	0.986732	0.002889
5.777917	0.980664	0.002176
5.798333	0.979542	0.002623
5.818750	0.981483	0.002018
5.839167	0.970460	0.002310
5.859583	0.973691	0.002220
5.880000	0.975166	0.002294
5.900417	0.979020	0.001977
5.920833	0.968588	0.001989
5.941250	0.986650	0.001456
5.961667	0.970698	0.001074
5.982083	0.982321	0.002928
6.002500	0.982948	0.001743
6.022917	0.987867	0.002798
6.043333	0.986868	0.001058
6.063750	0.976187	0.002200
6.084167	0.982675	0.002495
6.104583	0.972066	0.002828
6.125000	0.981180	0.002073
6.145417	0.968986	0.002623
6.165833	0.992055	0.001911
6.186250	0.977637	0.002756
6.206667	0.978146	0.002100
6.227083	0.973617	0.001438
6.247500	0.991944	0.002674
6.267917	0.984128	0.002272
6.288333	0.981040	0.002913
6.308750	0.983398	0.001526
6.329167	0.995355	0.002528
6.349583	0.987070	0.002788
6.370000	0.989323	0.001280
6.390417	0.995604	0.002538
6.410833	0.988960	0.001703
6.431250	0.992999	0.001382
6.451667	0.991222	0.001291
6.472083	0.994747	0.002543
6.492500	0.998137	0.001835
6.512917	0.998524	0.002717
6.533333	0.980859	0.001502
6.553750	0.999726	0.001927
6.574167	0.987595	0.002684
6.594583	0.998796	0.002496
6.615000	1.014713	0.001347
6.635417	0.999007	0.002937
6.655833	0.993823	0.001880
6.676250	1.002452	0.002175
6.696667	1.009906	0.001015
6.717083	1.000910	0.002483
6.737500	1.006488	0.001998
6.757917	1.003823	0.001089
6.778333	1.002737	0.001061
6.798750	1.017836	0.002682
6.819167	1.023056	0.001726
6.839583	1.016650	0.001040
6.860000	1.021228	0.001923
6.880417	1.009851	0.002327
6.900833	1.014495	0.002976
6.921250	1.013925	0.001328
6.941667	1.016045	0.001137
6.962083	1.011160	0.002215
6.982500	1.018179	0.001052
7.002917	1.012161	0.001234
7.023333	1.006216	0.001190
7.043750	1.017833	0.001702
7.064167	1.018798	0.002008
7.084583	1.020826	0.002861
7.105000	1.012488	0.001815
7.125417	1.017712	0.002472
7.145833	1.014921	0.002665
7.166250	1.005266	0.002570
7.186667	1.019952	0.001602
7.207083	1.018905	0.001420
7.227500	1.029576	0.002577
7.247917	1.011428	0.001639
7.268333	1.016383	0.001356
7.288750	1.013614	0.001394
7.309167	1.021064	0.001492
7.329583	1.017820	0.002335
7.350000	1.011501	0.001472
7.370417	1.013077	0.001541
7.390833	1.025863	0.001098
