# Time (days)	Flux	Error
0.000000	0.996036	0.002614
0.020417	0.999659	0.002359
0.040833	1.000821	0.002529
0.061250	1.009429	0.002581
0.081667	0.999695	0.002014
0.102083	0.998676	0.002581
0.122500	1.001401	0.002858
0.142917	1.000650	0.002283
0.163333	1.005472	0.001557
0.183750	0.990801	0.002668
0.204167	1.006117	0.001521
0.224583	1.011200	0.002413
0.245000	0.998353	0.002481
0.265417	1.007433	0.001040
0.285833	0.997242	0.001408
0.306250	1.006886	0.002731
0.326667	0.995801	0.001467
0.347083	1.010514	0.002453
0.367500	1.010358	0.001684
0.387917	1.018334	0.002314
0.408333	0.992901	0.001237
0.428750	0.994539	0.001818
0.449167	1.010245	0.002894
0.469583	1.002051	0.002780
0.490000	0.995151	0.001089
0.510417	0.993430	0.002552
0.530833	1.002154	0.001302
0.551250	0.995353	0.002730
0.571667	1.003542	0.001634
0.592083	0.996741	0.002946
0.612500	1.006525	0.002758
0.632917	0.998428	0.002449
0.653333	1.016369	0.002453
0.673750	1.001670	0.002005
0.694167	1.014855	0.001224
0.714583	0.991401	0.001799
0.735000	0.992783	0.001188
0.755417	1.013406	0.001376
0.775833	1.000411	0.001237
0.796250	0.998344	0.001405
0.816667	0.998329	0.001141
0.837083	1.016948	0.001932
0.857500	1.003789	0.001502
0.877917	0.989979	0.001374
0.898333	1.001910	0.002144
0.918750	0.994979	0.001426
0.939167	1.012520	0.001511
0.959583	1.004764	0.001445
0.980000	0.984419	0.001812
1.000417	1.013352	0.002658
1.020833	1.011436	0.002110
1.041250	0.991806	0.001034
1.061667	1.000430	0.002992
1.082083	0.994998	0.001239
1.102500	0.993876	0.002493
1.122917	0.998079	0.001066
1.143333	0.999883	0.001279
1.163750	0.985378	0.001160
1.184167	0.991523	0.002340
1.204583	1.014873	0.002244
1.225000	1.002905	0.002612
1.245417	1.007788	0.001915
1.265833	1.003234	0.001058
1.286250	0.996878	0.002804
1.306667	1.015482	0.001640
1.327083	1.007721	0.001820
1.347500	1.004401	0.002567
1.367917	1.003787	0.001908
1.388333	1.001118	0.002388
1.408750	0.996027	0.001116
1.429167	1.013642	0.002146
1.449583	1.001961	0.002009
1.470000	1.008524	0.002898
1.490417	0.995054	0.001814
1.510833	1.001863	0.002563
1.531250	1.010458	0.002326
1.551667	0.993228	0.001845
1.572083	0.995718	0.001184
1.592500	1.004441	0.001491
1.612917	1.009609	0.001164
1.633333	1.004785	0.002372
1.653750	0.992107	0.001667
1.674167	1.006002	0.001820
1.694583	0.989767	0.001823
1.715000	0.997323	0.001490
1.735417	0.992708	0.001939
1.755833	1.002110	0.002256
1.776250	1.010109	0.001206
1.796667	0.999026	0.002764
1.817083	0.980885	0.001321
1.837500	1.000666	0.001497
1.857917	1.000864	0.001295
1.878333	1.013775	0.001446
1.898750	0.996986	0.002610
1.919167	0.998706	0.001252
1.939583	1.006158	0.001736
1.960000	0.993375	0.002288
1.980417	1.002055	0.001623
2.000833	1.001760	0.001402
2.021250	1.001670	0.001301
2.041667	1.006367	0.001138
2.062083	0.996564	0.002289
2.082500	1.005159	0.002153
2.102917	1.003885	0.001615
2.123333	1.001292	0.001144
2.143750	0.994428	0.001615
2.164167	0.998076	0.002001
2.184583	0.994145	0.002596
2.205000	0.989087	0.001799
2.225417	0.996541	0.002405
2.245833	0.987762	0.002799
2.266250	1.008194	0.001379
2.286667	1.000375	0.002810
2.307083	1.004628	0.001760
2.327500	0.990593	0.001951
2.347917	0.998204	0.002930
2.368333	1.006081	0.002215
2.388750	1.004796	0.001281
2.409167	0.993621	0.001596
2.429583	1.001717	0.001859
2.450000	1.011716	0.002897
2.470417	0.998967	0.002761
2.490833	0.998425	0.002471
2.511250	1.007935	0.002182
2.531667	1.001691	0.002994
2.552083	1.010075	0.002533
2.572500	0.993166	0.002021
2.592917	1.007052	0.001585
2.613333	1.002816	0.002436
2.633750	1.000560	0.002648
2.654167	0.999246	0.002781
2.674583	0.991590	0.002183
2.695000	0.995840	0.002923
2.715417	1.000255	0.002983
2.735833	0.994438	0.002863
2.756250	0.997336	0.001262
2.776667	0.986751	0.002052
2.797083	1.006169	0.002162
2.817500	0.985704	0.002676
2.837917	1.004487	0.001096
2.858333	0.992291	0.002290
2.878750	1.007923	0.001713
2.899167	1.010750	0.002432
2.919583	0.993761	0.001382
2.940000	0.997926	0.002308
2.960417	1.001253	0.002800
2.980833	0.997859	0.001967
3.001250	0.992126	0.001053
3.021667	1.003105	0.002750
3.042083	0.986767	0.002109
3.062500	1.007925	0.001225
3.082917	0.993670	0.002101
3.103333	0.984742	0.001609
3.123750	0.996977	0.002690
3.144167	0.996748	0.001362
3.164583	0.999743	0.002176
3.185000	0.996564	0.001559
3.205417	0.999628	0.001927
3.225833	1.001774	0.001775
3.246250	1.000166	0.002107
3.266667	1.000986	0.002651
3.287083	1.006817	0.001454
3.307500	0.988167	0.001495
3.327917	1.004117	0.002077
3.348333	1.010108	0.001305
3.368750	1.005775	0.001845
3.389167	1.002837	0.001659
3.409583	1.008755	0.002299
3.430000	0.992193	0.001504
3.450417	1.000359	0.001185
3.470833	1.004204	0.002338
3.491250	0.990119	0.001586
3.511667	1.001363	0.002824
3.532083	0.995826	0.001908
3.552500	0.997969	0.002241
3.572917	1.000231	0.001626
3.593333	1.004112	0.001205
3.613750	0.994557	0.002518
3.634167	1.014069	0.002281
3.654583	1.004007	0.001724
3.675000	1.013547	0.001216
3.695417	0.999507	0.002767
3.715833	1.015135	0.001632
3.736250	0.995027	0.002148
3.756667	0.998491	0.001416
3.777083	0.998916	0.002236
3.797500	1.002254	0.002077
3.817917	0.994213	0.002452
3.838333	1.001289	0.002813
3.858750	1.004765	0.002739
3.879167	0.980422	0.002533
3.899583	1.003452	0.002266
3.920000	0.997755	0.002646
3.940417	1.008804	0.002103
3.960833	0.994520	0.001183
3.981250	0.994602	0.002886
4.001667	1.007857	0.002027
4.022083	0.995214	0.002430
4.042500	0.990742	0.002026
4.062917	1.009243	0.002214
4.083333	1.007907	0.002130
4.103750	0.999025	0.001644
4.124167	1.008792	0.002168
4.144583	1.000779	0.002944
4.165000	1.014384	0.001707
4.185417	0.996771	0.002235
4.205833	0.994988	0.002401
4.226250	0.992074	0.002517
4.246667	0.985955	0.002599
4.267083	1.001293	0.002820
4.287500	0.996296	0.002811
4.307917	1.002720	0.002475
4.328333	1.004417	0.002190
4.348750	1.002151	0.001913
4.369167	1.010544	0.001468
4.389583	1.002186	0.002908
4.410000	0.996935	0.001647
4.430417	1.003892	0.001045
4.450833	1.014143	0.002594
4.471250	0.993620	0.002221
4.491667	1.002465	0.001936
4.512083	1.002420	0.001339
4.532500	0.989843	0.001329
4.552917	1.002937	0.001266
4.573333	0.995264	0.002488
4.593750	0.998681	0.001858
4.614167	0.995480	0.001783
4.634583	1.008206	0.002350
4.655000	0.995267	0.002527
4.675417	1.009586	0.002511
4.695833	1.006946	0.001006
4.716250	0.983465	0.001286
4.736667	0.989580	0.002728
4.757083	1.005965	0.001530
4.777500	0.984439	0.002963
4.797917	1.001824	0.002104
4.818333	1.011813	0.001311
4.838750	1.015028	0.001754
4.859167	0.992117	0.001773
4.879583	1.010621	0.001235
4.900000	0.995461	0.002071
4.920417	1.005178	0.002938
4.940833	0.983089	0.001580
4.961250	0.991352	0.001225
4.981667	1.007262	0.001192
5.002083	0.986565	0.002599
5.022500	1.008910	0.002750
5.042917	0.985562	0.001316
5.063333	0.997876	0.002509
5.083750	0.992055	0.002704
5.104167	0.993385	0.001160
5.124583	0.990697	0.002988
5.145000	0.996880	0.001323
5.165417	0.987392	0.001455
5.185833	1.005216	0.001928
5.206250	0.994958	0.001524
5.226667	0.992380	0.002456
5.247083	0.994408	0.002934
5.267500	0.990554	0.002671
5.287917	0.994840	0.001789
5.308333	1.006701	0.001859
5.328750	0.987888	0.002133
5.349167	1.007426	0.002525
5.369583	1.000878	0.001217
5.390000	1.014538	0.001919
5.410417	1.003839	0.001157
5.430833	1.007234	0.002465
5.451250	1.008264	0.002449
5.471667	0.993729	0.002946
5.492083	1.003307	0.001634
5.512500	0.989928	0.002914
5.532917	1.004036	0.002318
5.553333	0.999638	0.001920
5.573750	0.980982	0.002306
5.594167	1.009101	0.001984
5.614583	1.014937	0.002892
5.635000	0.996918	0.002106
5.655417	0.999387	0.002913
5.675833	0.990530	0.002222
5.696250	0.999681	0.002230
5.716667	0.991515	0.001293
5.737083	0.988658	0.002693
5.757500	1.012972	0.001124
5.777917	0.985609	0.002829
5.798333	0.989617	0.002622
5.818750	0.986131	0.002355
5.839167	1.007098	0.001503
5.859583	1.006739	0.001145
5.880000	0.988644	0.002084
5.900417	1.014942	0.001618
5.920833	1.005506	0.002090
5.941250	0.994322	0.001714
5.961667	0.995443	0.001340
5.982083	0.996655	0.001182
6.002500	0.993612	0.001519
6.022917	1.007934	0.001736
6.043333	1.001364	0.001005
6.063750	1.003469	0.002968
6.084167	1.005046	0.001519
6.104583	0.993928	0.001713
6.125000	0.993714	0.001873
6.145417	1.012411	0.002565
6.165833	0.999101	0.001106
6.186250	1.003892	0.001772
6.206667	1.012086	0.001029
6.227083	1.002650	0.002191
6.247500	1.012803	0.001111
6.267917	0.999706	0.001567
6.288333	0.990411	0.002613
6.308750	1.004885	0.001993
6.329167	1.005216	0.001189
