# Time (days)	Flux	Error
0.000000	1.006972	0.002796
0.083333	1.010017	0.001227
0.166667	1.009222	0.002606
0.250000	1.012354	0.002405
0.333333	1.018194	0.002157
0.416667	1.022192	0.002257
0.500000	1.020792	0.001454
0.583333	1.023746	0.002196
0.666667	1.030691	0.002773
0.750000	1.017607	0.002438
0.833333	1.028939	0.001566
0.916667	1.013978	0.001082
1.000000	1.018324	0.001979
1.083333	1.008306	0.002721
1.166667	0.995575	0.002459
1.250000	0.996854	0.001952
1.333333	0.991932	0.001622
1.416667	0.997403	0.002452
1.500000	0.984514	0.001516
1.583333	0.980338	0.002357
1.666667	0.987072	0.002176
1.750000	0.979104	0.002838
1.833333	0.977675	0.001396
1.916667	0.970393	0.002911
2.000000	0.979186	0.001176
2.083333	0.975521	0.001589
2.166667	0.996456	0.001798
2.250000	0.981063	0.002073
2.333333	0.994911	0.002386
2.416667	0.998400	0.002191
2.500000	1.005359	0.002424
2.583333	1.012258	0.001529
2.666667	1.000698	0.002048
2.750000	1.013289	0.001397
2.833333	1.008891	0.002919
2.916667	1.021267	0.002050
3.000000	1.008055	0.002116
3.083333	1.026542	0.001264
3.166667	1.026241	0.001521
3.250000	1.020607	0.001755
3.333333	1.013465	0.002374
3.416667	1.020299	0.002336
3.500000	1.010329	0.002372
3.583333	1.008540	0.002092
3.666667	1.009603	0.001690
3.750000	0.997780	0.001444
3.833333	0.989671	0.001473
3.916667	0.994383	0.001681
4.000000	0.990508	0.002115
4.083333	0.976939	0.001271
4.166667	0.978834	0.002271
4.250000	0.983304	0.001278
4.333333	0.978151	0.001499
4.416667	0.980632	0.002611
4.500000	0.977228	0.002825
4.583333	0.980795	0.001983
4.666667	0.982311	0.002871
4.750000	0.987477	0.001267
4.833333	0.984350	0.002936
4.916667	0.996011	0.002294
5.000000	0.994834	0.001227
5.083333	1.008482	0.001084
5.166667	1.010201	0.002448
5.250000	1.017930	0.001947
5.333333	1.016617	0.001163
5.416667	1.013989	0.002993
5.500000	1.020202	0.002778
5.583333	1.022284	0.002664
5.666667	1.011809	0.001514
5.750000	1.024133	0.002313
5.833333	1.007054	0.001698
5.916667	1.013977	0.001628
6.000000	1.011540	0.001795
6.083333	1.013956	0.001327
6.166667	0.999529	0.002125
6.250000	1.006756	0.001166
6.333333	0.998531	0.002580
6.416667	0.996909	0.002105
6.500000	0.984493	0.002348
6.583333	0.981438	0.001713
6.666667	0.980803	0.001164
6.750000	0.983184	0.002009
6.833333	0.984369	0.001732
6.916667	0.979660	0.001467
7.000000	0.983333	0.002907
7.083333	0.985148	0.001255
7.166667	0.984130	0.002804
7.250000	0.997741	0.001217
7.333333	0.987358	0.001605
7.416667	1.000758	0.002716
7.500000	0.998335	0.002428
7.583333	0.996753	0.001511
7.666667	1.009766	0.002486
7.750000	1.013083	0.002880
7.833333	1.013775	0.002784
7.916667	1.016900	0.002014
8.000000	1.021977	0.001471
8.083333	1.010122	0.001849
8.166667	1.018812	0.001867
8.250000	1.011602	0.002081
8.333333	1.015463	0.002756
8.416667	1.009916	0.001005
8.500000	1.008431	0.001456
8.583333	1.002765	0.001435
8.666667	0.993875	0.001896
8.750000	1.006206	0.002914
8.833333	0.988644	0.002363
8.916667	1.000169	0.001016
9.000000	0.993543	0.001709
9.083333	0.987732	0.002022
9.166667	0.980280	0.001334
9.250000	0.980429	0.001589
9.333333	0.975680	0.001127
9.416667	0.977885	0.002884
9.500000	0.984989	0.002738
9.583333	0.983404	0.001974
9.666667	0.990489	0.001508
9.750000	0.994591	0.002635
9.833333	0.993451	0.002654
9.916667	0.998081	0.002561
10.000000	1.002642	0.002339
10.083333	1.005917	0.002865
10.166667	1.008698	0.001781
10.250000	1.017830	0.001939
10.333333	1.019495	0.001644
10.416667	1.012805	0.002120
10.500000	1.024339	0.001120
10.583333	1.019802	0.002779
10.666667	1.025015	0.002170
10.750000	1.023909	0.001333
10.833333	1.014747	0.001233
10.916667	1.013628	0.002488
11.000000	1.014465	0.002175
11.083333	1.016378	0.001415
11.166667	1.008903	0.002980
11.250000	1.003757	0.001771
11.333333	0.993497	0.001290
11.416667	0.985786	0.002092
11.500000	0.989289	0.001860
11.583333	0.988388	0.001536
11.666667	0.985481	0.002053
11.750000	0.983539	0.001477
11.833333	0.985045	0.001726
11.916667	0.980235	0.001396
12.000000	0.981962	0.002931
12.083333	0.984452	0.001654
12.166667	0.984960	0.001805
12.250000	0.991949	0.002262
12.333333	0.988826	0.001457
12.416667	1.002703	0.001628
12.500000	1.008050	0.001195
12.583333	0.998309	0.002917
12.666667	1.005923	0.001134
12.750000	1.012574	0.001926
12.833333	1.013758	0.001998
12.916667	1.017823	0.002673
13.000000	1.016822	0.001936
13.083333	1.017601	0.001993
13.166667	1.029999	0.002970
13.250000	1.032077	0.001752
