# Time (days)	Flux	Error
0.000000	0.999605	0.002461
0.083333	1.011968	0.002915
0.166667	1.025349	0.001011
0.250000	1.034052	0.001867
0.333333	1.038484	0.001672
0.416667	1.039354	0.001602
0.500000	1.035858	0.002269
0.583333	1.028480	0.002416
0.666667	1.019487	0.002278
0.750000	0.994110	0.002360
0.833333	0.987990	0.002498
0.916667	0.977903	0.002053
1.000000	0.976990	0.002114
1.083333	0.968122	0.002019
1.166667	0.974384	0.002089
1.250000	0.967893	0.001080
1.333333	0.974656	0.002780
1.416667	0.987504	0.002201
1.500000	0.988314	0.002942
1.583333	1.000683	0.002995
1.666667	1.010886	0.002967
1.750000	1.018481	0.001869
1.833333	1.016011	0.001092
1.916667	1.036499	0.001646
2.000000	1.038345	0.001447
2.083333	1.022238	0.002187
2.166667	1.024107	0.001569
2.250000	1.013219	0.002940
2.333333	1.000789	0.001438
2.416667	0.991022	0.001344
2.500000	0.984319	0.001166
2.583333	0.972803	0.002134
2.666667	0.969710	0.001108
2.750000	0.967024	0.002228
2.833333	0.969013	0.002327
2.916667	0.979572	0.002872
3.000000	0.987568	0.002911
3.083333	0.993666	0.001198
3.166667	1.002534	0.002980
3.250000	1.001038	0.002817
3.333333	1.017233	0.002570
3.416667	1.018249	0.001722
3.500000	1.019539	0.001854
3.583333	1.017905	0.002606
3.666667	1.018911	0.001798
3.750000	1.013535	0.002983
3.833333	1.009820	0.002169
3.916667	1.003746	0.002234
4.000000	0.997913	0.001049
4.083333	0.988697	0.002942
4.166667	0.975802	0.001633
4.250000	0.976422	0.002567
4.333333	0.983293	0.001664
4.416667	0.983285	0.001020
4.500000	0.997073	0.001367
4.583333	0.994959	0.001627
4.666667	0.992724	0.002444
4.750000	1.005498	0.002877
4.833333	1.012097	0.001749
4.916667	1.017293	0.002869
5.000000	1.011950	0.002959
5.083333	1.013205	0.001778
5.166667	1.012416	0.001140
5.250000	1.006459	0.002626
5.333333	1.009433	0.002783
5.416667	0.997236	0.001200
5.500000	0.995307	0.001319
5.583333	1.001117	0.001738
5.666667	0.992069	0.002800
5.750000	0.992926	0.001986
5.833333	0.995627	0.001179
5.916667	0.989118	0.001663
6.000000	0.999225	0.001909
6.083333	0.997937	0.001690
6.166667	0.999850	0.002880
6.250000	1.009043	0.001593
6.333333	1.008680	0.001459
6.416667	1.002057	0.002564
6.500000	1.007678	0.001805
6.583333	1.002413	0.001049
6.666667	1.008811	0.002736
6.750000	0.991797	0.002730
6.833333	0.984676	0.002578
6.916667	0.995294	0.002343
7.000000	0.986226	0.001448
7.083333	0.990197	0.002714
7.166667	1.001605	0.002568
7.250000	0.994351	0.001302
7.333333	1.007453	0.002491
7.416667	1.001352	0.001458
7.500000	1.003996	0.001618
7.583333	1.001761	0.001790
7.666667	1.007909	0.002509
7.750000	1.019426	0.002833
7.833333	1.018214	0.002733
7.916667	1.002200	0.002569
8.000000	0.999477	0.002128
8.083333	1.000718	0.001529
8.166667	0.997523	0.002164
8.250000	0.980934	0.002347
8.333333	0.982155	0.001136
8.416667	0.984953	0.001464
8.500000	0.975506	0.001770
8.583333	0.986373	0.001398
8.666667	0.988181	0.002297
8.750000	0.993068	0.002882
8.833333	1.005749	0.001270
8.916667	1.007860	0.002630
9.000000	1.014128	0.002465
9.083333	1.014586	0.001734
9.166667	1.035912	0.002990
9.250000	1.027502	0.001271
9.333333	1.013289	0.002470
9.416667	1.011010	0.001387
9.500000	1.005329	0.002048
9.583333	1.008222	0.002949
9.666667	0.993612	0.002041
9.750000	0.988343	0.002169
9.833333	0.963452	0.002943
9.916667	0.966488	0.001413
10.000000	0.970777	0.001492
10.083333	0.973220	0.002881
10.166667	0.968359	0.001974
10.250000	0.986501	0.001629
10.333333	0.992659	0.001964
10.416667	1.000458	0.001944
10.500000	1.017100	0.002743
10.583333	1.026955	0.002761
10.666667	1.029218	0.001679
10.750000	1.037839	0.002205
10.833333	1.022335	0.001981
10.916667	1.030431	0.001957
11.000000	1.021129	0.001757
11.083333	1.010220	0.002067
11.166667	1.003988	0.001476
11.250000	0.992482	0.002220
11.333333	0.978134	0.001540
11.416667	0.974199	0.002629
11.500000	0.962106	0.002882
11.583333	0.966810	0.002140
11.666667	0.975094	0.002810
11.750000	0.979950	0.002703
11.833333	0.987220	0.002218
11.916667	0.982133	0.002716
12.000000	1.008743	0.002766
12.083333	1.026984	0.002759
12.166667	1.027134	0.001895
12.250000	1.037452	0.001162
12.333333	1.040187	0.001979
12.416667	1.032596	0.002305
12.500000	1.032124	0.001469
12.583333	1.031392	0.001756
12.666667	1.015979	0.002216
12.750000	0.997061	0.001695
12.833333	0.997131	0.001730
12.916667	0.976610	0.001734
13.000000	0.968062	0.002108
13.083333	0.961838	0.002717
13.166667	0.967160	0.002133
13.250000	0.969481	0.001166
13.333333	0.975916	0.002422
13.416667	0.981637	0.002620
13.500000	0.993709	0.002430
13.583333	0.995425	0.001670
13.666667	1.011433	0.002413
13.750000	1.023610	0.001165
13.833333	1.027982	0.001590
13.916667	1.032454	0.001068
14.000000	1.038428	0.001250
14.083333	1.023421	0.002169
14.166667	1.023251	0.002110
14.250000	1.010748	0.002581
14.333333	1.005385	0.001718
14.416667	0.995831	0.002929
14.500000	0.982288	0.001494
14.583333	0.968169	0.001914
14.666667	0.969112	0.002975
14.750000	0.973783	0.002719
14.833333	0.966914	0.001034
14.916667	0.975192	0.002847
15.000000	0.981349	0.002376
15.083333	0.998816	0.001060
15.166667	0.999252	0.001027
15.250000	1.012681	0.001696
15.333333	1.026390	0.002913
15.416667	1.030975	0.002424
15.500000	1.020539	0.001207
15.583333	1.019495	0.001247
15.666667	1.029266	0.002989
15.750000	1.017629	0.001985
15.833333	1.011714	0.001375
15.916667	0.997775	0.001573
16.000000	0.998148	0.002583
16.083333	0.990923	0.002191
16.166667	0.979554	0.001300
16.250000	0.976404	0.001327
16.333333	0.963262	0.002415
16.416667	0.981383	0.002549
16.500000	0.980825	0.001002
16.583333	0.984168	0.002419
16.666667	1.005708	0.002355
16.750000	1.003529	0.002048
16.833333	1.013934	0.002549
16.916667	1.013588	0.001224
17.000000	1.025509	0.002649
17.083333	1.021787	0.002660
17.166667	1.015966	0.001053
17.250000	1.014355	0.002931
17.333333	1.006545	0.002889
17.416667	1.010386	0.001530
17.500000	0.993959	0.002115
17.583333	0.997533	0.001847
17.666667	0.977105	0.001961
17.750000	0.987779	0.002110
17.833333	0.989754	0.001097
17.916667	0.990225	0.001513
18.000000	0.995101	0.001538
18.083333	1.001043	0.002477
18.166667	1.000731	0.001687
18.250000	1.004313	0.001032
18.333333	1.001781	0.001184
18.416667	1.000729	0.001537
18.500000	1.011354	0.002404
18.583333	1.011621	0.001065
18.666667	1.008754	0.002137
18.750000	1.005331	0.001048
18.833333	1.008102	0.001351
18.916667	1.000947	0.001547
19.000000	0.998642	0.002535
19.083333	0.997402	0.002516
19.166667	0.990615	0.001584
19.250000	0.992528	0.001181
19.333333	1.002928	0.002714
19.416667	0.999937	0.001876
19.500000	1.000956	0.002125
19.583333	1.000814	0.001482
19.666667	1.009392	0.001795
19.750000	1.012773	0.001510
19.833333	0.997771	0.001033
19.916667	1.000161	0.001980
20.000000	1.005992	0.001681
20.083333	0.996297	0.002351
20.166667	0.996753	0.001822
20.250000	0.991820	0.001949
20.333333	0.990280	0.001361
20.416667	0.988230	0.002782
20.500000	0.990352	0.001094
20.583333	0.999936	0.002372
20.666667	1.006547	0.002380
20.750000	1.000371	0.002450
20.833333	1.001858	0.002039
20.916667	1.007356	0.002436
21.000000	1.008562	0.002453
21.083333	1.011184	0.002492
21.166667	1.012635	0.001394
21.250000	1.015850	0.001963
21.333333	1.008938	0.001651
21.416667	1.015880	0.002934
21.500000	1.006592	0.002638
21.583333	0.993417	0.002087
21.666667	0.990060	0.002525
21.750000	0.983463	0.001090
21.833333	0.987875	0.001232
21.916667	0.981280	0.002651
22.000000	0.976806	0.002392
22.083333	0.978389	0.001847
22.166667	0.979986	0.002825
22.250000	0.990640	0.002169
22.333333	0.999672	0.002246
22.416667	1.004652	0.002719
22.500000	1.012174	0.002104
22.583333	1.024039	0.002947
22.666667	1.025078	0.001544
22.750000	1.028503	0.002983
22.833333	1.020154	0.002710
22.916667	1.025509	0.002344
23.000000	1.012132	0.002162
23.083333	1.009512	0.001925
23.166667	1.004212	0.002641
23.250000	0.998422	0.001518
23.333333	0.983157	0.001900
23.416667	0.977225	0.001990
23.500000	0.972540	0.002533
23.583333	0.975389	0.001050
23.666667	0.974515	0.001948
23.750000	0.980361	0.001933
23.833333	0.986432	0.002161
23.916667	1.000220	0.001240
24.000000	1.013635	0.002106
24.083333	1.013937	0.001962
24.166667	1.019360	0.001659
24.250000	1.027925	0.002414
24.333333	1.028638	0.001148
24.416667	1.030252	0.001052
24.500000	1.025686	0.001366
24.583333	1.022681	0.001659
24.666667	1.007804	0.002306
24.750000	0.995176	0.001874
24.833333	0.982565	0.001021
24.916667	0.969859	0.002199
25.000000	0.955648	0.001347
25.083333	0.968478	0.002424
25.166667	0.973975	0.001861
25.250000	0.977331	0.002527
25.333333	0.972629	0.001116
25.416667	0.986135	0.001871
25.500000	1.000312	0.001502
25.583333	1.014770	0.001109
25.666667	1.025397	0.002209
25.750000	1.030439	0.001364
25.833333	1.031376	0.001107
25.916667	1.034985	0.001750
26.000000	1.030326	0.002882
26.083333	1.022969	0.001540
26.166667	1.010788	0.002769
26.250000	1.003140	0.001360
26.333333	1.003607	0.002151
26.416667	0.983801	0.002390
26.500000	0.975452	0.002871
26.583333	0.970316	0.002947
26.666667	0.964872	0.002878
26.750000	0.971925	0.001103
26.833333	0.965455	0.001347
26.916667	0.984889	0.001590
