# Time (days)	Flux	Error
0.000000	1.006801	0.001050
0.031250	0.996141	0.001548
0.062500	1.000387	0.002493
0.093750	1.000427	0.002553
0.125000	1.013611	0.002201
0.156250	1.005372	0.002295
0.187500	1.011571	0.002029
0.218750	1.002923	0.002903
0.250000	1.000987	0.001928
0.281250	1.013616	0.001939
0.312500	1.010537	0.002368
0.343750	1.013507	0.002001
0.375000	1.011632	0.002771
0.406250	1.024124	0.002099
0.437500	1.010706	0.002051
0.468750	1.023121	0.002688
0.500000	1.017329	0.001908
0.531250	1.028422	0.001899
0.562500	1.026561	0.002257
0.593750	1.017145	0.002771
0.625000	1.030843	0.001858
0.656250	1.030391	0.002537
0.687500	1.024322	0.001419
0.718750	1.025373	0.002428
0.750000	1.019976	0.002536
0.781250	1.027707	0.002528
0.812500	1.025528	0.001660
0.843750	1.030236	0.002150
0.875000	1.038439	0.002637
0.906250	1.036571	0.001738
0.937500	1.017078	0.002500
0.968750	1.018651	0.001025
1.000000	1.015193	0.002618
1.031250	1.028760	0.002699
1.062500	1.030636	0.002340
1.093750	1.027896	0.002636
1.125000	1.017510	0.001939
1.156250	1.011361	0.001641
1.187500	1.020810	0.001234
1.218750	1.016111	0.001183
1.250000	1.016466	0.002186
1.281250	1.022578	0.002184
1.312500	1.017738	0.001548
1.343750	1.005507	0.001301
1.375000	1.020716	0.002286
1.406250	1.013654	0.001934
1.437500	0.999474	0.001257
1.468750	0.995530	0.002467
1.500000	1.008556	0.002823
1.531250	0.993788	0.001421
1.562500	0.992385	0.001033
1.593750	0.989887	0.001636
1.625000	1.004706	0.002646
1.656250	1.003190	0.001943
1.687500	0.997843	0.002564
1.718750	0.992990	0.001918
1.750000	0.995886	0.002117
1.781250	0.990478	0.002241
1.812500	0.992889	0.002167
1.843750	0.985866	0.002994
1.875000	0.988303	0.001305
1.906250	0.987330	0.002035
1.937500	0.993233	0.001270
1.968750	0.992851	0.002387
2.000000	0.978985	0.002414
2.031250	0.982595	0.002543
2.062500	0.968810	0.002518
2.093750	0.975468	0.002042
2.125000	0.967691	0.002035
2.156250	0.983112	0.002471
2.187500	0.972953	0.002375
2.218750	0.987798	0.001044
2.250000	0.974094	0.002837
2.281250	0.971063	0.002933
2.312500	0.975492	0.001314
2.343750	0.979976	0.001788
2.375000	0.969482	0.001976
2.406250	0.974289	0.002605
2.437500	0.959697	0.001027
2.468750	0.977259	0.001448
2.500000	0.966091	0.001935
2.531250	0.971534	0.001985
2.562500	0.961858	0.001191
2.593750	0.958892	0.001470
2.625000	0.968314	0.002116
2.656250	0.970859	0.002632
2.687500	0.977413	0.002963
2.718750	0.961750	0.002242
2.750000	0.963944	0.001792
2.781250	0.966065	0.002038
2.812500	0.980100	0.002271
2.843750	0.970046	0.002784
2.875000	0.975434	0.002036
2.906250	0.981243	0.002330
2.937500	0.976766	0.002659
2.968750	0.993188	0.001118
3.000000	0.990744	0.002853
3.031250	0.984912	0.001559
3.062500	0.987618	0.001930
3.093750	0.986868	0.001160
3.125000	0.992234	0.001372
3.156250	1.006423	0.002331
3.187500	1.003162	0.002986
3.218750	1.000126	0.002091
3.250000	0.999324	0.001829
3.281250	1.004930	0.002726
3.312500	1.003195	0.002231
3.343750	1.008131	0.002859
3.375000	1.011811	0.001041
3.406250	1.022422	0.002291
3.437500	1.017881	0.001225
3.468750	1.014641	0.002283
3.500000	1.036507	0.001786
3.531250	1.016875	0.001080
3.562500	1.013523	0.001211
3.593750	1.026693	0.001760
3.625000	1.029824	0.002301
3.656250	1.038754	0.002260
3.687500	1.039778	0.001921
3.718750	1.023718	0.001556
3.750000	1.033062	0.001871
3.781250	1.038680	0.002375
3.812500	1.036045	0.001793
3.843750	1.028379	0.001827
3.875000	1.036411	0.001471
3.906250	1.033851	0.001321
3.937500	1.035457	0.002591
3.968750	1.030335	0.002595
4.000000	1.038050	0.002291
4.031250	1.024707	0.001920
4.062500	1.034181	0.002221
4.093750	1.039588	0.001722
4.125000	1.033300	0.001484
4.156250	1.028862	0.002616
4.187500	1.011022	0.002255
4.218750	1.029357	0.001229
4.250000	1.024278	0.001110
4.281250	1.021180	0.002897
4.312500	1.019455	0.002407
4.343750	1.021154	0.001051
4.375000	1.021794	0.001648
4.406250	1.007831	0.001071
4.437500	1.014045	0.001776
4.468750	1.024337	0.002069
4.500000	1.012295	0.002928
4.531250	1.006032	0.001738
4.562500	1.007228	0.002260
4.593750	1.010692	0.002027
4.625000	1.010229	0.001441
4.656250	1.001769	0.002030
4.687500	1.004715	0.002355
4.718750	1.002279	0.001096
4.750000	1.001155	0.002841
4.781250	0.995206	0.002260
4.812500	0.998303	0.001335
4.843750	1.005036	0.002264
4.875000	1.000200	0.001334
4.906250	0.992455	0.001669
4.937500	0.996364	0.001247
4.968750	0.990574	0.001139
5.000000	0.991725	0.002494
5.031250	0.986067	0.002924
5.062500	0.991423	0.002465
5.093750	0.982723	0.002173
5.125000	0.986245	0.001337
5.156250	0.989187	0.002440
5.187500	0.988994	0.002445
5.218750	0.978591	0.002256
5.250000	0.984038	0.002826
5.281250	0.968253	0.002521
5.312500	0.984451	0.001602
5.343750	0.968274	0.001331
5.375000	0.964133	0.002523
5.406250	0.978425	0.001985
5.437500	0.967137	0.001567
5.468750	0.961501	0.001741
5.500000	0.962743	0.001402
5.531250	0.973170	0.002133
5.562500	0.960738	0.002944
5.593750	0.967587	0.001639
5.625000	0.966825	0.001517
5.656250	0.966080	0.001428
5.687500	0.965029	0.001789
5.718750	0.963767	0.002311
5.750000	0.956444	0.002678
5.781250	0.961117	0.002022
5.812500	0.964354	0.002965
5.843750	0.962112	0.001004
5.875000	0.947826	0.001644
5.906250	0.968214	0.001910
5.937500	0.965832	0.002372
5.968750	0.965154	0.002453
6.000000	0.961534	0.001460
6.031250	0.969061	0.002628
6.062500	0.956731	0.002249
6.093750	0.972243	0.001983
6.125000	0.976929	0.002101
6.156250	0.973916	0.002895
6.187500	0.980444	0.002928
6.218750	0.986611	0.001066
6.250000	0.988118	0.001670
6.281250	0.992330	0.002068
6.312500	0.989147	0.001833
6.343750	0.993488	0.002242
6.375000	1.006179	0.002421
6.406250	0.994361	0.001775
6.437500	1.007177	0.002053
6.468750	1.007320	0.002777
6.500000	1.012708	0.002931
6.531250	1.005803	0.001326
6.562500	1.013105	0.001248
6.593750	1.020539	0.002083
6.625000	1.024875	0.002548
6.656250	1.016821	0.002506
6.687500	1.024667	0.001717
6.718750	1.028975	0.001834
6.750000	1.047355	0.001548
6.781250	1.034270	0.002255
6.812500	1.035419	0.001491
6.843750	1.037652	0.001715
6.875000	1.031536	0.002091
6.906250	1.045897	0.001728
6.937500	1.037648	0.002863
6.968750	1.031452	0.002179
7.000000	1.037862	0.001865
7.031250	1.035067	0.001048
7.062500	1.043163	0.001767
7.093750	1.033727	0.001896
7.125000	1.033116	0.002690
7.156250	1.042747	0.002175
7.187500	1.035874	0.001663
7.218750	1.048582	0.001282
7.250000	1.037464	0.002931
7.281250	1.038513	0.002052
7.312500	1.035143	0.002128
7.343750	1.029630	0.002686
7.375000	1.034334	0.001475
7.406250	1.024915	0.002163
7.437500	1.027980	0.002591
7.468750	1.032522	0.001922
7.500000	1.026068	0.001340
7.531250	1.005854	0.002369
7.562500	1.018839	0.002682
7.593750	1.009247	0.001928
7.625000	1.015256	0.001163
7.656250	1.014040	0.002540
7.687500	1.013546	0.001265
7.718750	0.997273	0.002951
7.750000	1.007602	0.001765
7.781250	1.009631	0.002172
7.812500	1.018047	0.001426
7.843750	1.011443	0.002488
7.875000	1.004682	0.001714
7.906250	0.993599	0.002692
7.937500	0.997743	0.001771
7.968750	1.009610	0.001924
8.000000	1.006289	0.001865
8.031250	0.997683	0.002535
8.062500	0.998162	0.002335
8.093750	0.988647	0.001623
8.125000	0.986511	0.002690
8.156250	0.988863	0.001427
8.187500	0.994289	0.001547
8.218750	0.986796	0.002839
8.250000	0.991074	0.001579
8.281250	0.987188	0.002951
8.312500	0.993486	0.002529
8.343750	0.984964	0.001781
8.375000	0.985205	0.001456
8.406250	0.983126	0.002107
8.437500	0.962126	0.002075
8.468750	0.975734	0.002841
8.500000	0.980616	0.002204
8.531250	0.971457	0.002609
8.562500	0.980314	0.001507
8.593750	0.965818	0.002956
8.625000	0.975793	0.002979
8.656250	0.972414	0.001836
8.687500	0.970892	0.002751
8.718750	0.965711	0.002063
8.750000	0.958279	0.002482
8.781250	0.973772	0.002667
8.812500	0.971528	0.001002
8.843750	0.972582	0.002869
8.875000	0.960856	0.001489
8.906250	0.953466	0.001030
8.937500	0.968769	0.002914
8.968750	0.956974	0.002783
9.000000	0.959151	0.001144
9.031250	0.964914	0.001344
9.062500	0.960433	0.002231
9.093750	0.955492	0.001160
9.125000	0.962845	0.001825
9.156250	0.961294	0.002798
9.187500	0.965310	0.002934
9.218750	0.964062	0.001891
9.250000	0.965363	0.002058
9.281250	0.963641	0.001409
9.312500	0.968878	0.001288
9.343750	0.984390	0.001682
9.375000	0.981101	0.001787
9.406250	0.984280	0.001181
9.437500	0.982274	0.002137
9.468750	0.981321	0.002141
9.500000	0.988975	0.002075
9.531250	1.001489	0.002284
9.562500	0.993817	0.002283
9.593750	0.994729	0.001603
9.625000	1.005940	0.001562
9.656250	0.999103	0.001007
9.687500	1.006582	0.001677
9.718750	1.021842	0.002558
9.750000	1.015387	0.001267
9.781250	1.017553	0.002945
9.812500	1.025697	0.002854
9.843750	1.027970	0.001126
9.875000	1.026074	0.001230
9.906250	1.032334	0.002463
9.937500	1.026721	0.002159
9.968750	1.040091	0.002294
10.000000	1.025154	0.002295
10.031250	1.027523	0.001696
10.062500	1.051002	0.001181
10.093750	1.038991	0.002724
10.125000	1.043481	0.001799
10.156250	1.036470	0.002905
10.187500	1.039965	0.001228
10.218750	1.041293	0.001238
10.250000	1.043216	0.002118
10.281250	1.052962	0.001472
10.312500	1.033999	0.002470
10.343750	1.046983	0.001661
10.375000	1.035271	0.001546
10.406250	1.045983	0.002297
10.437500	1.030578	0.002454
10.468750	1.033959	0.001115
10.500000	1.030990	0.001542
10.531250	1.035821	0.002353
10.562500	1.034377	0.001209
10.593750	1.020984	0.001060
10.625000	1.025267	0.001773
10.656250	1.024031	0.001574
10.687500	1.022020	0.002925
10.718750	1.020913	0.002113
10.750000	1.015815	0.002758
10.781250	1.022430	0.001101
10.812500	1.024471	0.001479
10.843750	1.006162	0.001036
10.875000	1.011837	0.002794
10.906250	1.018091	0.001302
10.937500	0.994348	0.001368
10.968750	1.003463	0.002346
11.000000	1.013283	0.002031
11.031250	1.010700	0.002825
11.062500	1.005226	0.001284
11.093750	1.015351	0.002846
11.125000	1.001751	0.002758
11.156250	1.000439	0.002553
11.187500	0.992041	0.002333
11.218750	0.998337	0.002391
11.250000	1.002344	0.001094
11.281250	0.991445	0.001843
11.312500	0.990438	0.001785
11.343750	0.995025	0.002295
11.375000	0.996498	0.002659
11.406250	0.975124	0.002792
11.437500	0.999277	0.002314
11.468750	0.993648	0.002922
11.500000	0.989138	0.001825
11.531250	0.992067	0.001409
11.562500	0.983390	0.002074
11.593750	0.988686	0.001648
11.625000	0.987341	0.001173
11.656250	0.972332	0.002919
11.687500	0.979248	0.001592
11.718750	0.978686	0.002373
