# Time (days)	Flux	Error
0.000000	0.952198	0.002064
0.083333	0.961012	0.001912
0.166667	0.995788	0.001905
0.250000	0.997570	0.002950
0.333333	0.999666	0.002405
0.416667	1.002907	0.001716
0.500000	1.001993	0.001656
0.583333	0.996709	0.001131
0.666667	1.002392	0.001085
0.750000	1.000780	0.001955
0.833333	1.000383	0.002119
0.916667	0.999166	0.002280
1.000000	1.005634	0.001501
1.083333	0.994929	0.002464
1.166667	0.999565	0.002290
1.250000	0.994716	0.001028
1.333333	0.988725	0.001241
1.416667	0.978394	0.001789
1.500000	0.997231	0.001111
1.583333	1.001117	0.002238
1.666667	0.992686	0.002271
1.750000	1.004558	0.002927
1.833333	0.997592	0.001061
1.916667	1.000782	0.002924
2.000000	1.002213	0.002335
2.083333	1.008016	0.001102
2.166667	0.997109	0.002252
2.250000	1.005416	0.002719
2.333333	0.997637	0.001418
2.416667	0.998597	0.002454
2.500000	0.997086	0.001268
2.583333	1.010800	0.002734
2.666667	0.995979	0.002079
2.750000	0.999166	0.001004
2.833333	0.948233	0.002716
2.916667	0.979790	0.002217
3.000000	0.999438	0.002963
3.083333	1.002588	0.002934
3.166667	1.002652	0.001857
3.250000	1.007346	0.001663
3.333333	0.999677	0.002303
3.416667	0.997854	0.002970
3.500000	1.000582	0.001843
3.583333	1.000335	0.001344
3.666667	0.987279	0.001038
3.750000	1.002830	0.001271
3.833333	1.006432	0.001583
3.916667	1.010305	0.001491
4.000000	0.996794	0.002541
4.083333	1.002384	0.002661
4.166667	0.981149	0.002597
4.250000	0.990631	0.001394
4.333333	1.008164	0.002097
4.416667	0.999072	0.001324
4.500000	0.996825	0.001111
4.583333	1.009389	0.002370
4.666667	1.003816	0.002675
4.750000	1.000243	0.002130
4.833333	1.001180	0.001915
4.916667	0.998167	0.002325
5.000000	1.003236	0.002700
5.083333	0.995044	0.001564
5.166667	1.003976	0.002133
5.250000	1.000056	0.001772
5.333333	1.000944	0.002692
5.416667	0.998256	0.001261
5.500000	0.996339	0.002882
5.583333	1.002325	0.001445
5.666667	0.964858	0.001169
5.750000	1.002566	0.002842
5.833333	0.996287	0.001443
5.916667	0.997225	0.001409
6.000000	1.004065	0.001040
6.083333	0.999558	0.001573
6.166667	1.001614	0.002198
6.250000	1.000459	0.001952
6.333333	0.998673	0.002233
6.416667	1.004832	0.002152
6.500000	0.995548	0.001130
6.583333	0.997811	0.002988
6.666667	0.997298	0.001072
6.750000	1.001728	0.001003
6.833333	1.002249	0.001177
6.916667	0.980762	0.001473
7.000000	0.979609	0.001482
7.083333	0.987574	0.002125
7.166667	0.998160	0.002459
7.250000	0.996755	0.002087
7.333333	0.997749	0.001152
7.416667	0.995889	0.002113
7.500000	1.003933	0.001976
7.583333	1.000825	0.001848
7.666667	0.998251	0.002668
7.750000	1.000420	0.002784
7.833333	1.000840	0.001096
7.916667	0.998867	0.001154
8.000000	0.995916	0.002261
8.083333	0.994750	0.002349
8.166667	0.995228	0.001946
8.250000	0.999127	0.001352
8.333333	0.996712	0.002283
8.416667	0.945264	0.002935
8.500000	0.972244	0.002618
8.583333	0.998724	0.001485
8.666667	1.003432	0.001966
8.750000	1.000430	0.001580
