# Time (days) | Flux (normalized)
# Generated WISE sample data - pre-folded
# Multiple campaigns with artificial folding
-0.007930	0.806398
-0.001155	0.764989
-0.001123	0.757670
0.003747	0.745426
0.006374	0.803961
0.006437	0.799793
0.006709	0.749474
0.007338	0.790358
0.015071	0.811376
0.023902	0.698430
0.025709	0.699301
0.028205	0.697628
0.029863	0.752916
0.032363	0.733442
0.036423	0.797101
0.036780	0.727847
0.037159	0.678644
0.040815	0.791114
0.046265	0.780186
0.047084	0.731460
0.052838	0.747818
0.055154	0.797088
0.057266	0.732419
0.059287	0.753550
0.060836	0.760673
0.063167	0.688567
0.064605	0.797343
0.067874	0.696854
0.070041	0.707990
0.076616	0.703129
0.486211	0.821767
0.504482	0.807699
0.506782	0.770045
0.507193	0.799464
0.508656	0.806669
0.511695	0.756682
0.514590	0.727267
0.516778	0.744707
0.519871	0.775059
0.525821	0.747722
0.528539	0.747198
0.531978	0.691037
0.532792	0.734998
0.532823	0.688132
0.534450	0.704094
0.537933	0.800701
0.541135	0.753845
0.546321	0.728468
0.546364	0.764940
0.551063	0.738875
0.551798	0.793026
0.552391	0.797767
0.556054	0.802329
0.558931	0.786610
0.561878	0.729409
0.564359	0.679084
0.565134	0.707210
0.565354	0.700816
0.566052	0.718846
0.571482	0.740129
0.198092	0.760164
0.199261	0.731935
0.199414	0.766186
0.203262	0.745207
0.203486	0.792844
0.203704	0.742873
0.210142	0.793180
0.211485	0.739865
0.219403	0.715672
0.224875	0.760330
0.226196	0.702199
0.226662	0.707012
0.231784	0.804208
0.235125	0.803168
0.235556	0.797074
0.236252	0.685074
0.238842	0.790539
0.242165	0.757053
0.249478	0.744747
0.251059	0.770847
0.251497	0.754212
0.251734	0.717032
0.252096	0.704177
0.259736	0.757563
0.260224	0.768592
0.262609	0.706529
0.263349	0.715104
0.265144	0.798571
0.266531	0.790101
0.289815	0.686236
0.699493	0.802670
0.700474	0.707951
0.700827	0.765083
0.701844	0.743214
0.701933	0.733794
0.708483	0.685836
0.712338	0.689648
0.716468	0.748907
0.717280	0.728556
0.722226	0.783509
0.723035	0.751132
0.724077	0.723103
0.725066	0.773905
0.729330	0.801085
0.730802	0.796958
0.739881	0.741717
0.741478	0.706358
0.745437	0.777090
0.746534	0.672205
0.748837	0.781554
0.750346	0.694050
0.752990	0.824665
0.756274	0.795456
0.756539	0.723194
0.758467	0.759569
0.759829	0.776204
0.771990	0.788230
0.772482	0.730760
0.776277	0.741420
0.779005	0.790826
0.384204	0.703600
0.395010	0.702198
0.406841	0.733261
0.410168	0.796969
0.411789	0.733337
0.413601	0.756127
0.416159	0.789189
0.419672	0.767706
0.419770	0.779511
0.419833	0.732139
0.423124	0.753052
0.424699	0.695981
0.424887	0.769507
0.426446	0.791292
0.427192	0.769236
0.428002	0.813340
0.431171	0.772293
0.433189	0.703659
0.441477	0.695660
0.446584	0.736640
0.449264	0.712051
0.452998	0.796823
0.455772	0.699529
0.462047	0.719432
0.462834	0.768084
0.466590	0.802716
0.476218	0.751699
0.480132	0.782642
0.480276	0.750085
0.485973	0.787131
0.893001	0.750097
0.898690	0.734413
0.904334	0.723743
0.910900	0.767283
0.913916	0.690959
0.914467	0.687244
0.915261	0.716883
0.919102	0.788058
0.919291	0.741652
0.920387	0.815144
0.924422	0.808815
0.925297	0.699193
0.931776	0.736040
0.935600	0.800267
0.943006	0.764572
0.943697	0.758630
0.950975	0.717870
0.951187	0.796733
0.952020	0.692121
0.952720	0.740629
0.954233	0.683986
0.955026	0.680210
0.958304	0.719373
0.959631	0.825280
0.960076	0.768849
0.961605	0.804205
0.969193	0.773681
0.970800	0.763435
0.976252	0.800396
0.978010	0.765855
