# Star 2 - Telescope hubble - Campaign 1
# Time Flux Error
# days relative_flux relative_error
0.011872 0.99895095 0.003686
0.013216 0.99682872 0.006335
0.013966 0.99998631 0.005194
0.015387 1.00037060 0.003066
0.047408 1.00132703 0.006666
0.054748 1.00747765 0.007527
0.054862 0.99839463 0.004057
0.057189 1.00469066 0.005139
0.172102 1.00773344 0.007735
0.189357 0.99797591 0.005490
0.203024 1.00721900 0.006118
0.210700 1.00331740 0.007093
0.221811 1.01059131 0.005022
0.239329 1.00836940 0.007060
0.304684 1.00259324 0.003575
0.343736 1.00104711 0.003135
0.377744 1.01053582 0.006365
0.386995 1.00096098 0.007776
0.416136 1.00888863 0.006643
0.437317 1.00223313 0.003082
0.484167 1.00097472 0.003798
0.511473 1.00935750 0.007547
0.543628 1.00718778 0.003111
0.548829 1.00498853 0.006655
0.597977 1.00670199 0.005076
0.603144 1.00554349 0.005592
0.664703 1.00195273 0.005731
0.677153 1.00998471 0.007090
0.678128 1.00700374 0.006505
0.694713 1.02239714 0.006931
0.737524 1.00825094 0.004977
0.749066 1.00416499 0.004667
0.774059 1.01281532 0.005754
0.793896 1.01557965 0.003707
0.817167 1.01301013 0.004794
0.892857 1.01631614 0.007040
0.926967 1.01788142 0.004525
0.927642 1.01848130 0.003107
0.949091 1.01446023 0.005356
0.950823 1.01390846 0.006427
0.963695 1.01650291 0.006060
0.965569 1.01178418 0.003973
0.974932 1.02146052 0.004530
0.976924 1.00867606 0.003467
0.979397 1.00821129 0.005834
0.986398 1.01296120 0.006703
0.989740 1.01477023 0.007565
1.046091 1.01882203 0.004812
1.055949 1.00742712 0.003036
1.068119 1.01893065 0.004059
1.077308 1.01624580 0.004050
1.120050 1.01833082 0.005122
1.134084 1.02185948 0.006925
1.149416 1.02243596 0.006314
1.163906 1.02711709 0.004197
1.165029 1.01951799 0.005290
1.183974 1.01714682 0.005334
1.189560 1.01550918 0.006764
1.199826 1.02473131 0.005091
1.208234 1.02253888 0.004982
1.286121 1.01499114 0.003261
1.301906 1.01913111 0.006206
1.308747 1.01380923 0.003267
1.325401 1.02315199 0.005226
1.388916 1.02776787 0.005855
1.403277 1.01922841 0.006559
1.420862 1.02193742 0.004085
1.481019 1.01832783 0.005838
1.490205 1.01962720 0.005690
1.493736 1.02213224 0.006890
1.520624 1.02193144 0.003893
1.541110 1.01227411 0.003415
1.542183 1.02640651 0.004354
1.549438 1.01639156 0.003102
1.550912 1.01917336 0.007002
1.559964 1.01413352 0.006948
1.563806 1.01479017 0.006066
1.568291 1.01478319 0.004279
1.572190 1.01606315 0.006018
1.577581 1.02598432 0.003307
1.586251 1.02025590 0.007238
1.593523 1.01749833 0.006460
1.594321 1.02693376 0.003648
1.623522 1.02305009 0.007132
1.645707 1.01639613 0.004903
1.663753 1.04266123 0.006183
1.696207 1.02931648 0.003662
1.732220 1.02793379 0.006421
1.758694 1.02669651 0.003086
1.759761 1.02073655 0.003379
1.773463 1.08979644 0.004266
1.809196 1.02559010 0.006299
1.825641 1.02668657 0.005846
1.827696 1.01786457 0.007485
1.842692 1.01791012 0.006743
1.843864 1.02512262 0.005737
1.850948 1.02231248 0.007331
1.857184 1.01997045 0.004961
1.880499 1.02666839 0.005206
1.885113 1.02675949 0.007339
1.903219 1.01356846 0.003308
1.920957 1.01867458 0.004670
1.922173 1.03087714 0.003558
1.992796 1.02081734 0.004252
2.005360 1.02303620 0.005646
2.025121 1.02468193 0.003864
2.054525 1.02955088 0.007521
2.062176 1.02250193 0.004024
2.066346 1.02793063 0.005478
2.066747 1.02055151 0.007170
2.071845 1.02372868 0.004657
2.081609 1.06217472 0.006031
2.087224 1.02156605 0.006633
2.114919 1.03134752 0.006419
2.115298 1.02843211 0.004279
2.125509 1.01641352 0.003424
2.129756 1.02989808 0.003703
2.142835 1.02620090 0.005780
2.163228 1.02542446 0.007131
2.164338 1.02819546 0.006411
2.182311 1.03147765 0.007698
2.195833 1.02401046 0.003361
2.263909 1.02036222 0.006293
2.276403 1.09557437 0.005505
2.280941 1.03290882 0.006805
2.288309 1.02129547 0.007568
2.288419 1.02303993 0.004308
2.340736 1.03047570 0.005856
2.355815 1.02151315 0.006525
2.420611 1.02891469 0.005538
2.439876 1.02889626 0.007332
2.458519 1.03267857 0.005785
2.500902 1.02151716 0.005504
2.541885 1.02723955 0.003812
2.565171 1.01933298 0.006361
2.575854 1.02493591 0.007250
2.595264 1.03319829 0.005030
2.601294 1.04179791 0.007115
2.613720 1.02432119 0.004940
2.686931 1.02224609 0.007166
2.691618 1.03180282 0.004472
2.723667 1.03622815 0.006499
2.728606 1.02132413 0.005218
2.728902 1.01860005 0.006051
2.733953 1.02603003 0.005878
2.737543 1.02648399 0.003462
2.773228 1.03595643 0.003045
2.781597 1.02299339 0.005461
2.845374 1.02565349 0.007862
2.880754 1.02580925 0.006820
2.900663 1.03091458 0.004593
2.907875 1.01738606 0.004658
2.941885 1.01190044 0.007960
2.946474 1.02699173 0.007461
2.974930 1.02213454 0.005522
2.985381 1.02811125 0.006606
2.988928 1.02185672 0.004701
2.991830 1.02368455 0.007713
3.057840 1.02561124 0.005042
3.074135 1.01841331 0.006270
3.090297 1.02057464 0.004133
3.094301 1.01501203 0.006706
3.102090 1.03228447 0.007093
3.111101 1.02252315 0.006031
3.115403 1.12406499 0.004785
3.145239 1.02090462 0.006797
3.162456 1.02275962 0.007703
3.165864 1.02218814 0.006749
3.183689 1.01397751 0.004734
3.190018 1.01537440 0.005298
3.200128 1.02986815 0.006580
3.226817 1.01812628 0.004677
3.239833 1.02364848 0.003832
3.282426 1.02241374 0.003513
3.291495 1.02887237 0.003081
3.304310 1.02605324 0.003033
3.339984 1.02261626 0.004239
3.351410 1.02121682 0.004878
3.353778 1.02529916 0.006537
3.368698 1.02655001 0.004166
3.372900 1.02592134 0.007438
3.401829 1.03045525 0.005565
3.466880 1.01525393 0.006426
3.492148 1.02297240 0.004569
3.553339 1.02036384 0.007221
3.565650 1.02481765 0.003959
3.572752 1.02114719 0.005926
3.580958 1.01825277 0.004661
3.656271 1.03009049 0.006635
3.667767 1.01768616 0.006893
3.671669 1.02333346 0.004739
3.672257 1.02938056 0.003952
3.678102 1.02074375 0.004171
3.706884 1.02391147 0.007598
3.707541 1.02664357 0.006676
3.717164 1.00379551 0.007104
3.736928 1.01426603 0.005806
3.766570 1.01912777 0.007962
3.781120 1.02696811 0.005498
3.822736 1.01841018 0.006330
3.831481 1.01774999 0.004288
3.854259 1.01356982 0.004314
3.877338 1.01333258 0.006880
3.950860 1.01649969 0.006052
3.961489 1.01748098 0.007466
3.963587 1.01332276 0.003970
3.999048 1.01655396 0.004170
4.001476 1.01787905 0.005938
4.003765 1.01912406 0.007541
4.015850 1.01683105 0.007471
4.020015 1.01886551 0.006981
4.081245 1.02095696 0.004407
4.094166 1.00801492 0.007183
4.103912 1.02362077 0.005910
4.108042 1.02481980 0.006645
4.142859 1.01394440 0.006973
4.213612 1.01568350 0.003914
4.227374 1.01168214 0.007088
4.237733 1.02094183 0.005992
4.239814 1.01922547 0.007738
4.283306 1.00955816 0.006973
4.283437 1.02355489 0.006166
4.288423 1.01629886 0.004202
4.304639 1.02005000 0.006657
4.339209 1.01764876 0.007226
4.339297 1.00901273 0.007810
4.351120 1.02583942 0.004100
4.357858 1.01266379 0.007573
4.359923 1.01195122 0.005904
4.371395 1.01463218 0.006101
4.371737 1.01869722 0.004089
4.437166 1.00933667 0.007334
4.449594 1.02566678 0.004879
4.452037 1.01765474 0.007759
4.454083 1.00697903 0.004329
4.458706 1.00792752 0.007045
4.468650 1.00604913 0.003245
4.473740 1.01304597 0.003389
4.474109 1.01385634 0.007452
4.479149 1.01211310 0.006460
4.519413 1.00893987 0.007215
4.551351 1.02085093 0.003320
4.568012 1.01332026 0.006007
4.589277 1.01546259 0.004123
4.599405 1.01786170 0.004714
4.617129 1.01055155 0.003325
4.622380 1.01657476 0.007926
4.633292 1.01686871 0.005661
4.647569 1.00789892 0.006121
4.660346 1.00949097 0.007954
4.663039 1.01051461 0.005202
4.664159 1.01462385 0.005356
4.672019 1.00873924 0.005925
4.687246 1.01680452 0.006726
4.737381 1.00828897 0.005880
4.760942 1.01246271 0.004261
4.771462 1.01310493 0.006612
4.782104 1.00453933 0.004139
4.803559 1.00725728 0.007862
4.804207 1.01080895 0.003266
4.804730 1.01588103 0.005762
4.815552 1.01220088 0.004794
4.833358 1.01303459 0.006326
4.842518 1.00559549 0.007368
4.885507 1.01624911 0.003787
4.896450 1.00580673 0.007021
4.898527 1.01162092 0.003781
4.910502 1.00856536 0.005970
4.927700 1.01083902 0.003469
4.947327 1.01197683 0.006506
4.954072 1.02092381 0.003365
4.981928 1.01801909 0.006330
5.004559 1.01188160 0.005400
5.009731 1.01753005 0.006036
5.013504 1.01190107 0.004171
5.018291 1.00765666 0.007020
