# Time (days)	Flux	Error
0.000000	1.001871	0.001576
0.083333	1.005310	0.002925
0.166667	0.999576	0.002260
0.250000	0.997515	0.001107
0.333333	0.996911	0.001398
0.416667	0.981451	0.002199
0.500000	1.010906	0.002840
0.583333	1.003573	0.001514
0.666667	0.989372	0.002587
0.750000	0.986483	0.002420
0.833333	1.009787	0.002280
0.916667	1.009506	0.002595
1.000000	0.998074	0.001735
1.083333	0.998030	0.001259
1.166667	1.007247	0.002099
1.250000	1.002581	0.001964
1.333333	1.000029	0.001932
1.416667	0.994615	0.002540
1.500000	1.011475	0.001819
1.583333	1.009811	0.002820
1.666667	1.017978	0.001671
1.750000	1.017211	0.002560
1.833333	1.017782	0.002143
1.916667	1.006140	0.001707
2.000000	1.012655	0.002710
2.083333	0.999360	0.002281
2.166667	1.003124	0.001064
2.250000	1.006389	0.001345
2.333333	1.026633	0.002694
2.416667	1.014026	0.001761
2.500000	0.999812	0.001510
2.583333	1.014209	0.002262
2.666667	1.010538	0.002183
2.750000	1.017277	0.001250
2.833333	0.995508	0.002040
2.916667	1.005642	0.001544
3.000000	0.998701	0.002012
3.083333	0.999655	0.002087
3.166667	0.997030	0.001250
3.250000	1.030567	0.001188
3.333333	1.008412	0.002351
3.416667	1.018447	0.001879
3.500000	1.031946	0.002888
3.583333	1.004763	0.001485
3.666667	1.018345	0.002531
3.750000	1.016331	0.001770
3.833333	1.014683	0.002736
3.916667	1.017368	0.002264
4.000000	1.013005	0.002033
4.083333	1.016782	0.002057
4.166667	1.018346	0.002981
4.250000	1.012396	0.001354
4.333333	1.008617	0.002333
4.416667	1.021406	0.002982
4.500000	1.011374	0.001016
4.583333	1.020545	0.001080
4.666667	1.012379	0.001447
4.750000	1.013254	0.002121
4.833333	1.013585	0.001110
4.916667	1.028571	0.002222
5.000000	1.018298	0.001283
5.083333	1.016951	0.001691
5.166667	1.020002	0.001989
5.250000	1.018303	0.002526
5.333333	1.024802	0.001478
5.416667	1.025299	0.002153
5.500000	1.012122	0.002514
5.583333	1.018544	0.001424
5.666667	1.024977	0.002167
5.750000	1.008340	0.001955
5.833333	0.993171	0.002245
5.916667	1.020738	0.001239
6.000000	1.019372	0.001168
6.083333	1.015969	0.002474
6.166667	1.019431	0.001839
6.250000	1.006009	0.001581
6.333333	1.028192	0.002644
6.416667	1.017351	0.001854
6.500000	1.018354	0.001104
6.583333	1.023106	0.002690
6.666667	1.012098	0.001335
6.750000	1.020214	0.002920
6.833333	1.024834	0.002164
6.916667	1.020181	0.002989
7.000000	1.016164	0.001209
7.083333	1.007686	0.002072
7.166667	1.017930	0.001056
7.250000	1.018693	0.001714
7.333333	1.015078	0.002641
7.416667	1.020625	0.002589
7.500000	1.012637	0.001153
7.583333	1.032941	0.001187
7.666667	1.019034	0.002830
7.750000	1.032347	0.001599
7.833333	1.009206	0.001686
7.916667	1.008079	0.002370
8.000000	1.010956	0.002079
8.083333	1.000164	0.001924
8.166667	1.014141	0.002854
8.250000	1.020852	0.001369
8.333333	1.005279	0.002876
8.416667	1.008186	0.001622
8.500000	1.016013	0.001925
8.583333	1.000536	0.002634
8.666667	1.013745	0.001533
8.750000	1.013396	0.001643
8.833333	1.025537	0.001589
8.916667	1.013668	0.002899
9.000000	1.019233	0.001864
9.083333	0.997684	0.001254
9.166667	1.007071	0.002419
9.250000	1.014996	0.001493
9.333333	1.007173	0.001965
9.416667	1.003280	0.002398
9.500000	1.015810	0.001592
9.583333	1.017240	0.002505
9.666667	1.011502	0.001833
9.750000	1.013836	0.002958
9.833333	1.008453	0.001714
9.916667	1.004716	0.001645
10.000000	1.012115	0.001426
10.083333	1.003013	0.001862
10.166667	1.025234	0.001101
10.250000	0.999508	0.001452
10.333333	1.012171	0.002439
10.416667	1.026938	0.002348
10.500000	1.022471	0.001865
10.583333	1.012703	0.001242
10.666667	1.012067	0.001957
10.750000	0.999361	0.001714
10.833333	1.006666	0.001930
10.916667	1.019272	0.001237
11.000000	0.996695	0.002644
11.083333	1.003234	0.001982
11.166667	1.004405	0.001228
11.250000	1.006297	0.001016
11.333333	1.005501	0.001109
11.416667	0.997490	0.002857
11.500000	1.011888	0.001145
11.583333	1.004635	0.001897
11.666667	1.000398	0.001383
11.750000	0.988365	0.002499
11.833333	1.012145	0.001689
11.916667	1.008036	0.001574
12.000000	1.004044	0.002096
12.083333	1.002790	0.002242
12.166667	1.001484	0.001462
12.250000	0.993380	0.002633
12.333333	0.995794	0.002847
12.416667	0.990607	0.001254
12.500000	1.007289	0.002745
12.583333	0.982702	0.002856
12.666667	0.991380	0.002057
12.750000	1.012292	0.002147
12.833333	1.001048	0.002077
12.916667	0.996184	0.001118
13.000000	1.007398	0.002430
13.083333	1.012247	0.001454
13.166667	0.990199	0.002642
13.250000	0.998127	0.002501
13.333333	0.996911	0.001922
13.416667	0.992974	0.002403
13.500000	1.009034	0.001005
13.583333	1.002281	0.002089
13.666667	1.003540	0.001839
13.750000	0.984536	0.001175
13.833333	1.006639	0.002441
13.916667	1.002954	0.002427
14.000000	0.983534	0.002821
14.083333	0.978771	0.001221
14.166667	1.010454	0.001315
14.250000	0.997798	0.001644
14.333333	0.996517	0.002769
14.416667	1.002823	0.001854
14.500000	1.002174	0.002238
14.583333	0.989382	0.002965
14.666667	0.995465	0.002836
14.750000	0.996487	0.002871
14.833333	0.997219	0.001423
14.916667	1.005670	0.002547
15.000000	0.998479	0.001330
15.083333	0.988271	0.002808
15.166667	1.001423	0.001982
15.250000	1.011719	0.001095
15.333333	1.002029	0.002328
15.416667	0.995752	0.001404
15.500000	0.990187	0.001461
15.583333	0.992715	0.002546
15.666667	0.996349	0.001634
15.750000	0.993935	0.001045
15.833333	0.986498	0.001576
15.916667	0.992721	0.001689
16.000000	0.981091	0.002249
16.083333	0.988425	0.002570
16.166667	1.002976	0.002461
16.250000	1.002474	0.001470
16.333333	0.996737	0.001224
16.416667	0.992325	0.002534
16.500000	0.991394	0.001944
16.583333	0.986447	0.001332
16.666667	1.006318	0.001446
16.750000	0.980745	0.002449
16.833333	0.989230	0.002487
16.916667	0.988263	0.001677
17.000000	0.993198	0.001410
17.083333	1.006527	0.001144
17.166667	0.997961	0.002155
17.250000	0.994197	0.001813
17.333333	0.987169	0.001488
17.416667	0.991507	0.001723
17.500000	0.994470	0.002388
17.583333	1.001921	0.002067
17.666667	0.991505	0.001542
17.750000	1.000801	0.002774
17.833333	0.986580	0.002722
17.916667	0.994537	0.002618
18.000000	1.001367	0.002888
18.083333	0.985278	0.002810
18.166667	0.996684	0.001016
18.250000	0.985282	0.001513
18.333333	0.998343	0.002204
18.416667	1.000681	0.002844
18.500000	0.986835	0.001289
18.583333	0.987892	0.002387
18.666667	1.003914	0.002166
18.750000	0.993652	0.001400
18.833333	1.005421	0.002958
18.916667	0.996264	0.002364
19.000000	0.992474	0.002711
19.083333	0.993642	0.002760
19.166667	0.986910	0.002286
19.250000	0.992302	0.001287
19.333333	0.989020	0.001301
19.416667	0.998675	0.002761
19.500000	0.992426	0.002328
19.583333	1.006094	0.002088
19.666667	0.992912	0.001133
19.750000	1.003406	0.002164
19.833333	0.993435	0.001875
19.916667	0.997821	0.001368
20.000000	0.982998	0.001165
20.083333	1.002805	0.002162
20.166667	0.995942	0.002910
20.250000	1.004337	0.002483
20.333333	0.987342	0.002653
20.416667	0.983688	0.001367
20.500000	0.988618	0.001574
20.583333	0.992160	0.001311
20.666667	0.995294	0.002501
20.750000	1.012831	0.001399
20.833333	0.986119	0.001823
20.916667	0.991569	0.001065
21.000000	0.986367	0.001817
21.083333	1.016170	0.001316
21.166667	0.999652	0.002903
21.250000	1.005585	0.001958
21.333333	1.000322	0.001197
21.416667	1.001914	0.001866
21.500000	0.990111	0.001794
21.583333	0.998660	0.001940
21.666667	0.999359	0.001223
21.750000	0.995669	0.001794
21.833333	1.004521	0.001682
21.916667	0.998494	0.001304
22.000000	0.996259	0.002296
22.083333	1.008879	0.001931
22.166667	1.006080	0.001717
22.250000	1.001851	0.001348
22.333333	1.002595	0.001739
22.416667	1.000099	0.001717
22.500000	1.008560	0.001974
22.583333	1.005201	0.002811
22.666667	1.001457	0.002726
22.750000	1.018672	0.002778
22.833333	1.023653	0.001263
22.916667	0.990562	0.001924
23.000000	1.015899	0.001102
23.083333	1.011037	0.001853
23.166667	1.013297	0.002607
23.250000	1.003097	0.001444
23.333333	1.001745	0.002643
23.416667	0.999449	0.001074
23.500000	1.004193	0.002899
23.583333	1.014820	0.001821
23.666667	1.008814	0.002777
23.750000	1.010682	0.001494
23.833333	1.003268	0.001431
23.916667	1.010271	0.002090
24.000000	1.020311	0.002375
24.083333	1.023736	0.001971
24.166667	1.016508	0.002200
24.250000	1.016098	0.002217
24.333333	1.021581	0.002022
24.416667	1.017207	0.001931
24.500000	1.018432	0.002807
24.583333	1.017526	0.001363
24.666667	1.017743	0.002289
24.750000	1.016331	0.001408
24.833333	1.016700	0.001450
24.916667	1.010911	0.002521
25.000000	1.007302	0.001460
25.083333	1.016887	0.002526
25.166667	1.013765	0.002759
25.250000	1.015285	0.002273
25.333333	1.023009	0.001660
25.416667	1.019504	0.002290
25.500000	1.011144	0.002448
25.583333	1.030835	0.001180
25.666667	1.026964	0.001954
25.750000	1.024815	0.002404
25.833333	1.018908	0.001664
25.916667	1.021589	0.001614
26.000000	1.013112	0.001588
26.083333	1.030414	0.001655
26.166667	1.041070	0.001328
26.250000	1.027746	0.002692
26.333333	1.028184	0.001609
26.416667	1.011169	0.001265
26.500000	1.033823	0.002634
26.583333	1.025331	0.001738
26.666667	1.024939	0.002065
26.750000	1.029688	0.002358
26.833333	1.021236	0.001604
26.916667	1.026292	0.002213
