# Time (days) | Flux (normalized)
# Generated sample data for astronomical analysis - Type: close_peak
# Multiple campaigns with gaps
0.000000	0.728088
0.503145	0.751940
1.006289	0.757965
1.509434	0.778885
2.012579	0.738473
2.515723	0.742873
3.018868	0.735431
3.522013	0.737825
4.025157	0.748201
4.528302	0.746798
5.031447	0.729767
5.534591	0.744414
6.037736	0.755321
6.540881	0.731684
7.044025	0.821735
7.547170	0.704195
8.050314	0.740966
8.553459	0.730726
9.056604	0.727144
9.559748	0.728713
10.062893	0.703579
10.566038	0.698327
11.069182	0.712878
11.572327	0.687209
12.075472	0.729529
12.578616	0.734760
13.081761	0.726887
13.584906	0.781874
14.088050	0.704093
14.591195	0.734288
15.094340	0.706160
15.597484	0.778584
16.100629	0.756394
16.603774	0.744243
17.106918	0.713170
17.610063	0.751559
18.113208	0.771083
18.616352	0.715357
19.119497	0.716889
19.622642	0.765078
20.125786	0.740438
20.628931	0.738573
21.132075	0.761062
21.635220	0.741737
22.138365	0.744064
22.641509	0.822440
23.144654	0.732933
23.647799	0.743463
24.150943	0.750364
24.654088	0.819380
25.157233	0.773836
25.660377	0.751613
26.163522	0.751610
26.666667	0.749705
27.169811	0.708930
27.672956	0.743644
28.176101	0.695906
28.679245	0.737756
29.182390	0.724854
29.685535	0.759191
30.188679	0.761367
30.691824	0.782031
31.194969	0.734015
31.698113	0.762000
32.201258	0.741385
32.704403	0.524836
33.207547	0.745975
33.710692	0.726909
34.213836	0.753296
34.716981	0.750835
35.220126	0.742982
35.723270	0.757028
36.226415	0.747011
36.729560	0.751744
37.232704	0.785113
37.735849	0.760098
38.238994	0.754764
38.742138	0.764167
39.245283	0.758360
39.748428	0.769243
40.251572	0.766035
40.754717	0.732432
41.257862	0.746973
41.761006	0.742000
42.264151	0.739137
42.767296	0.645884
43.270440	0.759264
43.773585	0.734660
44.276730	0.782086
44.779874	0.752438
45.283019	0.722035
45.786164	0.762359
46.289308	0.768605
46.792453	0.790178
47.295597	0.739088
47.798742	0.750333
48.301887	0.739538
48.805031	0.716821
49.308176	0.775337
49.811321	0.736153
50.314465	0.764471
50.817610	0.730568
51.320755	0.762738
51.823899	0.786370
52.327044	0.744420
52.830189	0.759287
53.333333	0.763741
53.836478	0.753716
54.339623	0.762467
54.842767	0.719870
55.345912	0.753719
55.849057	0.732035
56.352201	0.753252
56.855346	0.779018
57.358491	0.747316
57.861635	0.732218
58.364780	0.758728
58.867925	0.827860
59.371069	0.750136
59.874214	0.750819
60.377358	0.733742
60.880503	0.735776
61.383648	0.740247
61.886792	0.737116
62.389937	0.773253
