# Time (days)	Flux	Error
0.000000	0.946859	0.002469
0.031250	0.955257	0.002307
0.062500	0.958593	0.001745
0.093750	0.966828	0.001743
0.125000	0.977948	0.002975
0.156250	0.997961	0.001463
0.187500	0.999443	0.002683
0.218750	1.006199	0.001456
0.250000	0.999291	0.001549
0.281250	1.001878	0.002608
0.312500	0.995459	0.002778
0.343750	1.004734	0.001920
0.375000	0.996410	0.001200
0.406250	1.005661	0.002813
0.437500	1.003425	0.001679
0.468750	0.995107	0.001194
0.500000	0.996972	0.002860
0.531250	1.000243	0.001341
0.562500	0.996493	0.001327
0.593750	0.998266	0.002834
0.625000	1.000529	0.002351
0.656250	0.990650	0.001688
0.687500	0.997043	0.002331
0.718750	1.005799	0.002852
0.750000	0.999866	0.002513
0.781250	0.996920	0.002961
0.812500	1.001020	0.002887
0.843750	1.006638	0.001187
0.875000	0.990353	0.001506
0.906250	1.002648	0.001194
0.937500	1.002741	0.001644
0.968750	0.999965	0.002284
1.000000	1.002444	0.002743
1.031250	1.009949	0.002164
1.062500	0.994358	0.002830
1.093750	0.998136	0.001440
1.125000	1.000850	0.002368
1.156250	0.998634	0.002558
1.187500	1.000370	0.001006
1.218750	0.992368	0.002867
1.250000	0.990992	0.001010
1.281250	1.002956	0.002430
1.312500	0.991446	0.001311
1.343750	0.989739	0.001961
1.375000	0.982249	0.002944
1.406250	0.981159	0.001859
1.437500	0.983250	0.002580
1.468750	0.989779	0.002386
1.500000	0.997933	0.001910
1.531250	1.004318	0.002635
1.562500	1.004126	0.001741
1.593750	1.005943	0.002187
1.625000	1.000899	0.002281
1.656250	1.002680	0.001599
1.687500	0.994080	0.001270
1.718750	1.001497	0.001955
1.750000	0.998749	0.001742
1.781250	0.990779	0.001375
1.812500	0.997357	0.002755
1.843750	0.999796	0.002331
1.875000	0.995849	0.001604
1.906250	0.995181	0.002842
1.937500	1.002435	0.002203
1.968750	1.000120	0.002020
2.000000	1.001876	0.001473
2.031250	0.998383	0.002555
2.062500	0.999299	0.002250
2.093750	1.000036	0.001400
2.125000	0.988942	0.001982
2.156250	0.996119	0.002222
2.187500	0.993990	0.001756
2.218750	1.003205	0.001649
2.250000	1.003051	0.002924
2.281250	0.998081	0.002701
2.312500	1.003948	0.002957
2.343750	1.005559	0.002641
2.375000	1.001158	0.001493
2.406250	1.003635	0.002892
2.437500	0.996953	0.002930
2.468750	1.004938	0.002099
2.500000	0.998985	0.001469
2.531250	0.999181	0.002223
2.562500	1.005661	0.001830
2.593750	1.005688	0.001598
2.625000	0.999397	0.001008
2.656250	0.996450	0.002587
2.687500	0.998541	0.001192
2.718750	1.006367	0.002773
2.750000	0.997707	0.001404
2.781250	1.002829	0.002460
2.812500	0.948088	0.001338
2.843750	0.960426	0.001572
2.875000	0.966037	0.001259
2.906250	0.969112	0.001853
2.937500	0.998766	0.002867
2.968750	1.001320	0.001944
3.000000	0.995366	0.001265
3.031250	0.996965	0.002825
3.062500	1.001519	0.002935
3.093750	0.996246	0.001218
3.125000	1.004237	0.001607
3.156250	0.997537	0.001823
3.187500	0.993065	0.002486
3.218750	0.998668	0.002307
3.250000	0.999458	0.002678
3.281250	0.996056	0.001072
3.312500	1.011675	0.002992
3.343750	1.004711	0.001805
3.375000	0.996284	0.001424
3.406250	1.003617	0.001483
3.437500	0.999332	0.002723
3.468750	1.005855	0.002106
3.500000	0.996386	0.001355
3.531250	1.000770	0.002944
3.562500	0.994657	0.001633
3.593750	0.999024	0.002026
3.625000	0.999697	0.001999
3.656250	0.999621	0.002737
3.687500	1.001143	0.001429
3.718750	0.994192	0.002787
3.750000	0.999865	0.002665
3.781250	0.999250	0.002235
3.812500	1.003431	0.002984
3.843750	0.996731	0.002467
3.875000	0.990766	0.001959
3.906250	1.000442	0.001448
3.937500	1.003659	0.001787
3.968750	1.002227	0.002008
4.000000	1.002908	0.001916
4.031250	0.999935	0.001147
4.062500	0.999142	0.001360
4.093750	1.002929	0.001782
4.125000	0.987352	0.002070
4.156250	0.985306	0.001455
4.187500	0.984115	0.001943
4.218750	0.980831	0.001762
4.250000	0.979413	0.001581
4.281250	0.985582	0.002448
4.312500	1.005733	0.001899
4.343750	1.009882	0.002093
4.375000	0.999571	0.002071
4.406250	0.999991	0.002010
4.437500	0.998363	0.001293
4.468750	1.003615	0.002957
4.500000	0.992616	0.001706
4.531250	1.006376	0.002681
4.562500	1.005250	0.002046
4.593750	0.998885	0.002634
4.625000	0.998223	0.001944
4.656250	0.996945	0.001368
4.687500	0.997773	0.001690
4.718750	0.994130	0.002513
4.750000	0.995567	0.001553
4.781250	1.005390	0.002436
4.812500	1.001935	0.002600
4.843750	1.000467	0.002082
4.875000	0.992486	0.002604
4.906250	1.007564	0.001080
