# Time (days)	Flux	Error
0.000000	0.962576	0.002303
0.020417	0.969530	0.002883
0.040833	0.966314	0.002674
0.061250	0.995149	0.001372
0.081667	0.998944	0.001328
0.102083	1.008233	0.001770
0.122500	1.001676	0.001124
0.142917	1.000132	0.001622
0.163333	1.003306	0.002217
0.183750	0.995221	0.002966
0.204167	1.002843	0.001520
0.224583	1.002624	0.002921
0.245000	0.997272	0.002585
0.265417	1.009527	0.001091
0.285833	0.998455	0.001658
0.306250	0.993224	0.002401
0.326667	1.001738	0.001884
0.347083	0.999806	0.002763
0.367500	0.997703	0.001268
0.387917	1.003738	0.001022
0.408333	0.999912	0.002711
0.428750	0.994589	0.001218
0.449167	0.987432	0.002770
0.469583	1.000010	0.001016
0.490000	0.997133	0.002818
0.510417	0.995843	0.001740
0.530833	1.002010	0.002271
0.551250	1.000288	0.001929
0.571667	1.000698	0.001334
0.592083	1.001315	0.002469
0.612500	0.989831	0.002826
0.632917	1.000136	0.001293
0.653333	1.004381	0.001685
0.673750	0.996012	0.001568
0.694167	0.995242	0.001941
0.714583	0.993463	0.002596
0.735000	0.992452	0.001931
0.755417	1.000189	0.001465
0.775833	0.998292	0.001425
0.796250	0.997719	0.001735
0.816667	0.998859	0.002200
0.837083	0.999312	0.001713
0.857500	0.985964	0.002167
0.877917	0.992879	0.001703
0.898333	0.983634	0.001143
0.918750	0.978856	0.001220
0.939167	0.984922	0.002738
0.959583	1.000643	0.002248
0.980000	1.001373	0.001241
1.000417	1.004024	0.002194
1.020833	0.998408	0.002208
1.041250	0.995487	0.002623
1.061667	0.993757	0.002935
1.082083	1.003383	0.002614
1.102500	0.992829	0.001722
1.122917	0.997191	0.001526
1.143333	1.002168	0.001698
1.163750	0.992219	0.002342
1.184167	1.004391	0.001346
1.204583	0.999451	0.001875
1.225000	1.007429	0.001661
1.245417	1.004222	0.001068
1.265833	1.002708	0.001020
1.286250	1.001577	0.002800
1.306667	1.007332	0.001273
1.327083	1.000058	0.001646
1.347500	1.000970	0.001662
1.367917	0.999656	0.001534
1.388333	1.002622	0.002410
1.408750	1.003204	0.001610
1.429167	0.997352	0.002688
1.449583	1.003629	0.001601
1.470000	1.002669	0.002858
1.490417	1.007737	0.002646
1.510833	0.996734	0.001496
1.531250	1.000179	0.002468
1.551667	0.996296	0.002857
1.572083	0.997954	0.002414
1.592500	0.999519	0.001235
1.612917	1.003070	0.001170
1.633333	0.997039	0.002410
1.653750	1.002066	0.001567
1.674167	1.003478	0.002306
1.694583	1.002206	0.001310
1.715000	0.999080	0.001627
1.735417	0.995524	0.002335
1.755833	0.967203	0.001376
1.776250	0.971461	0.002036
1.796667	0.962785	0.002083
1.817083	0.972219	0.001123
1.837500	0.971315	0.002147
1.857917	1.002000	0.002034
1.878333	1.010098	0.002058
1.898750	1.000607	0.001472
1.919167	0.995016	0.002494
1.939583	0.997336	0.002466
1.960000	1.006710	0.002494
1.980417	1.006117	0.001877
2.000833	0.992876	0.001901
2.021250	1.007313	0.002813
2.041667	0.999139	0.001875
2.062083	1.002267	0.002621
2.082500	1.002089	0.001636
2.102917	0.996577	0.001987
2.123333	1.001323	0.001998
2.143750	1.007485	0.001666
2.164167	1.004773	0.002536
2.184583	0.996317	0.002150
2.205000	1.001966	0.001472
2.225417	1.006991	0.001716
2.245833	1.000738	0.002674
2.266250	1.001474	0.002336
2.286667	1.005315	0.001040
2.307083	1.014298	0.001995
2.327500	1.001787	0.001496
2.347917	0.997885	0.001516
2.368333	0.999060	0.001472
2.388750	0.994252	0.002779
2.409167	0.995731	0.001867
2.429583	0.998305	0.001053
2.450000	1.002589	0.002714
2.470417	0.996602	0.002515
2.490833	1.002214	0.001350
2.511250	1.004909	0.001639
2.531667	1.004986	0.001548
2.552083	1.007072	0.001803
2.572500	1.000863	0.002466
2.592917	1.002892	0.001242
2.613333	1.001789	0.002492
2.633750	0.996335	0.001418
2.654167	1.001046	0.002556
2.674583	0.985548	0.002768
2.695000	0.981375	0.001678
2.715417	0.990797	0.002782
2.735833	0.981025	0.002604
2.756250	1.007943	0.002956
2.776667	0.997256	0.002258
2.797083	0.995884	0.001942
2.817500	1.004739	0.001658
2.837917	1.004015	0.001509
2.858333	0.994037	0.002758
2.878750	1.007959	0.002835
2.899167	0.989077	0.002374
2.919583	1.004188	0.002444
2.940000	0.989278	0.001124
2.960417	0.994500	0.002215
2.980833	1.009236	0.002983
3.001250	0.997130	0.002940
3.021667	1.005480	0.001072
3.042083	1.006299	0.001603
3.062500	1.005310	0.001415
3.082917	1.001397	0.002743
3.103333	1.000583	0.002098
3.123750	1.004116	0.002301
3.144167	0.994303	0.002761
3.164583	0.988612	0.001203
3.185000	1.004399	0.002089
3.205417	1.005707	0.002782
3.225833	1.003749	0.002447
3.246250	1.005990	0.002164
3.266667	1.006446	0.002793
3.287083	1.001903	0.001319
3.307500	1.005985	0.002691
3.327917	1.003328	0.001581
3.348333	1.004093	0.001162
3.368750	0.995067	0.002893
3.389167	0.993982	0.001653
3.409583	0.996160	0.001001
3.430000	0.997034	0.002596
3.450417	0.997978	0.002309
3.470833	1.003576	0.001078
3.491250	1.011460	0.002464
3.511667	0.998958	0.002983
3.532083	0.999717	0.002039
3.552500	0.964891	0.001045
3.572917	0.974223	0.001927
3.593333	0.980788	0.001810
3.613750	0.970653	0.002514
3.634167	0.963314	0.002764
3.654583	0.967527	0.001804
3.675000	1.003263	0.001366
3.695417	0.998838	0.002319
3.715833	1.001204	0.002994
3.736250	0.999494	0.002375
3.756667	0.999852	0.002558
3.777083	0.996327	0.002714
3.797500	1.008799	0.002763
3.817917	0.995886	0.001135
3.838333	0.997616	0.001829
3.858750	0.994243	0.002747
3.879167	0.996412	0.002746
3.899583	0.997465	0.001149
3.920000	1.005891	0.001122
3.940417	1.001370	0.001431
3.960833	0.997923	0.001780
3.981250	0.996213	0.001159
