# Time (days)	Flux	Error
0.000000	0.967499	0.002866
0.031250	0.969189	0.002792
0.062500	1.001744	0.001514
0.093750	0.999840	0.001978
0.125000	0.993838	0.002521
0.156250	0.995897	0.002445
0.187500	1.007333	0.002494
0.218750	1.000457	0.001604
0.250000	1.003134	0.001685
0.281250	0.999988	0.001058
0.312500	0.991578	0.001618
0.343750	0.997695	0.001456
0.375000	1.001774	0.001313
0.406250	1.003130	0.002153
0.437500	0.996196	0.002437
0.468750	1.000984	0.001769
0.500000	1.007371	0.002367
0.531250	0.995960	0.001738
0.562500	0.992729	0.002129
0.593750	1.004946	0.002899
0.625000	1.002757	0.001824
0.656250	1.001480	0.002860
0.687500	0.995870	0.002782
0.718750	1.015453	0.001839
0.750000	0.996373	0.002342
0.781250	1.006339	0.002726
0.812500	1.003097	0.001816
0.843750	1.001029	0.002670
0.875000	0.983078	0.002177
0.906250	0.978492	0.002182
0.937500	0.972782	0.001121
0.968750	1.000023	0.001757
1.000000	0.995277	0.002828
1.031250	1.006573	0.002013
1.062500	0.999570	0.001639
1.093750	1.003418	0.001557
1.125000	0.999887	0.002133
1.156250	1.002996	0.001342
1.187500	0.994182	0.001846
1.218750	0.998736	0.002899
1.250000	0.998559	0.001901
1.281250	1.002220	0.002518
1.312500	0.989457	0.001657
1.343750	0.999923	0.002007
1.375000	1.005591	0.001029
1.406250	1.002547	0.001396
1.437500	0.997504	0.001451
1.468750	1.001704	0.002584
1.500000	0.997732	0.002154
1.531250	0.997812	0.002138
1.562500	0.997746	0.002640
1.593750	0.998004	0.001210
1.625000	1.003385	0.001691
1.656250	1.002578	0.002842
1.687500	0.996490	0.002078
1.718750	1.007673	0.001717
1.750000	0.974821	0.002527
1.781250	0.973111	0.001563
1.812500	0.974325	0.002432
1.843750	0.968236	0.001478
1.875000	1.004665	0.001186
1.906250	1.000510	0.001034
1.937500	0.998660	0.002764
1.968750	0.999563	0.001442
2.000000	0.997747	0.002960
2.031250	1.009056	0.001874
2.062500	0.997459	0.002572
2.093750	0.991073	0.002226
2.125000	1.002940	0.002563
2.156250	0.998318	0.002841
2.187500	1.003219	0.001791
2.218750	0.998186	0.002167
2.250000	0.998085	0.002651
2.281250	1.000020	0.002149
2.312500	1.004387	0.001311
2.343750	1.000445	0.002981
2.375000	1.007063	0.001681
2.406250	0.996863	0.001791
2.437500	0.994745	0.002171
2.468750	0.992146	0.002739
2.500000	1.001758	0.001927
2.531250	1.000878	0.002312
2.562500	0.992179	0.002226
2.593750	1.009051	0.002145
2.625000	1.000544	0.001084
2.656250	1.003136	0.001673
2.687500	0.990263	0.001735
2.718750	0.981257	0.001731
2.750000	1.003496	0.002728
2.781250	1.001662	0.001421
2.812500	0.998945	0.001422
2.843750	1.003680	0.001119
2.875000	0.993600	0.001325
2.906250	1.004210	0.002920
2.937500	1.001092	0.001803
2.968750	1.006589	0.002758
3.000000	1.001382	0.001628
3.031250	1.010287	0.002708
3.062500	1.007216	0.002645
3.093750	0.997736	0.001007
3.125000	0.997381	0.001220
3.156250	1.009356	0.002883
3.187500	0.996826	0.001774
3.218750	0.993926	0.002017
3.250000	1.007126	0.002288
3.281250	1.002274	0.001027
3.312500	0.993462	0.001496
3.343750	0.994667	0.001099
3.375000	1.000847	0.002383
3.406250	0.992471	0.002280
3.437500	1.011627	0.001741
3.468750	0.998519	0.002929
3.500000	0.998359	0.001801
3.531250	1.003776	0.002549
3.562500	0.965279	0.002029
3.593750	0.966623	0.001333
3.625000	0.966026	0.002648
3.656250	0.954825	0.002299
3.687500	0.992415	0.002954
3.718750	1.002261	0.002708
3.750000	1.004735	0.001745
3.781250	0.999596	0.002187
3.812500	1.001049	0.002825
3.843750	1.000478	0.001913
3.875000	0.994873	0.002609
3.906250	1.001057	0.002744
3.937500	0.998067	0.001939
3.968750	1.002282	0.001263
4.000000	1.002734	0.001516
4.031250	0.993152	0.001491
4.062500	1.007571	0.001524
4.093750	0.997564	0.002965
4.125000	0.997965	0.001306
4.156250	0.999936	0.002694
4.187500	0.988777	0.002566
4.218750	0.993097	0.002526
4.250000	0.999810	0.001941
4.281250	0.997884	0.002460
4.312500	0.997546	0.001520
4.343750	0.994912	0.002683
4.375000	1.004606	0.001081
4.406250	0.994821	0.001220
4.437500	0.999349	0.002961
4.468750	0.981180	0.001747
4.500000	0.992857	0.002132
4.531250	0.980964	0.002055
4.562500	0.991607	0.001044
4.593750	0.994961	0.001910
4.625000	0.999651	0.001420
4.656250	1.004583	0.001649
4.687500	0.994372	0.002883
4.718750	1.008507	0.001657
4.750000	1.002876	0.001552
4.781250	1.003803	0.001755
4.812500	0.997334	0.001940
4.843750	0.999374	0.001132
4.875000	1.002192	0.001409
4.906250	0.994244	0.002218
4.937500	0.996486	0.001379
4.968750	0.995406	0.001779
5.000000	1.000359	0.002213
5.031250	0.998980	0.002296
5.062500	0.997039	0.002285
5.093750	1.003267	0.002142
5.125000	0.995360	0.001011
5.156250	0.990599	0.001540
5.187500	0.996491	0.001661
5.218750	1.006246	0.002875
5.250000	0.994091	0.002107
5.281250	1.005417	0.002694
5.312500	0.988313	0.002197
5.343750	0.970190	0.002557
5.375000	0.964404	0.001526
5.406250	0.970506	0.002689
5.437500	0.964680	0.001331
5.468750	0.992862	0.002914
5.500000	0.991343	0.002215
5.531250	0.996675	0.001803
5.562500	0.990784	0.002373
5.593750	1.002792	0.001298
5.625000	0.996830	0.002341
5.656250	0.994527	0.001221
5.687500	1.001365	0.002788
5.718750	0.995407	0.001979
5.750000	0.999559	0.002867
5.781250	1.004879	0.002650
5.812500	0.996674	0.001166
5.843750	1.001493	0.002454
5.875000	1.002429	0.001471
5.906250	0.994937	0.002496
5.937500	0.991968	0.002632
5.968750	1.001097	0.001620
6.000000	1.005870	0.002253
6.031250	0.999399	0.001456
6.062500	0.998366	0.002434
6.093750	0.999546	0.001682
6.125000	1.008031	0.002246
6.156250	1.005287	0.001463
6.187500	1.002673	0.002853
6.218750	1.004691	0.002448
6.250000	0.995110	0.002350
6.281250	0.986379	0.002014
6.312500	0.989095	0.001030
6.343750	0.992780	0.001841
6.375000	1.002059	0.002600
6.406250	0.998343	0.002168
6.437500	1.003919	0.002210
6.468750	0.993495	0.001770
6.500000	0.996656	0.002392
6.531250	1.002848	0.002642
6.562500	0.999563	0.001804
6.593750	0.995495	0.002462
6.625000	1.000020	0.002533
6.656250	1.000340	0.002449
6.687500	1.011512	0.001734
6.718750	0.995587	0.002163
6.750000	1.005159	0.001566
6.781250	0.988201	0.001066
6.812500	0.995988	0.001192
6.843750	1.011373	0.001855
6.875000	1.006916	0.001055
6.906250	0.996193	0.001688
6.937500	1.002181	0.001417
6.968750	0.993638	0.002196
7.000000	1.008249	0.001878
7.031250	1.001923	0.002849
7.062500	1.002524	0.001079
7.093750	1.002400	0.001747
7.125000	0.995783	0.002756
7.156250	0.965768	0.002639
7.187500	0.961932	0.002253
7.218750	0.969208	0.001090
7.250000	0.969007	0.001165
7.281250	0.995814	0.001178
7.312500	1.000250	0.001144
7.343750	1.000872	0.001531
7.375000	1.003839	0.001036
7.406250	0.997675	0.002356
7.437500	0.992172	0.002734
7.468750	0.997724	0.002174
7.500000	1.003386	0.002190
7.531250	1.000355	0.001857
7.562500	0.999399	0.001929
7.593750	1.004892	0.002992
7.625000	1.000064	0.001401
7.656250	1.004705	0.002710
7.687500	1.000557	0.002758
7.718750	0.994723	0.001508
7.750000	0.999055	0.002604
7.781250	1.001934	0.001943
7.812500	0.997405	0.001463
7.843750	1.003743	0.001773
7.875000	1.005639	0.002097
7.906250	1.001131	0.002915
7.937500	1.010623	0.001663
7.968750	0.993253	0.001875
8.000000	0.996372	0.002494
8.031250	1.004544	0.001295
8.062500	0.988089	0.001355
8.093750	0.982836	0.002498
8.125000	0.983278	0.002900
8.156250	1.000196	0.002806
8.187500	0.999474	0.001910
8.218750	1.004199	0.002235
8.250000	1.003156	0.001309
8.281250	1.005207	0.001611
8.312500	0.996106	0.001689
8.343750	0.995554	0.002496
8.375000	1.003050	0.001770
8.406250	0.996832	0.002054
8.437500	0.999193	0.001187
8.468750	0.995919	0.002544
8.500000	1.001116	0.002202
8.531250	1.005367	0.001804
8.562500	0.999170	0.001976
8.593750	1.005993	0.001309
8.625000	0.999533	0.002850
8.656250	1.005875	0.002729
8.687500	0.999787	0.001905
8.718750	0.991086	0.001572
8.750000	1.002634	0.002297
8.781250	0.990575	0.002898
8.812500	0.997435	0.001954
8.843750	1.001494	0.002298
8.875000	1.001692	0.002219
8.906250	0.996121	0.001449
8.937500	1.003680	0.001898
8.968750	0.974811	0.002405
9.000000	0.974354	0.002881
9.031250	0.979664	0.001983
9.062500	1.008030	0.002588
9.093750	1.008042	0.001856
9.125000	1.006989	0.001215
9.156250	0.999165	0.002391
9.187500	1.005848	0.001470
9.218750	1.007142	0.002326
9.250000	1.001315	0.002181
9.281250	1.004512	0.002351
9.312500	1.003954	0.001003
9.343750	0.995445	0.002654
9.375000	1.004777	0.001192
9.406250	1.000934	0.001263
9.437500	0.999278	0.002340
9.468750	0.995035	0.001791
9.500000	0.994949	0.002505
9.531250	1.000322	0.001184
9.562500	1.004873	0.002560
9.593750	0.993172	0.001923
9.625000	1.009019	0.002089
9.656250	1.008417	0.001809
9.687500	1.002409	0.001876
9.718750	0.993355	0.002553
9.750000	1.006981	0.002151
9.781250	1.002003	0.002661
9.812500	0.996438	0.002159
9.843750	0.991524	0.001550
9.875000	0.982525	0.001346
9.906250	0.980927	0.002492
9.937500	0.979323	0.001781
9.968750	1.002987	0.001538
10.000000	1.000625	0.001640
10.031250	1.003238	0.001044
10.062500	0.999269	0.002013
10.093750	0.997379	0.002415
10.125000	1.003256	0.002988
10.156250	1.002469	0.002156
10.187500	0.998215	0.002509
10.218750	1.008379	0.001009
10.250000	1.013276	0.002785
10.281250	0.990960	0.002764
10.312500	0.998424	0.001621
10.343750	0.998700	0.001288
10.375000	0.995851	0.001113
10.406250	0.999364	0.001187
10.437500	1.014524	0.002607
10.468750	0.999301	0.002986
10.500000	1.001674	0.002536
10.531250	0.996983	0.002928
10.562500	1.003862	0.002126
10.593750	0.996482	0.002447
10.625000	1.003000	0.002875
10.656250	0.998002	0.002416
10.687500	1.003953	0.001845
10.718750	0.999566	0.001599
10.750000	0.973405	0.002358
10.781250	0.969402	0.002471
10.812500	0.969382	0.001270
10.843750	0.974096	0.001351
10.875000	0.997263	0.001738
10.906250	1.002515	0.002966
10.937500	1.000804	0.001244
10.968750	0.998093	0.002244
11.000000	0.994661	0.001216
11.031250	0.997437	0.001826
11.062500	0.996770	0.001904
11.093750	1.004100	0.001257
11.125000	0.999540	0.002352
11.156250	0.997324	0.001722
11.187500	0.991980	0.002663
11.218750	1.001625	0.001108
11.250000	0.997964	0.002279
11.281250	0.997675	0.001812
11.312500	1.001417	0.001157
11.343750	1.000640	0.002153
11.375000	0.996218	0.002075
11.406250	0.995575	0.002924
11.437500	0.994973	0.001107
11.468750	0.994186	0.001886
11.500000	1.005255	0.002922
11.531250	0.995766	0.002680
11.562500	1.002227	0.002065
11.593750	0.995343	0.001150
11.625000	1.003284	0.002128
11.656250	1.004399	0.001861
11.687500	0.982099	0.001477
11.718750	0.986153	0.001631
11.750000	0.989757	0.002058
11.781250	1.008383	0.001449
11.812500	0.999510	0.002523
11.843750	1.007249	0.001672
11.875000	0.999461	0.001780
11.906250	1.007952	0.002622
11.937500	1.002203	0.002920
11.968750	1.004200	0.001009
12.000000	0.993126	0.002661
12.031250	0.988107	0.001251
12.062500	0.989757	0.002307
12.093750	0.992047	0.001383
12.125000	1.009163	0.002309
12.156250	0.996762	0.001794
12.187500	0.991643	0.001768
12.218750	0.991297	0.002369
12.250000	0.998877	0.001765
12.281250	0.992588	0.001751
12.312500	1.005414	0.002192
12.343750	0.997735	0.002313
12.375000	1.006195	0.002194
12.406250	0.990649	0.002321
12.437500	0.994939	0.001782
12.468750	1.009936	0.001573
12.500000	1.003727	0.002579
12.531250	1.008522	0.001744
12.562500	0.980071	0.001710
12.593750	0.970024	0.001426
12.625000	0.961424	0.001326
12.656250	0.963765	0.001740
12.687500	0.999463	0.002078
12.718750	1.008157	0.001668
12.750000	0.996573	0.001698
12.781250	0.997872	0.001524
12.812500	0.998346	0.001095
12.843750	1.004058	0.002311
12.875000	1.000434	0.001438
12.906250	1.005564	0.001766
12.937500	1.002738	0.002706
12.968750	0.997999	0.001028
13.000000	0.997259	0.002734
13.031250	1.001659	0.002428
13.062500	0.998062	0.001718
13.093750	0.991246	0.001930
13.125000	0.998313	0.002494
13.156250	0.993955	0.002593
13.187500	1.002378	0.002097
13.218750	0.998982	0.002706
13.250000	1.000299	0.002040
13.281250	0.999366	0.001668
13.312500	0.993219	0.002894
13.343750	1.007428	0.001285
13.375000	1.002259	0.001582
13.406250	0.998045	0.002729
13.437500	1.001941	0.002681
13.468750	0.987483	0.001750
13.500000	0.983737	0.001267
13.531250	0.975738	0.001827
13.562500	1.006817	0.001698
13.593750	1.001852	0.002987
13.625000	1.004745	0.001945
13.656250	1.001868	0.002997
