# Time (days)	Flux	Error
0.000000	1.005884	0.001819
0.031250	1.002765	0.002655
0.062500	0.988811	0.002470
0.093750	0.993147	0.001529
0.125000	0.992759	0.001913
0.156250	0.999923	0.002249
0.187500	0.998031	0.001367
0.218750	0.999930	0.001187
0.250000	0.990933	0.001135
0.281250	0.997329	0.001749
0.312500	0.989540	0.001839
0.343750	0.991348	0.001481
0.375000	0.989734	0.002342
0.406250	0.999657	0.001677
0.437500	0.982039	0.002696
0.468750	0.985105	0.002520
0.500000	0.983742	0.001710
0.531250	0.987569	0.001182
0.562500	0.978512	0.001956
0.593750	0.986109	0.002203
0.625000	0.990478	0.001073
0.656250	0.983663	0.001074
0.687500	1.002322	0.001219
0.718750	0.990290	0.002004
0.750000	1.000756	0.002539
0.781250	0.999052	0.001881
0.812500	0.979378	0.002161
0.843750	0.994969	0.001068
0.875000	0.995731	0.002669
0.906250	0.993894	0.001074
0.937500	0.996261	0.002192
0.968750	0.984274	0.002561
1.000000	1.000930	0.002662
1.031250	0.995472	0.001595
1.062500	0.990380	0.002535
1.093750	0.994856	0.002262
1.125000	0.990200	0.001836
1.156250	1.000438	0.002806
1.187500	0.988770	0.002426
1.218750	0.991713	0.001372
1.250000	1.005589	0.001021
1.281250	0.991506	0.002646
1.312500	0.993805	0.002540
1.343750	1.000154	0.002863
1.375000	0.997347	0.002943
1.406250	0.987539	0.002655
1.437500	0.994634	0.002714
1.468750	0.995129	0.002311
1.500000	0.994128	0.001958
1.531250	0.985819	0.001806
1.562500	0.990770	0.001196
1.593750	0.983581	0.001239
1.625000	0.983626	0.001066
1.656250	0.989941	0.002583
1.687500	0.997667	0.002939
1.718750	0.987905	0.002158
1.750000	0.999532	0.002182
1.781250	0.984248	0.001415
1.812500	0.994441	0.001873
1.843750	0.989044	0.002048
1.875000	0.989124	0.001385
1.906250	0.986821	0.001403
1.937500	0.987755	0.001698
1.968750	0.988264	0.002931
2.000000	0.995978	0.001227
2.031250	0.996087	0.002755
2.062500	0.984633	0.002129
2.093750	0.989947	0.001564
2.125000	1.004087	0.002223
2.156250	0.997110	0.002523
2.187500	0.990185	0.001386
2.218750	0.990494	0.002304
2.250000	1.001546	0.002946
2.281250	0.988857	0.001981
2.312500	0.991915	0.001771
2.343750	0.992843	0.002977
2.375000	1.001408	0.001498
2.406250	0.999647	0.001256
2.437500	0.996020	0.001522
2.468750	0.997935	0.002660
2.500000	1.007377	0.001340
2.531250	0.996099	0.001571
2.562500	0.994336	0.001154
2.593750	0.984018	0.001481
2.625000	0.986716	0.001379
2.656250	0.984655	0.002233
2.687500	0.993940	0.002381
2.718750	0.981769	0.002410
2.750000	0.986681	0.001582
2.781250	0.980287	0.001799
2.812500	0.985556	0.001655
2.843750	0.984379	0.002778
2.875000	0.979325	0.001521
2.906250	0.982593	0.001130
2.937500	0.970061	0.001616
2.968750	0.976310	0.002129
3.000000	0.978098	0.001413
3.031250	0.976327	0.001725
3.062500	0.989840	0.002573
3.093750	0.982434	0.001322
3.125000	0.980981	0.001506
3.156250	0.994655	0.001029
3.187500	0.991072	0.001415
3.218750	0.989642	0.002809
3.250000	0.997105	0.001399
3.281250	0.993681	0.001434
3.312500	0.996809	0.002786
3.343750	1.003066	0.002933
3.375000	0.992533	0.002125
3.406250	0.994747	0.001382
3.437500	0.992766	0.001111
3.468750	1.003855	0.002394
3.500000	1.001503	0.001224
3.531250	0.991272	0.002990
3.562500	1.000853	0.002798
3.593750	0.994212	0.001551
3.625000	0.995344	0.001917
3.656250	1.007406	0.002412
3.687500	0.994881	0.002303
3.718750	1.002833	0.002028
3.750000	0.996438	0.001798
3.781250	1.002703	0.002887
3.812500	0.991137	0.001540
3.843750	0.998758	0.002745
3.875000	0.991193	0.001816
3.906250	0.981007	0.002877
3.937500	1.000208	0.002404
3.968750	0.983639	0.001507
4.000000	0.982932	0.001914
4.031250	0.987215	0.001298
4.062500	0.987499	0.002749
4.093750	0.979063	0.002561
4.125000	0.991007	0.001768
4.156250	0.988457	0.001606
4.187500	0.989143	0.002815
4.218750	0.990570	0.001879
4.250000	0.976781	0.001341
4.281250	0.983111	0.001963
4.312500	0.987406	0.002668
4.343750	0.983064	0.002752
4.375000	0.994373	0.002988
4.406250	0.990053	0.002604
4.437500	1.002216	0.001974
4.468750	1.002735	0.001763
4.500000	0.996361	0.001366
4.531250	0.999739	0.001612
4.562500	0.989458	0.001681
4.593750	0.992317	0.002951
4.625000	0.999717	0.002939
4.656250	0.995853	0.002349
4.687500	0.990067	0.002652
4.718750	0.987243	0.002556
4.750000	0.996893	0.002346
4.781250	1.000605	0.001255
4.812500	0.989382	0.001559
4.843750	0.989712	0.001552
4.875000	0.985427	0.001796
4.906250	0.986729	0.002988
4.937500	0.987951	0.001978
4.968750	0.994069	0.002810
5.000000	0.999546	0.001542
5.031250	0.986347	0.001890
5.062500	0.993165	0.002083
5.093750	0.994070	0.001976
5.125000	0.976769	0.002453
5.156250	0.991874	0.001247
5.187500	0.983307	0.001121
5.218750	0.996615	0.002616
5.250000	0.993172	0.002793
5.281250	0.992549	0.001607
5.312500	0.983313	0.001125
5.343750	0.983681	0.002237
5.375000	0.981779	0.001399
5.406250	0.989580	0.002496
5.437500	0.973812	0.001617
5.468750	0.980348	0.001766
5.500000	0.998176	0.001756
5.531250	0.995524	0.002771
5.562500	0.992403	0.002954
5.593750	0.989002	0.002269
5.625000	0.987096	0.001057
5.656250	0.992836	0.001030
5.687500	1.002728	0.002857
5.718750	0.994016	0.001543
5.750000	0.997605	0.001507
5.781250	0.993608	0.002717
5.812500	0.987467	0.001061
5.843750	0.997013	0.001256
5.875000	0.986737	0.002237
5.906250	0.983587	0.002763
5.937500	0.996146	0.001542
5.968750	0.995516	0.002545
6.000000	0.996633	0.002511
6.031250	0.983138	0.001500
6.062500	0.990234	0.001978
6.093750	0.999539	0.002663
6.125000	0.983838	0.002988
6.156250	0.991395	0.002615
6.187500	0.987051	0.002784
6.218750	0.991070	0.002251
6.250000	0.979097	0.001583
6.281250	0.991029	0.001110
6.312500	0.984643	0.001196
6.343750	0.978345	0.001692
6.375000	0.978436	0.001179
6.406250	0.982741	0.002809
6.437500	0.974579	0.001242
6.468750	0.983792	0.002781
6.500000	0.966221	0.002876
6.531250	0.982838	0.001465
6.562500	0.985969	0.002715
6.593750	0.987634	0.001726
6.625000	0.983843	0.001829
6.656250	0.992936	0.002519
6.687500	0.979447	0.001733
6.718750	0.999943	0.002972
6.750000	0.993228	0.001909
6.781250	0.990951	0.001470
6.812500	0.986108	0.001587
6.843750	0.994264	0.001760
6.875000	0.992448	0.001879
6.906250	0.996994	0.002554
6.937500	1.003814	0.001823
6.968750	0.995958	0.002766
7.000000	1.000281	0.002604
7.031250	1.005967	0.002106
7.062500	0.996658	0.002162
7.093750	0.999434	0.002669
7.125000	1.001242	0.001476
7.156250	0.980926	0.002843
7.187500	1.001399	0.002939
7.218750	0.988793	0.002039
7.250000	0.998479	0.002945
7.281250	0.996541	0.001235
7.312500	1.004367	0.002703
7.343750	0.988524	0.002821
7.375000	1.000788	0.001614
7.406250	0.987099	0.002122
7.437500	0.983405	0.002038
7.468750	0.984999	0.002392
7.500000	0.987769	0.002176
7.531250	0.988592	0.001783
7.562500	0.982338	0.002719
7.593750	0.975637	0.002393
7.625000	0.977950	0.002850
7.656250	0.993785	0.001428
7.687500	0.986451	0.002024
7.718750	0.983014	0.002301
7.750000	0.985416	0.002656
7.781250	0.996550	0.001621
7.812500	0.986487	0.001212
7.843750	0.995559	0.001341
7.875000	1.002943	0.002974
7.906250	0.990630	0.001028
7.937500	0.993306	0.001946
7.968750	1.000213	0.002377
8.000000	0.993040	0.001725
8.031250	0.989361	0.001018
8.062500	0.988665	0.002995
8.093750	0.986486	0.001034
8.125000	0.999348	0.002174
8.156250	1.000338	0.001423
8.187500	1.001001	0.002004
8.218750	1.001387	0.002251
8.250000	0.999880	0.001321
8.281250	0.992827	0.001067
8.312500	0.999007	0.002947
8.343750	0.986315	0.002239
8.375000	0.995366	0.001749
8.406250	0.995413	0.001619
8.437500	0.989026	0.002498
8.468750	0.995464	0.001034
8.500000	0.982151	0.001158
8.531250	0.979104	0.001794
8.562500	0.980697	0.001217
8.593750	0.988523	0.001551
8.625000	0.982162	0.001932
8.656250	0.982317	0.002327
8.687500	0.986549	0.002796
8.718750	0.987469	0.002196
8.750000	0.982151	0.002898
8.781250	0.980101	0.002683
8.812500	0.979785	0.002892
8.843750	0.989405	0.002491
8.875000	0.994310	0.001050
8.906250	0.992197	0.001771
8.937500	0.992998	0.001404
8.968750	0.991684	0.001696
9.000000	0.998474	0.001920
9.031250	1.004256	0.001129
9.062500	0.991867	0.002326
9.093750	0.995983	0.001033
9.125000	0.993923	0.002464
9.156250	1.000782	0.002376
9.187500	0.989946	0.001849
9.218750	0.989087	0.001619
9.250000	0.992939	0.001999
9.281250	0.988360	0.002392
9.312500	0.996296	0.002085
9.343750	0.991261	0.002803
9.375000	1.005399	0.002903
9.406250	0.996578	0.002764
9.437500	0.990232	0.002469
9.468750	0.990542	0.001642
9.500000	0.990773	0.002273
9.531250	0.991360	0.002212
9.562500	0.989415	0.002700
9.593750	0.993244	0.001381
9.625000	0.985772	0.001100
9.656250	0.990410	0.002461
9.687500	0.984262	0.002483
9.718750	0.981740	0.002559
9.750000	0.989594	0.001265
9.781250	0.977840	0.001318
9.812500	0.975675	0.002897
9.843750	0.971555	0.002501
9.875000	0.988532	0.002687
9.906250	0.982250	0.001665
9.937500	0.980757	0.002541
9.968750	0.979785	0.002178
10.000000	0.995267	0.001496
10.031250	0.979745	0.002363
10.062500	0.978911	0.002800
10.093750	0.983951	0.002040
10.125000	0.981694	0.001874
10.156250	0.982854	0.001040
10.187500	0.996226	0.001147
10.218750	0.989958	0.002605
10.250000	0.989488	0.002763
10.281250	1.004119	0.002428
10.312500	0.988604	0.002551
10.343750	0.996113	0.002135
10.375000	0.997762	0.002448
10.406250	1.004347	0.002898
10.437500	1.005305	0.001988
10.468750	1.015846	0.001305
10.500000	1.001422	0.001357
10.531250	0.999948	0.001215
10.562500	0.995231	0.002479
10.593750	0.987806	0.002277
10.625000	0.997253	0.002445
10.656250	0.985620	0.001148
10.687500	0.997145	0.002274
10.718750	0.991723	0.002457
10.750000	1.003557	0.002900
10.781250	0.991066	0.001339
10.812500	0.989747	0.001826
10.843750	0.998479	0.001507
10.875000	0.982975	0.002608
10.906250	0.991226	0.002136
