# Time (days)	Flux	Error
0.000000	0.993022	0.002550
0.031250	0.996242	0.002935
0.062500	1.007379	0.001783
0.093750	1.010118	0.001591
0.125000	1.006019	0.001632
0.156250	1.012014	0.002692
0.187500	0.988987	0.001393
0.218750	1.003109	0.002580
0.250000	0.987037	0.002831
0.281250	1.001138	0.002040
0.312500	1.003061	0.001004
0.343750	1.009213	0.001826
0.375000	0.992843	0.002443
0.406250	1.018034	0.002665
0.437500	0.994728	0.001793
0.468750	1.011489	0.001246
0.500000	0.999988	0.001349
0.531250	0.996684	0.002387
0.562500	1.017404	0.002509
0.593750	1.011050	0.002663
0.625000	0.998288	0.001860
0.656250	1.004748	0.001936
0.687500	0.998027	0.002232
0.718750	0.986668	0.001262
0.750000	1.006223	0.002886
0.781250	0.974938	0.001260
0.812500	0.999274	0.002920
0.843750	1.013864	0.001760
0.875000	0.997185	0.002800
0.906250	0.996867	0.002123
0.937500	0.997111	0.001423
0.968750	0.999484	0.002748
1.000000	1.007913	0.001618
1.031250	1.001241	0.002343
1.062500	0.994176	0.001537
1.093750	0.998765	0.001463
1.125000	0.993398	0.001577
1.156250	1.002218	0.001925
1.187500	0.995304	0.001879
1.218750	1.014544	0.001393
1.250000	1.004398	0.001707
1.281250	1.008324	0.001294
1.312500	1.004074	0.002511
1.343750	0.996921	0.002605
1.375000	0.992921	0.002116
1.406250	1.000913	0.002098
1.437500	0.995272	0.001530
1.468750	0.994367	0.001868
1.500000	1.006426	0.001141
1.531250	0.997248	0.002482
1.562500	1.004022	0.001863
1.593750	0.991221	0.001616
1.625000	0.990278	0.001633
1.656250	0.990033	0.001483
1.687500	0.989290	0.002860
1.718750	1.004470	0.001794
1.750000	0.989363	0.001535
1.781250	0.995556	0.001417
1.812500	0.994432	0.002688
1.843750	0.983498	0.002333
1.875000	1.004187	0.001498
1.906250	1.006020	0.001350
1.937500	0.999183	0.002881
1.968750	1.001536	0.001290
2.000000	1.011818	0.002476
2.031250	0.999332	0.002854
2.062500	1.006548	0.002135
2.093750	0.999961	0.001295
2.125000	0.997125	0.002670
2.156250	0.997452	0.002585
2.187500	0.987338	0.002176
2.218750	1.001005	0.001071
2.250000	1.003407	0.001161
2.281250	0.994247	0.001617
2.312500	0.999765	0.002562
2.343750	0.993411	0.002012
2.375000	0.997431	0.002208
2.406250	0.997319	0.001955
2.437500	0.994492	0.001987
2.468750	0.998848	0.001722
2.500000	1.001700	0.002841
2.531250	0.995508	0.002346
2.562500	0.979770	0.002369
2.593750	0.993456	0.001642
2.625000	1.004205	0.002112
2.656250	0.991313	0.001806
2.687500	0.991745	0.001620
2.718750	0.998146	0.001410
2.750000	1.007755	0.001116
2.781250	1.000080	0.002073
