# Time (days)	Flux	Error
0.000000	1.001176	0.002691
0.083333	1.042484	0.002243
0.166667	1.037755	0.001759
0.250000	1.025842	0.001416
0.333333	1.019561	0.002760
0.416667	0.994871	0.001344
0.500000	0.974670	0.001729
0.583333	0.998218	0.002696
0.666667	0.961801	0.001238
0.750000	0.954744	0.001779
0.833333	1.022021	0.002074
0.916667	1.035929	0.002358
1.000000	1.035706	0.001630
1.083333	1.012479	0.001155
1.166667	1.012639	0.001629
1.250000	0.998112	0.001808
1.333333	0.979817	0.001679
1.416667	0.965420	0.002493
1.500000	0.956934	0.001406
1.583333	0.994722	0.002145
1.666667	1.045848	0.001376
1.750000	1.042887	0.002630
1.833333	1.014897	0.002125
1.916667	1.010645	0.002515
2.000000	1.010910	0.001453
2.083333	0.994048	0.001134
2.166667	0.986940	0.002450
2.250000	0.963373	0.002135
2.333333	0.969754	0.001201
2.416667	1.007338	0.002798
2.500000	1.049182	0.001271
2.583333	1.019606	0.002950
2.666667	1.003209	0.001220
2.750000	1.001943	0.001807
2.833333	1.008117	0.002329
2.916667	0.985551	0.002084
3.000000	0.971802	0.001536
3.083333	0.972248	0.002972
3.166667	0.975867	0.001921
3.250000	1.025401	0.001343
3.333333	1.035717	0.002155
3.416667	1.016215	0.002206
3.500000	0.998582	0.001535
3.583333	1.010949	0.001468
3.666667	0.984825	0.002558
3.750000	0.983163	0.001231
3.833333	0.971234	0.002785
3.916667	0.962977	0.002972
4.000000	0.997328	0.001152
4.083333	1.034382	0.002352
4.166667	1.020517	0.002896
4.250000	1.021050	0.001369
4.333333	1.015604	0.002230
4.416667	0.993588	0.002593
4.500000	0.989199	0.002338
4.583333	0.992875	0.001018
4.666667	0.956859	0.002288
4.750000	0.970472	0.002031
4.833333	1.031901	0.002586
4.916667	1.029349	0.002948
5.000000	1.015296	0.002272
5.083333	1.005209	0.002786
5.166667	1.014322	0.002574
5.250000	0.996633	0.002461
5.333333	0.990789	0.002286
5.416667	0.975728	0.002969
5.500000	0.955754	0.001879
5.583333	0.985128	0.001018
5.666667	1.038451	0.002981
5.750000	1.036730	0.001743
5.833333	1.010980	0.001324
5.916667	1.011997	0.002575
6.000000	0.993585	0.002221
6.083333	0.992556	0.002701
6.166667	0.995471	0.001456
