# Time (days)	Flux	Error
0.000000	0.998438	0.001109
0.083333	1.014422	0.001636
0.166667	1.022813	0.002411
0.250000	1.027621	0.002002
0.333333	1.028471	0.002037
0.416667	1.032927	0.001315
0.500000	1.021925	0.001091
0.583333	1.016019	0.002206
0.666667	1.009902	0.001918
0.750000	0.995952	0.001581
0.833333	0.993907	0.002454
0.916667	0.992186	0.001961
1.000000	1.003556	0.002874
1.083333	0.997408	0.001194
1.166667	1.012190	0.002586
1.250000	1.025019	0.001562
1.333333	1.029332	0.001755
1.416667	1.037582	0.001342
1.500000	1.042181	0.001566
1.583333	1.037689	0.001418
1.666667	1.031213	0.002775
1.750000	1.028133	0.001648
1.833333	1.022312	0.002758
1.916667	1.009703	0.001183
2.000000	0.986334	0.001526
2.083333	0.985320	0.002503
2.166667	0.992928	0.001673
2.250000	0.989644	0.002571
2.333333	1.003647	0.002886
2.416667	1.020133	0.002888
2.500000	1.015869	0.001214
2.583333	1.030558	0.001900
2.666667	1.028123	0.001836
2.750000	1.026439	0.002022
2.833333	1.012494	0.002450
2.916667	1.010145	0.002761
3.000000	0.990851	0.001039
3.083333	0.986341	0.001934
3.166667	0.981962	0.001612
3.250000	0.972481	0.002335
3.333333	0.968581	0.002589
3.416667	0.975618	0.001181
3.500000	0.981259	0.002882
3.583333	0.987706	0.002039
3.666667	1.001072	0.001636
3.750000	0.997121	0.001402
3.833333	1.001947	0.001493
3.916667	1.006439	0.002434
4.000000	1.008435	0.002503
4.083333	0.998840	0.001968
4.166667	0.980137	0.001381
4.250000	0.973352	0.002298
4.333333	0.965031	0.001461
4.416667	0.958302	0.002448
4.500000	0.947371	0.001808
4.583333	0.966549	0.002639
4.666667	0.968751	0.001313
4.750000	0.969480	0.002261
4.833333	0.983745	0.001973
4.916667	1.004016	0.002018
5.000000	1.000464	0.001903
5.083333	1.019712	0.001396
5.166667	1.008706	0.002792
5.250000	1.006154	0.002244
5.333333	0.999098	0.001626
5.416667	0.999761	0.002204
5.500000	0.973486	0.001439
5.583333	0.974314	0.002239
5.666667	0.974007	0.002624
5.750000	0.972151	0.002064
5.833333	0.980859	0.001009
5.916667	0.992434	0.002187
6.000000	1.005488	0.001023
6.083333	1.019691	0.002036
6.166667	1.023716	0.001932
6.250000	1.030603	0.002261
6.333333	1.026740	0.001963
6.416667	1.031197	0.002644
6.500000	1.027227	0.002910
6.583333	1.011662	0.002889
6.666667	0.997519	0.001279
6.750000	0.991663	0.002173
6.833333	0.993996	0.002583
6.916667	0.994277	0.001433
7.000000	0.997398	0.002953
7.083333	0.993735	0.002769
7.166667	1.007755	0.001682
7.250000	1.018227	0.001012
7.333333	1.040596	0.002763
7.416667	1.039747	0.001694
7.500000	1.042974	0.002561
7.583333	1.041753	0.002514
7.666667	1.029401	0.001605
7.750000	1.018320	0.002316
7.833333	1.004819	0.002801
7.916667	0.999011	0.001190
8.000000	0.999366	0.002910
8.083333	0.983314	0.001875
8.166667	0.988860	0.001946
8.250000	0.983920	0.002970
8.333333	1.004336	0.002949
8.416667	1.026019	0.002079
8.500000	1.008038	0.001711
8.583333	1.018992	0.001127
8.666667	1.027763	0.002791
8.750000	1.020666	0.002765
8.833333	1.013657	0.001371
8.916667	1.006650	0.001580
9.000000	0.998016	0.002087
9.083333	0.979937	0.002759
9.166667	0.967237	0.001039
9.250000	0.969768	0.002959
9.333333	0.965651	0.001209
9.416667	0.961589	0.002064
9.500000	0.976247	0.001024
9.583333	0.979428	0.002158
9.666667	0.996718	0.002888
9.750000	1.004789	0.002901
9.833333	1.005227	0.002810
9.916667	0.997003	0.001961
10.000000	1.003620	0.002760
10.083333	0.998553	0.002302
10.166667	0.988568	0.001679
10.250000	0.975069	0.002035
10.333333	0.970965	0.001353
10.416667	0.962760	0.002922
10.500000	0.949365	0.001433
10.583333	0.953323	0.001952
10.666667	0.977741	0.002916
10.750000	0.981212	0.001355
10.833333	0.999380	0.001613
10.916667	0.992523	0.002160
11.000000	1.016277	0.002533
11.083333	1.012798	0.002452
11.166667	1.017329	0.001251
11.250000	1.010806	0.002466
11.333333	1.003084	0.001644
11.416667	0.992053	0.002022
11.500000	0.986280	0.002962
11.583333	0.987274	0.002040
11.666667	0.973732	0.002760
11.750000	0.980417	0.002352
11.833333	0.987280	0.002826
11.916667	1.002277	0.002337
12.000000	1.009034	0.002685
12.083333	1.020012	0.001536
12.166667	1.031929	0.001609
12.250000	1.029412	0.001819
12.333333	1.035896	0.001920
12.416667	1.034279	0.001376
12.500000	1.026240	0.002177
12.583333	1.020213	0.002111
12.666667	1.011595	0.001049
12.750000	1.009154	0.001939
12.833333	0.996843	0.001621
12.916667	0.991076	0.001739
13.000000	0.998237	0.002500
13.083333	1.007201	0.002811
13.166667	1.007260	0.002697
13.250000	1.032858	0.001787
13.333333	1.026871	0.001324
13.416667	1.040922	0.002467
13.500000	1.038925	0.002594
13.583333	1.028447	0.001351
13.666667	1.025204	0.001262
13.750000	1.018912	0.001221
13.833333	1.014960	0.001184
13.916667	0.992632	0.002959
14.000000	0.987781	0.002203
14.083333	0.980368	0.002438
14.166667	0.977745	0.002115
14.250000	0.987933	0.002772
14.333333	0.993049	0.002010
14.416667	0.990797	0.002429
14.500000	1.020250	0.001001
14.583333	1.012872	0.001763
14.666667	1.020851	0.002615
14.750000	1.012203	0.002834
14.833333	1.016235	0.001124
14.916667	0.994011	0.001446
15.000000	0.998219	0.001205
15.083333	0.983210	0.001391
15.166667	0.971206	0.002059
15.250000	0.961492	0.002882
15.333333	0.964123	0.002534
15.416667	0.959209	0.001841
15.500000	0.976775	0.001128
15.583333	0.980500	0.001496
15.666667	0.990711	0.002722
15.750000	1.001701	0.001576
15.833333	1.016754	0.001689
15.916667	1.004761	0.002560
16.000000	0.998838	0.002640
16.083333	0.993508	0.002850
16.166667	0.985025	0.001280
16.250000	0.975170	0.001770
16.333333	0.979059	0.001237
16.416667	0.954619	0.002116
16.500000	0.950298	0.001436
16.583333	0.966438	0.002328
16.666667	0.968102	0.001141
16.750000	0.980241	0.001153
16.833333	0.988814	0.002157
16.916667	0.998498	0.001045
17.000000	1.012534	0.002167
17.083333	1.021750	0.001075
17.166667	1.019435	0.002220
17.250000	1.008776	0.001514
17.333333	1.005002	0.002957
17.416667	0.995738	0.002893
17.500000	0.996072	0.002576
17.583333	0.982025	0.002164
17.666667	0.978412	0.002614
17.750000	0.976562	0.002098
17.833333	0.991709	0.002171
17.916667	0.995804	0.001607
18.000000	1.015752	0.002113
18.083333	1.025857	0.001255
18.166667	1.023876	0.002705
18.250000	1.036928	0.001640
18.333333	1.039446	0.002100
18.416667	1.033006	0.001081
18.500000	1.030287	0.002535
18.583333	1.018678	0.002555
18.666667	1.017631	0.001093
18.750000	1.000757	0.002892
18.833333	0.996293	0.001466
18.916667	0.998118	0.002100
19.000000	1.005850	0.001206
19.083333	1.006048	0.001770
19.166667	1.012022	0.002200
19.250000	1.026037	0.002375
19.333333	1.028103	0.001866
19.416667	1.039008	0.001722
19.500000	1.034146	0.001719
19.583333	1.043038	0.002156
19.666667	1.038092	0.002356
19.750000	1.011091	0.001864
19.833333	1.009139	0.002148
19.916667	0.989484	0.001158
20.000000	0.981349	0.001390
20.083333	0.972640	0.002483
20.166667	0.984878	0.002290
20.250000	0.975765	0.002395
20.333333	0.988539	0.001139
20.416667	0.989774	0.002180
20.500000	1.009912	0.002572
20.583333	1.012284	0.002068
20.666667	1.013955	0.002613
20.750000	1.003291	0.002692
20.833333	1.011128	0.002264
20.916667	0.999302	0.001668
21.000000	0.990561	0.002278
21.083333	0.973044	0.002717
21.166667	0.966272	0.002425
21.250000	0.968914	0.002938
21.333333	0.958839	0.002028
21.416667	0.965022	0.001635
21.500000	0.982851	0.001952
21.583333	0.982812	0.001096
21.666667	0.990865	0.001702
21.750000	0.997432	0.002803
21.833333	0.999485	0.001981
21.916667	1.012617	0.002396
22.000000	1.004286	0.002374
22.083333	1.001660	0.002938
22.166667	0.994432	0.001704
22.250000	0.968528	0.002745
22.333333	0.972279	0.002671
22.416667	0.963671	0.002772
22.500000	0.960927	0.001244
22.583333	0.969221	0.001652
22.666667	0.968194	0.002620
22.750000	0.979368	0.002954
22.833333	1.001373	0.001903
22.916667	1.010497	0.001493
23.000000	1.023403	0.001616
23.083333	1.024457	0.002339
23.166667	1.022154	0.002810
23.250000	1.019485	0.002655
23.333333	1.010017	0.001338
23.416667	1.008940	0.002915
23.500000	0.987526	0.001027
23.583333	0.989472	0.002319
23.666667	0.979085	0.001127
23.750000	0.990453	0.002635
23.833333	0.993370	0.002159
23.916667	0.997585	0.001197
24.000000	1.015756	0.001322
24.083333	1.017178	0.002325
24.166667	1.028362	0.001808
24.250000	1.038395	0.002908
24.333333	1.040240	0.001150
24.416667	1.039721	0.001473
24.500000	1.027401	0.002965
24.583333	1.022620	0.002516
24.666667	1.010596	0.002651
24.750000	0.997545	0.002996
24.833333	0.993082	0.002305
24.916667	0.986746	0.002387
25.000000	0.999369	0.002368
25.083333	0.997861	0.002895
25.166667	1.004903	0.002643
25.250000	1.020660	0.002563
25.333333	1.029975	0.001070
25.416667	1.034061	0.002618
25.500000	1.045293	0.001868
25.583333	1.033933	0.002420
25.666667	1.020876	0.002705
25.750000	1.021350	0.002236
25.833333	0.994861	0.001239
25.916667	0.986526	0.001278
26.000000	0.981527	0.001763
26.083333	0.974996	0.001248
26.166667	0.977989	0.001491
26.250000	0.981187	0.002884
26.333333	0.983069	0.002257
26.416667	0.993070	0.002097
26.500000	1.002032	0.001221
26.583333	1.006938	0.002160
26.666667	1.016527	0.002681
26.750000	1.015777	0.002211
26.833333	1.009914	0.001838
26.916667	0.992681	0.002822
